Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202206,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Indonesia,"110,203","52,112",0,0,"110,203","52,112",Final,,,
202206,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"Korea, Republic of","513,559","66,307",0,0,"513,559","66,307",Final,,,
202206,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Malaysia,"1,379,484","253,441",0,0,"1,379,484","253,441",Final,,,
202206,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Samoa,"25,647","8,098",0,0,"25,647","8,098",Final,,,
202206,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"China, People's Republic of","4,266,556","928,900",0,0,"4,266,556","928,900",Final,,,
202206,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Indonesia,"838,829","303,254",0,0,"838,829","303,254",Final,,,
202206,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"Korea, Republic of","1,430,016","159,561",0,0,"1,430,016","159,561",Final,,,
202206,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Malaysia,"65,677","4,010",0,0,"65,677","4,010",Final,,,
202206,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Taiwan,"20,826","4,550",0,0,"20,826","4,550",Final,,,
202206,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"China, People's Republic of","333,994","109,865",0,0,"333,994","109,865",Final,,,
202206,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Japan,"33,818","14,240",0,0,"33,818","14,240",Final,,,
202206,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"Korea, Republic of","57,201","22,997",0,0,"57,201","22,997",Final,,,
202206,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Malaysia,"142,401","22,635",0,0,"142,401","22,635",Final,,,
202206,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Niue,647,54,0,0,647,54,Final,,,
202206,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,French Polynesia,690,210,0,0,690,210,Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"Samoa, American","13,986","1,084",0,0,"13,986","1,084",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Australia,"1,388,301","145,855",0,0,"1,388,301","145,855",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Barbados,"781,168","65,262",0,0,"781,168","65,262",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Belgium,"42,461","2,960",0,0,"42,461","2,960",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Canada,"2,835,782","284,222",0,0,"2,835,782","284,222",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Switzerland,"462,490","39,306",0,0,"462,490","39,306",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cook Islands,"42,250","3,108",0,0,"42,250","3,108",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"China, People's Republic of","148,958,405","13,043,866",0,0,"148,958,405","13,043,866",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Germany,"730,401","37,579",0,0,"730,401","37,579",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Denmark,"584,643","22,115",0,0,"584,643","22,115",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Fiji,"92,895","4,789",0,0,"92,895","4,789",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Hong Kong (Special Administrative Region),"1,395,088","73,109",0,0,"1,395,088","73,109",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Indonesia,"1,689,873","227,942",0,0,"1,689,873","227,942",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Jordan,"2,302",100,0,0,"2,302",100,Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Japan,"33,464,217","3,410,096",0,0,"33,464,217","3,410,096",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cambodia,"252,159","16,949",0,0,"252,159","16,949",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Kiribati,"22,010","1,840",0,0,"22,010","1,840",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"Korea, Republic of","13,824,470","1,423,467",0,0,"13,824,470","1,423,467",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,St Lucia,"44,558","4,080",0,0,"44,558","4,080",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Mauritius,"54,049","4,985",0,0,"54,049","4,985",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Malaysia,"951,785","100,035",0,0,"951,785","100,035",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,New Caledonia,"290,510","35,958",0,0,"290,510","35,958",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Netherlands,"1,570,798","70,790",0,0,"1,570,798","70,790",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Norway,"212,913","12,371",0,0,"212,913","12,371",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Oman,"73,932","6,133",0,0,"73,932","6,133",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,French Polynesia,"918,977","76,843",0,0,"918,977","76,843",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Papua New Guinea,"179,269","19,910",0,0,"179,269","19,910",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Philippines,"3,854,550","449,066",0,0,"3,854,550","449,066",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Portugal,"208,810","15,533",0,0,"208,810","15,533",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Sweden,"487,039","23,018",0,0,"487,039","23,018",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Singapore,"343,900","21,644",0,0,"343,900","21,644",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Somalia,"99,362","21,978",0,0,"99,362","21,978",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Thailand,"1,704,252","144,487",0,0,"1,704,252","144,487",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Tonga,"149,670","15,830",0,0,"149,670","15,830",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Trinidad and Tobago,"143,932","13,293",0,0,"143,932","13,293",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Taiwan,"9,671,351","931,948",0,0,"9,671,351","931,948",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United States of America,"92,396,804","9,380,554",0,0,"92,396,804","9,380,554",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Viet Nam,"898,581","75,564",0,0,"898,581","75,564",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Wallis and Futuna,"28,318","1,672",0,0,"28,318","1,672",Final,,,
202206,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Samoa,"18,402","1,595",0,0,"18,402","1,595",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Barbados,"56,079","2,042",0,0,"56,079","2,042",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cook Islands,"55,317","5,889",0,0,"55,317","5,889",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"China, People's Republic of","1,046,380","134,709",0,0,"1,046,380","134,709",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Denmark,"62,515","2,140",0,0,"62,515","2,140",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United Kingdom,"430,375","52,707",0,0,"430,375","52,707",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Hong Kong (Special Administrative Region),"78,945","4,210",0,0,"78,945","4,210",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Indonesia,"102,055","25,766",0,0,"102,055","25,766",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Japan,"318,206","37,594",0,0,"318,206","37,594",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"Korea, Republic of","753,814","87,557",0,0,"753,814","87,557",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Niue,"1,280",74,0,0,"1,280",74,Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Taiwan,"80,172","7,837",0,0,"80,172","7,837",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United States of America,"4,357,052","412,162",0,0,"4,357,052","412,162",Final,,,
202206,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Samoa,"14,667","1,452",0,0,"14,667","1,452",Final,,,
202206,202300011,"Meat; of bovine animals, boneless cuts of bull, frozen",KGM,Australia,"210,152","12,852",0,0,"210,152","12,852",Final,,,
202206,202300011,"Meat; of bovine animals, boneless cuts of bull, frozen",KGM,Belgium,"698,695","26,009",0,0,"698,695","26,009",Final,,,
202206,202300011,"Meat; of bovine animals, boneless cuts of bull, frozen",KGM,Canada,"1,167,105","115,064",0,0,"1,167,105","115,064",Final,,,
202206,202300011,"Meat; of bovine animals, boneless cuts of bull, frozen",KGM,"China, People's Republic of","24,776,068","2,107,314",0,0,"24,776,068","2,107,314",Final,,,
202206,202300011,"Meat; of bovine animals, boneless cuts of bull, frozen",KGM,Germany,"61,423","2,803",0,0,"61,423","2,803",Final,,,
