Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202212,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,0,0,"56,180",1,"56,180",1,Provisional,,,,
202212,8508700900,"Vacuum cleaners; parts, other than parts of commercial or industrial types",,"3,518",,"90,474",,"93,992",,Provisional,,,,
202212,8509400100,Electro-mechanical domestic appliances; food grinders with self-contained electric motor,NMB,29,1,"7,840",31,"7,869",32,Provisional,,,,
202212,8509400900,"Electro-mechanical domestic appliances; fruit or vegetable juice extractors, with self-contained electric motor",NMB,0,0,"2,162",14,"2,162",14,Provisional,,,,
202212,8509401900,"Electro-mechanical domestic appliances; food mixers, with self-contained electric motor",NMB,695,7,"5,505",38,"6,200",45,Provisional,,,,
202212,8509801910,"Electro-mechanical domestic appliances; with self-contained electric motor, kitchen waste disposers",NMB,"2,812",1,977,1,"3,789",2,Provisional,,,,
202212,8509802910,"Electro-mechanical domestic appliances; with self-contained electric motor, floor polishers",NMB,"142,296",901,0,0,"142,296",901,Provisional,,,,
202212,8509802919,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading no. 8508, n.e.c. in heading no. 8509",NMB,"59,116",548,318,11,"59,434",559,Provisional,,,,
202212,8509900010,Electro-mechanical domestic appliances; parts for the appliances of heading no. 8509,,308,,"4,750",,"5,058",,Provisional,,,,
202212,8510200100,"Hair clippers; designed for clipping livestock, with a self-contained electric motor",NMB,"3,219",40,0,0,"3,219",40,Provisional,,,,
202212,8510200900,"Hair clippers; designed for clipping human hair, with a self-contained electric motor",,6,,0,,6,,Provisional,,,,
202212,8510300000,Hair-removing appliances; with self-contained electric motor,NMB,0,0,"4,104",156,"4,104",156,Provisional,,,,
202212,8510901100,"Hair clippers; parts, with self-contained electric motor, designed for clipping livestock",,130,,0,,130,,Provisional,,,,
202212,8511100000,Ignition or starting equipment; sparking plugs,NMB,"6,693",60,"1,715",276,"8,408",336,Provisional,,,,
202212,8511301900,"Ignition or starting equipment; ignition coils, for use in the assembly of motor vehicles, other than as may be determined by the minister",NMB,"8,247",15,"1,290",72,"9,537",87,Provisional,,,,
202212,8511400100,"Ignition or starting equipment; of a kind used for spark-ignition or compression-ignition internal combustion engines, starter motors",NMB,"202,100",321,"13,508",105,"215,608",426,Provisional,,,,
202212,8511400900,"Ignition or starting equipment; of a kind used for spark-ignition or compression-ignition internal combustion engines, starter generators (dual purpose)",NMB,0,0,"13,617",6,"13,617",6,Provisional,,,,
202212,8511500000,"Ignition or starting equipment; generators n.e.c. in heading no. 8511, of a kind used for spark or compression-ignition internal combustion engines",NMB,"86,655",70,"30,751",60,"117,406",130,Provisional,,,,
202212,8511800000,"Ignition or starting equipment; n.e.c. in heading no. 8511, of a kind used for spark or compression-ignition internal combustion engines",,"29,802",,"13,306",,"43,108",,Provisional,,,,
202212,8511900000,"Ignition or starting equipment; parts of the equipment of heading no. 8511, for use in spark-ignition or compression-ignition internal combustion engines",,"2,821",,0,,"2,821",,Provisional,,,,
202212,8512200001,"Lighting equipment; electrical, of a kind used for motor vehicles (excluding articles of heading no. 8539)",,"2,036,427",,"63,074",,"2,099,501",,Provisional,,,,
202212,8512200009,"Visual signalling equipment; electrical, of a kind used in motor vehicles (excluding lighting equipment and articles of heading no. 8539)",,"439,072",,0,,"439,072",,Provisional,,,,
202212,8512301800,"Sound signalling equipment, electrical, used on cycles or motor vehicles (excluding articles of heading no. 8539), horns, other than for bicycles or for use in motor vehicle assembly",,331,,499,,830,,Provisional,,,,
202212,8512400000,"Windscreen wipers, defrosters and demisters; electrical, of kinds used for cycles or motor vehicles",NMB,85,1,"21,326",408,"21,411",409,Provisional,,,,
202212,8512900009,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, parts of bicycles (other than of dynamos, generators and horns), parts for motor vehicles",,"92,666",,313,,"92,979",,Provisional,,,,
202212,8512900019,"Lighting or visual signalling equipment; electrical, of a kind used on bicycles, n.e.c. in item no. 8512.90.00",,181,,"1,691",,"1,872",,Provisional,,,,
202212,8513100011,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), not lighting equipment of heading no. 8512, flashlights, torches (not designed as miners' safety lamps)",NMB,"1,855",80,"14,348","4,066","16,203","4,146",Provisional,,,,
202212,8513100019,"Lamps; portable, electric, designed to function by their own energy source (e.g. dry batteries), not lighting equipment of heading no. 8512, (other than flashlights, torches or miners' safety lamps)",NMB,"23,523",288,"2,927",60,"26,450",348,Provisional,,,,
202212,8513900011,Lamps; parts of flashlights and torches (other than miners' safety lamps),,"1,643",,0,,"1,643",,Provisional,,,,
202212,8514400000,"Heating equipment; for the heat treatment of materials by induction or dielectric loss, industrial or laboratory, other than furnaces and ovens",,"323,925",,0,,"323,925",,Provisional,,,,
202212,8514901000,"Furnaces, ovens and heating equipment; parts of apparatus for rapid heating of wafers",,"3,776",,0,,"3,776",,Provisional,,,,
202212,8514903000,"Furnaces, ovens and heating equipment; parts of furnaces and ovens of subheadings 8514.10 to 8514.30",,672,,"5,172",,"5,844",,Provisional,,,,
202212,8514909000,"Furnaces, ovens and heating equipment; parts of the industrial or laboratory equipment n.e.c. in item no. 8514.90",,"38,170",,0,,"38,170",,Provisional,,,,
202212,8515110000,"Brazing or soldering machines and apparatus; soldering irons and guns, whether or not capable of cutting",NMB,160,1,"1,421",18,"1,581",19,Provisional,,,,
202212,8515310909,"Welding machines and apparatus; using metal inert gas, for arc welding of metals, fully or partly automatic, whether or not capable of cutting",,"4,057",,0,,"4,057",,Provisional,,,,
202212,8515310919,"Welding machines and apparatus; for arc welding of metals, fully or partly automatic, other than plasma arc or using metal or tungsten inert gas, whether or not capable of cutting",,0,,529,,529,,Provisional,,,,
202212,8515809029,Electric machines and apparatus; for hot spraying of metals or cermets,,0,,"14,605",,"14,605",,Provisional,,,,
202212,8515900900,"Welding machines and apparatus; parts, of plasma arc welding machines",,"73,150",,"104,563",,"177,713",,Provisional,,,,
202212,8515901100,"Welding machines and apparatus; parts, of resistance welding machines for welding plastics",,"2,600",,0,,"2,600",,Provisional,,,,
202212,8515902100,Electric machines and apparatus; parts of wire bonders,,"1,531",,0,,"1,531",,Provisional,,,,
202212,8515902910,"Electric machines and apparatus; parts of electric or laser-operated welding, brazing or soldering machines and apparatus, and similar machines for cutting, n.e.c. in item no. 8515.90",,"27,947",,0,,"27,947",,Provisional,,,,
202212,8515902919,"Electric machines and apparatus; parts of machines and apparatus of heading no. 8515, n.e.c. in item no. 8515.90",,24,,0,,24,,Provisional,,,,
202212,8516100001,"Heaters; electric, instantaneous, domestic, (not exceeding 10kW input rating capacity)",NMB,"1,141",3,0,0,"1,141",3,Provisional,,,,
202212,8516100009,"Heaters; electric, instantaneous, other than domestic, n.e.c. in item no. 8516.10.00.01",NMB,0,0,"175,738",368,"175,738",368,Provisional,,,,
202212,8516290900,Heating apparatus; electric space heating apparatus (excluding storage heating radiators),NMB,"825,422","16,091","14,400",167,"839,822","16,258",Provisional,,,,
202212,8516310001,Hair-dressing apparatus; electro-thermic hair dryers,NMB,420,6,"167,251",450,"167,671",456,Provisional,,,,
202212,8516320000,"Hair-dressing apparatus; electro-thermic, other than hair dryers",NMB,0,0,"531,145","3,483","531,145","3,483",Provisional,,,,
202212,8516330000,Hand-drying apparatus; electro-thermic,,"58,898",,0,,"58,898",,Provisional,,,,
202212,8516400000,Smoothing irons; electric,NMB,0,0,"7,542",155,"7,542",155,Provisional,,,,
202212,8516500000,"Ovens; microwave, of a kind used for domestic purposes",NMB,"4,231",26,"21,008",110,"25,239",136,Provisional,,,,
202212,8516600101,"Domestic stoves and ranges; wall ovens, (excluding microwaves)",NMB,799,1,"78,881",55,"79,680",56,Provisional,,,,
202212,8516600121,Domestic stoves and ranges; free-standing ranges,NMB,"25,664",18,0,0,"25,664",18,Provisional,,,,
202212,8516600129,"Domestic stoves and ranges; n.e.c. in item no. 8516.60.01, other than free-standing ranges",NMB,"93,998",68,"2,349",100,"96,347",168,Provisional,,,,
202212,8516601100,Coffee roasting appliances,NMB,"114,315",109,0,0,"114,315",109,Provisional,,,,
202212,8516601901,"Cooking plates, boiling rings and the like; cook tops",NMB,"3,852",3,"62,920",109,"66,772",112,Provisional,,,,
202212,8516601909,"Cooking plates, boiling rings, grillers and roasters; (excluding microwave ovens, coffee roasting appliances and cook tops)",NMB,"16,312",156,"3,325","2,150","19,637","2,306",Provisional,,,,
202212,8516710101,"Electro-thermic appliances; coffee makers, (other than drip and percolator types), espresso/cappuccino type",NMB,"71,585",74,"307,025",465,"378,610",539,Provisional,,,,
202212,8516710109,"Electro-thermic appliances; coffee makers, (other than drip and percolator types), other than espresso/cappuccino type",NMB,"1,104",5,"8,519",1,"9,623",6,Provisional,,,,
202212,8516720000,"Electro-thermic appliances; toasters, of a kind used for domestic purposes",NMB,"30,982",459,"9,080",39,"40,062",498,Provisional,,,,
202212,8516790100,Electro-thermic appliances; perfume and incense heaters and heaters for diffusing insecticides,,"22,532",,0,,"22,532",,Provisional,,,,
202212,8516790900,Electro-thermic appliances; automatic rice cookers,,612,,"4,967",,"5,579",,Provisional,,,,
202212,8516791905,Electro-thermic appliances; deep fryers,NMB,"17,958",8,0,0,"17,958",8,Provisional,,,,
202212,8516791909,Electrical machinery and equipment and parts thereof; other electro-thermic appliances n.e.c. in heading no. 8516,,"102,710",,"19,880",,"122,590",,Provisional,,,,
202212,8516800000,"Resistors; electric heating, other than those of heading no. 8545",,"90,924",,"4,698",,"95,622",,Provisional,,,,
202212,8516900000,"Electro-thermic appliances; parts, of heating resistors, of water, space and soil heaters, hair-dressing apparatus, hand dryers, smoothing irons and other domestic appliances of heading no. 8516",,"10,966",,"11,896",,"22,862",,Provisional,,,,
202212,8517110013,"Telephone sets; line telephone sets with cordless handsets, incorporating line identification facilities for use with small business systems (SBS), not systems dependent",NMB,360,2,0,0,360,2,Provisional,,,,
202212,8517130000,Telephone sets; smartphones for cellular or other wireless networks,,"630,063",,"4,897,575",,"5,527,638",,Provisional,,,,
202212,8517140010,"Telephone sets; other than smartphones, for cellular or other wireless networks, hand-held citizen band",,"3,639",,0,,"3,639",,Provisional,,,,
202212,8517140012,"Telephone sets; other than smartphones, for cellular or other wireless networks, mobile telephones",,"58,301",,"5,235",,"63,536",,Provisional,,,,
202212,8517140014,"Telephone sets; other than smartphones, for cellular or other wireless networks, radio-telephones",,"3,926,058",,"179,188",,"4,105,246",,Provisional,,,,
202212,8517140020,"Telephone sets; other than smartphones, for cellular or other wireless networks, n.e.c. in item no. 8517.13 and 8517.14",,"1,205,293",,"9,023",,"1,214,316",,Provisional,,,,
202212,8517180019,"Telephone sets; not incorporating line identification facilities for use with small business systems (SBS), not systems dependent, (other than with cordless handsets, not for cellular or other wireless networks)",NMB,"677,804","1,484","22,807",67,"700,611","1,551",Provisional,,,,
202212,8517610919,Base stations; apparatus n.e.c. in item no. 8517.61,,"452,763",,0,,"452,763",,Provisional,,,,
202212,8517620100,"Communication apparatus; machines for reception, conversion and transmission or regeneration of voice, images or other data, units of automatic data processing machines",,"1,059,987",,"449,343",,"1,509,330",,Provisional,,,,
202212,8517620929,Communication apparatus; telephonic or telegraphic switching apparatus n.e.c. in item no. 8517.62.09,NMB,"53,346",4,"23,755",59,"77,101",63,Provisional,,,,
202212,8517621513,"Communication apparatus; apparatus for carrier-current line systems, modems",NMB,0,0,"118,258",203,"118,258",203,Provisional,,,,
202212,8517621519,"Communication apparatus; apparatus for carrier-current line systems, network terminating units",NMB,0,0,"2,822",10,"2,822",10,Provisional,,,,
202212,8517621529,"Communication apparatus; apparatus for carrier-current line systems, (other than network terminating units, multiplexers, modems or bandwidth management equipment)",NMB,"100,171",282,"168,265",520,"268,436",802,Provisional,,,,
202212,8517621535,"Communication apparatus; apparatus for digital line systems, telephonic",NMB,0,0,"19,452",107,"19,452",107,Provisional,,,,
202212,8517621539,"Communication apparatus; apparatus for digital line systems, other than telephonic",NMB,"40,605",72,"1,492,187","1,279","1,532,792","1,351",Provisional,,,,
202212,8517622800,Communication apparatus; transmission apparatus for radio-telephony or radio-telegraphy (other than base stations or cordless microphones),,"358,135",,"1,840",,"359,975",,Provisional,,,,
202212,8517622900,"Communication apparatus; transmission apparatus incorporating reception apparatus, for radio-telephony or radio-telegraphy",,"20,872",,"4,091",,"24,963",,Provisional,,,,
202212,8517623910,"Communication apparatus; machines for reception, conversion and transmission or regeneration of voice, images or other data, n.e.c. in item no. 8517.62, telephonic",NMB,"25,190",50,0,0,"25,190",50,Provisional,,,,
202212,8517623919,"Communication apparatus; machines for reception, conversion and transmission or regeneration of voice, images or other data, n.e.c. in item no. 8517.62, not telephonic",,"864,100",,"573,603",,"1,437,703",,Provisional,,,,
202212,8517690100,Communication apparatus; radio-telephonic or radio-telegraphic weather-facsimile receivers,,"8,910",,0,,"8,910",,Provisional,,,,
202212,8517690600,"Communication apparatus; portable receivers for calling, alerting or paging",,"3,360",,0,,"3,360",,Provisional,,,,
202212,8517690800,"Communication apparatus; other reception apparatus for radio-telephony, radio-telegraphy or radio broadcasting",,"2,004",,"23,808",,"25,812",,Provisional,,,,
202212,8517690910,"Communication apparatus; apparatus for transmission or reception of voice, images or other data, videophones, colour, n.e.c. in heading no. 8517",NMB,"51,090",121,0,0,"51,090",121,Provisional,,,,
202212,8517690919,"Communication apparatus; apparatus for transmission or reception of voice, images or other data, telephonic, n.e.c. in item no. 8517",NMB,0,0,"6,988",11,"6,988",11,Provisional,,,,
202212,8517690929,"Communication apparatus; apparatus for transmission or reception of voice, images or other data, n.e.c. in item no. 8517",,"2,086,926",,"274,220",,"2,361,146",,Provisional,,,,
202212,8517710000,"Communication apparatus; parts, aerials and aerial reflectors of all kinds, part suitable for use therewith",,"194,550",,"104,386",,"298,936",,Provisional,,,,
202212,8517790100,"Communication apparatus; parts, of apparatus capable of connecting to an automatic data processing machine, other than aerials and aerial reflectors of all kinds",,"16,709",,251,,"16,960",,Provisional,,,,
202212,8517790500,"Communication apparatus; parts, of transmission and transmission-reception apparatus for radio-telephony or radio-telegraphy, hand-held citizen band, other than aerials and aerial reflectors of all kinds",,"671,900",,557,,"672,457",,Provisional,,,,
202212,8517790700,"Communication apparatus; parts, of transmission and transmission-reception apparatus for radio-telephony or radio-telegraphy, other than hand-held citizen band, other than aerials and aerial reflectors of all kinds",,18,,"9,854",,"9,872",,Provisional,,,,
202212,8517792112,"Communication apparatus; parts, of telephonic or telegraphic apparatus, other than of private automatic branch exchanges (PABX), other than aerials and aerial reflectors of all kinds",,38,,"50,140",,"50,178",,Provisional,,,,
202212,8517792120,"Communication apparatus; parts, of machines of heading no. 8517, n.e.c. in item no. 8517.71 and 8517.79",,"1,237,640",,"365,339",,"1,602,979",,Provisional,,,,
202212,8518100003,Microphones; excluding cordless,NMB,"39,470",80,"76,542","1,644","116,012","1,724",Provisional,,,,
202212,8518219000,"Loudspeakers; single, mounted in their enclosures",NMB,"202,316","1,059","416,847","1,212","619,163","2,271",Provisional,,,,
202212,8518229000,"Loudspeakers; multiple, mounted in the same enclosure",NMB,"32,610",237,"139,730",415,"172,340",652,Provisional,,,,
202212,8518291000,"Loudspeakers; without housing, having a frequency range of 300 Hz to 3.4 KHz with a diameter not exceeding 50 mm, for telecommunication use",NMB,"26,619",90,0,0,"26,619",90,Provisional,,,,
202212,8518299000,Loudspeakers; n.e.c. in item no. 8518.29,NMB,"19,873",41,"98,746","2,144","118,619","2,185",Provisional,,,,
202212,8518300100,"Headphones or earphones, whether or not combined with a microphone",,"112,143",,"269,559",,"381,702",,Provisional,,,,
202212,8518309000,"Microphone combined with one or more loudspeakers, in sets",,"3,956",,"9,318",,"13,274",,Provisional,,,,
202212,8518409000,Amplifiers; audio-frequency electric,NMB,"80,337",35,"5,029",4,"85,366",39,Provisional,,,,
202212,8518509000,Amplifier sets; other than megaphones for electric sound amplifier sets,NMB,"75,304",111,"4,529",8,"79,833",119,Provisional,,,,
202212,8518900100,Headphones or earphones; parts,,0,,419,,419,,Provisional,,,,
202212,8518902515,"Microphones; parts of microphones, other than cordless",,"7,841",,198,,"8,039",,Provisional,,,,
202212,8518905000,Loudspeakers and audio-frequency electric amplifiers; drive units exceeding 65mm frame diameter,,237,,"2,520",,"2,757",,Provisional,,,,
202212,8518909000,"Electric sound amplifier sets; parts, of equipment other than megaphones",,"1,051",,416,,"1,467",,Provisional,,,,
202212,8519200900,"Sound reproducing apparatus; operated by coins, banknotes, bank cards, tokens or other means of payment, compact disc players",NMB,0,0,"2,175",199,"2,175",199,Provisional,,,,
202212,8519300019,"Sound reproducing apparatus; turntables (record-decks), without automatic record changing mechanism",NMB,"14,275",6,0,0,"14,275",6,Provisional,,,,
202212,8519812129,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, pocket-size cassette-players, n.e.c. in item no. 8519.81, not incorporating a sound recording device",NMB,"5,232",2,0,0,"5,232",2,Provisional,,,,
202212,8519813329,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, cassette-type (not pocket-size), n.e.c. in item no. 8519.81, not incorporating a sound recording device",NMB,0,0,"7,064",161,"7,064",161,Provisional,,,,
202212,8519813500,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, compact disc players, not incorporating a sound recording device, n.e.c. in item 8519.20.09",NMB,0,0,"1,829",6,"1,829",6,Provisional,,,,
202212,8519813800,"Sound reproducing apparatus; using magnetic, optical or semiconductor media, not incorporating a sound recording device, n.e.c. in item no. 8519.20, 8519.30, 8519.50 or 8519.81",NMB,0,0,"3,065",60,"3,065",60,Provisional,,,,
202212,8519816920,"Sound recording apparatus; magnetic tape recorders n.e.c. in item no. 8519.81, incorporating sound reproducing apparatus, other than telephone answering machines",NMB,"13,055",2,0,0,"13,055",2,Provisional,,,,
202212,8519890511,"Sound recording or reproducing apparatus; record players without loudspeaker, n.e.c. in item no. 8519.20 or 8519.30",NMB,132,4,0,0,132,4,Provisional,,,,
202212,8519893900,Sound recording or reproducing apparatus; n.e.c. in heading no. 8519,NMB,"28,689",4,"11,041",29,"39,730",33,Provisional,,,,
202212,8521900000,Video recording or reproducing apparatus; other than magnetic tape-type,NMB,"93,917",30,"5,000",1,"98,917",31,Provisional,,,,
202212,8522901100,"Sound recording or reproducing apparatus; needles, sapphires, diamonds and rubies, whether or not mounted",,0,,124,,124,,Provisional,,,,
202212,8522902900,Sound or video recording or reproducing apparatus; other than printed circuit assemblies,,0,,276,,276,,Provisional,,,,
202212,8523210010,"Media, unrecorded; cards incorporating a magnetic stripe, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,0,0,"892,850","794,871","892,850","794,871",Provisional,,,,
202212,8523290900,"Media, unrecorded; magnetic discs, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,0,0,"3,423",5,"3,423",5,Provisional,,,,
202212,8523291519,"Media, recorded; magnetic tapes for reproducing phenomena other than sound or image, of a width exceeding 6.5mm, (excluding products of chapter 37)",NMB,"20,701",1,0,0,"20,701",1,Provisional,,,,
202212,8523294910,"Media, recorded; magnetic, n.e.c. in heading no. 8523, for reproducing phenomena other than sound or image, (excluding products of chapter 37)",,"38,785",,"13,614",,"52,399",,Provisional,,,,
202212,8523410010,"Media, unrecorded; optical, discs for laser reading systems, recordable compact discs, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"5,044",8,49,45,"5,093",53,Provisional,,,,
202212,8523490010,"Media, recorded; optical, discs for laser reading systems, for reproducing phenomena other than sound or image, (excluding products of chapter 37)",NMB,"77,759",522,99,2,"77,858",524,Provisional,,,,
202212,8523490015,"Media, recorded; optical, discs for laser reading systems, for reproducing sound only, (excluding products of chapter 37)",NMB,56,2,"3,134",684,"3,190",686,Provisional,,,,
202212,8523490019,"Media, recorded; optical, discs for laser reading systems, for reproducing image, whether or not reproducing sound, (excluding products of chapter 37)",NMB,"5,303",15,0,0,"5,303",15,Provisional,,,,
202212,8523490025,"Media, recorded; optical, other than discs for laser reading systems, for reproducing phenomena other than sound or image, (excluding products of chapter 37)",,"2,424",,0,,"2,424",,Provisional,,,,
202212,8523490039,"Media, recorded; optical, other than discs for laser reading systems, for sound (or similar) recorded media, other than discs or tapes, other than matrices, (excluding products of chapter 37)",,"11,040",,28,,"11,068",,Provisional,,,,
202212,8523490049,"Media, recorded; optical, other than discs for laser reading systems, n.e.c. in item no. 8523.49, (excluding products of chapter 37)",,"1,606",,83,,"1,689",,Provisional,,,,
202212,8523510000,"Media; semiconductor, solid-state non-volatile storage devices, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"7,146",,"58,557",,"65,703",,Provisional,,,,
202212,8523520110,"Media; semiconductor, smart cards, consisting only of a single electronic integrated circuit, for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"44,938","14,257","178,367","11,773","223,305","26,030",Provisional,,,,
202212,8523520119,"Media; semiconductor, parts, of smart cards consisting only of a single electronic integrated circuit (for the recording of sound or of other phenomena), (excluding products of chapter 37)",NMB,"2,292",469,2,1,"2,294",470,Provisional,,,,
202212,8523529010,"Media; semiconductor, smart cards consisting of two or more electronic integrated circuits, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"17,083",,"20,740",,"37,823",,Provisional,,,,
202212,8523590010,"Media; semiconductor, proximity cards and tags, for the recording of sound or of other phenomena, (excluding products of chapter 37)",,"212,807",,"2,184",,"214,991",,Provisional,,,,
202212,8523590019,"Media; semiconductor media, for the recording of sound or of other phenomena, n.e.c. in heading no. 8523 (excluding products of chapter 37)",,0,,"1,600",,"1,600",,Provisional,,,,
202212,8523800010,"Media, unrecorded; (other than magnetic, optical or semiconductor media), for the recording of sound or of other phenomena, (excluding products of chapter 37)",NMB,"183,709",106,"18,012","6,000","201,721","6,106",Provisional,,,,
202212,8523800013,"Media, recorded; gramophone records, 33 r.p.m. (excluding products of chapter 37)",NMB,"28,520","3,000",0,0,"28,520","3,000",Provisional,,,,
202212,8523800015,"Media, recorded; gramophone records, other than 33 r.p.m. (excluding products of chapter 37)",NMB,"34,220","2,469",0,0,"34,220","2,469",Provisional,,,,
202212,8523800025,"Media, recorded; (other than magnetic, optical or semiconductor media), sound (or similar) recorded media (other than discs or tapes), other than matrices, (excluding products of chapter 37)",,0,,536,,536,,Provisional,,,,
202212,8523800029,"Media, recorded; (other than magnetic, optical or semiconductor media), n.e.c. in heading no. 8523 (excluding products of chapter 37)",,"12,736",,302,,"13,038",,Provisional,,,,
202212,8524190000,"Flat panel display modules, whether or not incorporating touch-sensitive screens; of other than liquid crystals or organic light-emitting diodes (OLED), without drivers or control circuits",NMB,0,0,179,1,179,1,Provisional,,,,
202212,8524910100,"Flat panel display modules, whether or not incorporating touch-sensitive screens; of liquid crystals, with drivers or control circuits",NMB,"9,760",3,"4,880",63,"14,640",66,Provisional,,,,
202212,8525509011,"Transmission apparatus; for radio-broadcast, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,0,,"70,683",,"70,683",,Provisional,,,,
202212,8525509017,"Transmission apparatus; for television-broadcast, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,"2,045",,"96,109",,"98,154",,Provisional,,,,
202212,8525509029,"Transmission apparatus; for radio-broadcasting or television, n.e.c. in item no. 8525.50, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus, not incorporating reception apparatus",,"106,014",,"19,188",,"125,202",,Provisional,,,,
202212,8525600015,"Transmission apparatus; microwave repeater, for radio-broadcasting or television, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,"197,773",,0,,"197,773",,Provisional,,,,
202212,8525600019,"Transmission apparatus; for radio-broadcasting or television, n.e.c. in item no. 8525.60, incorporating reception apparatus, whether or not incorporating sound recording or reproducing apparatus",,"133,262",,"40,246",,"173,508",,Provisional,,,,
202212,8525810020,"Television cameras; high-speed goods as specified in subheading note 1 to this chapter, other than hand-held",,"12,763",,"10,122",,"22,885",,Provisional,,,,
202212,8525810040,"Digital cameras and video camera recorders; high-speed goods as specified in subheading note 1 to this chapter, other than hand-held",,51,,73,,124,,Provisional,,,,
202212,8525890010,"Television cameras; n.e.c. in item no 8525.8, hand-held",NMB,0,0,"3,980",5,"3,980",5,Provisional,,,,
202212,8525890020,"Television cameras; n.e.c. in item no 8525.8, other than hand-held",,"102,576",,"15,223",,"117,799",,Provisional,,,,
202212,8525890030,"Digital cameras and video camera recorders; n.e.c. in item no 8525.8, hand-held",NMB,"177,491",71,"334,783",176,"512,274",247,Provisional,,,,
202212,8525890040,"Digital cameras and video camera recorders; n.e.c. in item no 8525.8, other than hand-held",,"533,996",,"443,366",,"977,362",,Provisional,,,,
202212,8526100000,Radar apparatus,,"706,391",,"33,179",,"739,570",,Provisional,,,,
202212,8526910000,Radio navigational aid apparatus; other than radar apparatus,,"249,110",,"454,269",,"703,379",,Provisional,,,,
202212,8526920900,Radio remote control apparatus; other than specially designed for use with toys,,"89,384",,"96,065",,"185,449",,Provisional,,,,
202212,8527219000,"Radio-broadcast receivers not capable of operating without an external power source, used in motor vehicles; combined with sound recording/reproducing apparatus capable of receiving & decoding digital radio data system signals, n.e.c. in item no. 8527.21",NMB,"6,371",2,"21,572",131,"27,943",133,Provisional,,,,
202212,8527999029,"Radio broadcast receivers; not cabinet mounted (excluding those with clock or sound recording or reproducing apparatus), needing an external source of power (not of a kind used in motor vehicles)",NMB,"5,920",3,"132,059",2,"137,979",5,Provisional,,,,
202212,8528490029,"Monitors; cathode-ray tube, n.e.c. in subheading 8528.42, black and white or other monochrome",NMB,0,0,"1,348",2,"1,348",2,Provisional,,,,
202212,8528520000,Monitors; other than cathode-ray tube; capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,"128,125",,"129,377",,"257,502",,Provisional,,,,
202212,8528590011,"Monitors other than cathode-ray tube; n.e.c. in subheading 8528.52, colour",NMB,"38,656",62,"26,084","1,016","64,740","1,078",Provisional,,,,
202212,8528620000,Projectors; capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,,"48,086",,0,,"48,086",,Provisional,,,,
202212,8528690011,"Projectors; n.e.c. in subheading 8528.62, colour",NMB,"9,006",4,"81,909",2,"90,915",6,Provisional,,,,
202212,8528710010,"Television receivers; colour, not designed to incorporate a video display or screen",NMB,0,0,80,1,80,1,Provisional,,,,
202212,8528720063,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 360mm but not exceeding 460mm",NMB,0,0,"34,900",1,"34,900",1,Provisional,,,,
202212,8528720071,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 560mm but not exceeding 660mm",NMB,0,0,80,1,80,1,Provisional,,,,
202212,8528720077,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 760mm but not exceeding 860mm",NMB,"5,436",9,"49,603",62,"55,039",71,Provisional,,,,
202212,8528720085,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 900mm but not exceeding 1000mm",NMB,0,0,"8,369",25,"8,369",25,Provisional,,,,
202212,8528720089,"Television receivers; colour, not incorporating video recording or reproducing apparatus, with screen size exceeding 1000mm",NMB,"15,894",227,"610,223","1,108","626,117","1,335",Provisional,,,,
202212,8529100100,"Radio broadcast receivers; parts, electrically operated motor vehicle aerials and antennae",,"388,619",,"1,788",,"390,407",,Provisional,,,,
202212,8529101700,"Radio broadcast receivers; parts, aerials and aerial reflectors for motor vehicles (not electrically operated)",,"131,812",,"169,988",,"301,800",,Provisional,,,,
202212,8529102100,"Television and radio broadcast receivers; parts, of the aerials or antennae of a kind used with apparatus for radio-telephony and radio-telegraphy",,"142,735",,"67,766",,"210,501",,Provisional,,,,
