Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202208,3405900019,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, (excluding waxes of heading no. 3404), not in aerosol containers",,"224,386",,"1,626",,"226,012",,Final,,,,
202208,3406000001,"Candles, tapers and the like; not exceeding 7mm in diameter",,363,,59,,422,,Final,,,,
202208,3406000009,"Candles, tapers and the like; exceeding 7mm in diameter but not exceeding 25mm in diameter",,"31,638",,"2,442",,"34,080",,Final,,,,
202208,3406000019,"Candles, tapers and the like; exceeding 25mm in diameter",,"6,335",,"2,138",,"8,473",,Final,,,,
202208,3407000001,Modelling pastes; including those put up for children's amusement,,"17,163",,0,,"17,163",,Final,,,,
202208,3407000009,"Dental preparations; with a basis of plaster (of calcined gypsum or calcium sulphate); dental wax or impression compounds, packed for retail sale in any form",,"7,185",,0,,"7,185",,Final,,,,
202208,3501100001,Casein; acid,KGM,"45,606,475","2,163,975",0,0,"45,606,475","2,163,975",Final,,,,
202208,3501100011,"Casein; rennet, other than acid",KGM,"3,500,193","178,866",0,0,"3,500,193","178,866",Final,,,,
202208,3501100019,Casein; other than acid and rennet,KGM,"1,200,867","53,950",0,0,"1,200,867","53,950",Final,,,,
202208,3501900010,Caseinates,KGM,"46,151,158","1,929,000",0,0,"46,151,158","1,929,000",Final,,,,
202208,3501900029,Casein derivatives; n.e.c. in heading 3501,KGM,"573,951","24,420",0,0,"573,951","24,420",Final,,,,
202208,3502200000,"Albumins; milk albumin, including concentrates of two or more whey proteins",KGM,"22,701,356","1,082,540",0,0,"22,701,356","1,082,540",Final,,,,
202208,3502900011,"Albumins, albuminates and other albumin derivatives; other than egg or milk albumin, including concentrates of two or more whey proteins",KGM,"164,397",121,0,0,"164,397",121,Final,,,,
202208,3503000901,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; not specially prepared for use as culture media, edible gelatin",KGM,0,0,"982,871","4,439","982,871","4,439",Final,,,,
202208,3503000909,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; not specially prepared for use as culture media, not edible gelatin",KGM,"35,434","4,000",0,0,"35,434","4,000",Final,,,,
202208,3503001900,"Glues; glues of animal origin, excluding casein glues of heading no. 3501",KGM,417,10,0,0,417,10,Final,,,,
202208,3504000019,"Peptones and their derivatives; other protein substances and their derivatives, n.e.c. or included; hide powder, whether or not chromed",KGM,"7,065,139","121,019",0,0,"7,065,139","121,019",Final,,,,
202208,3505100001,Dextrins,KGM,"3,820",978,377,2,"4,197",980,Final,,,,
202208,3505100009,"Starches; modified, except dextrins",KGM,"142,598","83,195","12,178","6,305","154,776","89,500",Final,,,,
202208,3506100008,"Glues or adhesives; prepared, products put up for retail sale as glues or adhesives, weight not over 1kg, in aerosol containers, not containing chlorofluorocarbons",NMB,0,0,592,77,592,77,Final,,,,
202208,3506100019,"Glues or adhesives; prepared products suitable for use as glues or adhesives, put up for retail sale, not over 1kg net weight, not in aerosol containers",KGM,"40,857","1,105","16,356","1,686","57,213","2,791",Final,,,,
202208,3506911019,"Adhesives; prepared, based on polymers of 3901 to 3913 or on rubber, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, pastes",KGM,0,0,"12,566",602,"12,566",602,Final,,,,
202208,3506911021,"Adhesives; prepared, based on rubber, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, other than liquids and pastes",KGM,"2,848",360,0,0,"2,848",360,Final,,,,
202208,3506911915,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber, liquids, not in aerosol containers, n.e.c. in item no. 3506.91",KGM,"58,026","38,775",0,0,"58,026","38,775",Final,,,,
202208,3506911919,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber, pastes, n.e.c. in item no. 3506.91",KGM,"2,462",39,0,0,"2,462",39,Final,,,,
202208,3506911921,"Adhesives; prepared, based on rubber, other than liquids and pastes, n.e.c. in item no. 3506.91",KGM,127,7,"3,780",483,"3,907",490,Final,,,,
202208,3506911929,"Adhesives; prepared, based on polymers of heading 3901 to 3913, other than liquids and pastes, n.e.c. in item no. 3506.91",KGM,"83,803","25,046","2,605",62,"86,408","25,108",Final,,,,
202208,3506990002,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg, in aerosol containers, containing chlorofluorocarbons",NMB,50,2,0,0,50,2,Final,,,,
202208,3506990008,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg, in aerosol containers, not containing chlorofluorocarbons",NMB,0,0,"10,487","2,154","10,487","2,154",Final,,,,
202208,3506990019,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg, not in aerosol containers",KGM,"202,990","70,351","44,990","42,695","247,980","113,046",Final,,,,
202208,3507100100,"Enzymes; rennet and concentrates thereof, flavoured, coloured or simply prepared",,"71,335",,0,,"71,335",,Final,,,,
202208,3507100900,"Enzymes; rennet and concentrates thereof, other than flavoured, coloured or simply prepared",,"4,699",,0,,"4,699",,Final,,,,
202208,3507900000,Enzymes and prepared enzymes; other than rennet and concentrates thereof,,"173,502",,"5,623",,"179,125",,Final,,,,
202208,3602000009,"Explosives, prepared; excluding propellent powders, dynamite or gelignite",KGM,0,0,"1,865",2,"1,865",2,Final,,,,
202208,3603600000,Electric detonators,,0,,"9,578",,"9,578",,Final,,,,
202208,3604900900,"Pyrotechnic products; signalling flares, rain rockets, fog signals and other pyrotechnic products n.e.c. in chapter 36",,0,,"42,122",,"42,122",,Final,,,,
202208,3606102900,"Fuels; liquid or liquefied-gas fuels, in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300cm3, other than motor spirit",LTR,610,116,0,0,610,116,Final,,,,
202208,3701300900,"Photographic plates and film; in the flat, sensitised, unexposed, with any side exceeding 255mm, of any material other than paper, paperboard or textiles, n.e.c. in heading no. 3701",,"54,691",,0,,"54,691",,Final,,,,
202208,3701990900,"Photographic plates and film; (for other than colour photography), in the flat, sensitised, unexposed, with no side exceeding 255mm, n.e.c. in heading no. 3701",,0,,"1,540",,"1,540",,Final,,,,
202208,3702100000,"Photographic film; for x-rays, in rolls, sensitised and unexposed (other than of paper, paperboard or textiles)",,"1,393",,0,,"1,393",,Final,,,,
202208,3702560000,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a width exceeding 35mm (other than of paper, paperboard or textiles)",,"8,127",,0,,"8,127",,Final,,,,
202208,3707909000,"Photographic goods; chemical preparations, unmixed products, put up in measured portions or put up for retail sale in a form ready for use, other than sensitising emulsions or flash light materials",,"507,768",,"129,483",,"637,251",,Final,,,,
202208,3801900909,"Graphite; in paste form, suited for other than aviation use",KGM,"76,927","421,863",0,0,"76,927","421,863",Final,,,,
202208,3802100000,Carbon; activated,KGM,282,24,"1,741",23,"2,023",47,Final,,,,
202208,3803000000,"Chemical products; tall oil, whether or not refined",LTR,"280,189","132,040",0,0,"280,189","132,040",Final,,,,
202208,3805100000,"Terpenic oils; gum, wood or sulphate turpentine oils",LTR,"7,640","1,540",0,0,"7,640","1,540",Final,,,,
202208,3805900010,"Terpenic oils; pine oil, containing alpha-terpineol as the main constituent",LTR,"1,476",215,0,0,"1,476",215,Final,,,,
202208,3806100000,Rosin and resin acids,KGM,"51,108","16,000",0,0,"51,108","16,000",Final,,,,
202208,3806300119,"Ester gums; in blocks of irregular shape, lumps, powders (including moulding powders), granules, flakes and similar bulk forms, n.e.c. in item no. 3806.30.01",KGM,"661,614","254,550",0,0,"661,614","254,550",Final,,,,
202208,3806300909,"Ester gums; maleic modified, liquids and pastes, including dispersions (emulsions and suspensions) and solutions",KGM,"481,318","181,870",0,0,"481,318","181,870",Final,,,,
202208,3806300919,"Ester gums; liquids and pastes, including dispersions (emulsions and suspensions) and solutions, n.e.c. in item no. 3806.30.09",KGM,"112,460","46,020",0,0,"112,460","46,020",Final,,,,
202208,3807000000,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch, brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch",LTR,"299,356","189,700",0,0,"299,356","189,700",Final,,,,
202208,3808521019,"Insecticides and the like; containing goods from Subheading Note 1 to this Chapter; DDT (ISO) (clofenotane (INN)), in packings of a net weight content not exceeding 300g; not in aerosol containers; for retail sale or as preparations or articles",,"4,120",,"14,904",,"19,024",,Final,,,,
202208,3808591016,"Insecticides; containing goods specified in Subheading Note 1 to this Chapter, not DDT (ISO) (clofenotane (INN)), in aerosol containers, not containing chlorofluorocarbons, for retail sale or as preparations or articles",NMB,"3,981",208,218,42,"4,199",250,Final,,,,
202208,3808591020,"Insecticides; containing goods specified in Subheading Note 1 to this Chapter, not DDT (ISO) (clofenotane (INN)), not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"114,729",,0,,"114,729",,Final,,,,
202208,3808592040,"Fungicides; containing goods specified in Subheading Note 1 to this Chapter, other than tributyltin compounds, not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"2,033",,0,,"2,033",,Final,,,,
202208,3808593030,"Herbicides; containing goods specified in Subheading Note 1 to this Chapter, other than 2,4,5-trichlorophenoxyacetic acid (2,4,5-T); not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"347,158",,0,,"347,158",,Final,,,,
202208,3808594020,"Disinfectants; containing goods specified in Subheading Note 1 to this Chapter, not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"37,100",,0,,"37,100",,Final,,,,
202208,3808599020,"Rodenticides and other similar products; containing goods specified in Subheading Note 1 to this Chapter, not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"77,908",,0,,"77,908",,Final,,,,
202208,3808610031,"Insecticide impregnated articles; containing goods from Subheading Note 2 to this Chapter, without organo-phosphorous compounds, not in aerosol containers, in forms/packings for retail sale or as preparations/articles, of a net weight of 300g or less",,883,,0,,883,,Final,,,,
202208,3808620045,"Insecticides; containing goods from Subheading Note 2 to this Chapter, n.e.c in item no. 3808.62, put up in forms or packings for retail sale or as preparations or articles, in packings of a net weight content exceeding 300g but not exceeding 7.5kg",KGM,"12,766",53,0,0,"12,766",53,Final,,,,
202208,3808690049,"Insecticides; containing goods from Subheading Note 2 to this Chapter, n.e.c in item no. 3808.69, put up in forms or packings for retail sale or as preparations or articles, in packings of a net weight content exceeding 7.5kg",KGM,0,0,"427,680","2,210","427,680","2,210",Final,,,,
202208,3808910012,"Insecticides; other than containing goods of Subheading Notes 1 & 2 to this Chapter, containing organo-phosphorous compounds, in aerosol containers, containing chlorofluorocarbons, for retail sale or as preparations/articles",NMB,0,0,"16,597",500,"16,597",500,Final,,,,
202208,3808910016,"Insecticides; other than containing goods of Subheading Notes 1 & 2 to this Chapter, containing organo-phosphorous compounds, in aerosol containers, not containing chlorofluorocarbons, for retail sale or as preparations or articles",NMB,559,120,"9,065","1,000","9,624","1,120",Final,,,,
202208,3808910020,"Insecticides; other than containing goods of Subheading Notes 1 & 2 to this Chapter, containing organo-phosphorous compounds, not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"116,433",,"4,351",,"120,784",,Final,,,,
202208,3808910030,"Insecticides; not containing products of Subheading Notes 1 & 2 to this Chapter, other than organo-phosphorous compounds, in aerosol containers, not containing chlorofluorocarbons, for retail sale or as preparations or articles",LTR,"16,142","1,360",0,0,"16,142","1,360",Final,,,,
202208,3808910032,"Insecticides; not containing goods of Subheading Notes 1 & 2 to this Chapter, other than organo-phosphorous compounds, not in aerosol containers, articles impregnated with insecticides, in forms or packings for retail sale or as preparations or articles",,"202,038",,0,,"202,038",,Final,,,,
202208,3808910039,"Insecticides; not containing goods of Subheading Notes 1 & 2 to this Chapter; containing methyl bromide or bromochloromethane, n.e.c. in item no. 3808.91, put up in forms or packings for retail sale or as preparations or articles",KGM,"815,043","72,000",0,0,"815,043","72,000",Final,,,,
