Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202307,2008190901,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted almonds",KGM,"19,725","2,569",0,0,"19,725","2,569",Provisional
202307,2008190911,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted hazelnuts (filberts)",KGM,178,28,0,0,178,28,Provisional
202307,2008190929,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), roasted, (excluding almonds, hazelnuts (filberts) or macadamia nuts)",KGM,"100,015","11,556",110,25,"100,125","11,581",Provisional
202307,2008190939,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), unroasted, (excluding macadamia nuts)",KGM,"49,459","3,557","9,645",840,"59,104","4,397",Provisional
202307,2008200900,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"19,260","3,921","11,748","2,682","31,008","6,602",Provisional
202307,2008300901,"Fruit; oranges, tangerines, mandarins, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,189,56,0,0,189,56,Provisional
202307,2008300909,"Fruit; citrus (excluding oranges, tangerines, mandarins), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, sweetening matter or spirit",KGM,51,6,0,0,51,6,Provisional
202307,2008400900,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"4,083",337,0,0,"4,083",337,Provisional
202307,2008500900,"Fruit; apricots, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"2,715",218,0,0,"2,715",218,Provisional
202307,2008600900,"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,047",116,696,85,"1,743",201,Provisional
202307,2008700900,"Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"8,262","1,403","6,121",704,"14,383","2,107",Provisional
202307,2008800100,"Fruit; strawberries, cooked and preserved by freezing, not containing added sugar",KGM,"48,000",842,0,0,"48,000",842,Provisional
202307,2008800900,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"12,445","1,859",0,0,"12,445","1,859",Provisional
202307,2008970010,"Fruit; mixtures (other than those of subheading no 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit, n.e.c.",KGM,"1,296,385","130,074","5,107","1,033","1,301,492","131,107",Provisional
202307,2008970019,"Nuts and other edible parts of plants other than fruit; mixtures (other than those of subheading 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"544,695","57,879",0,0,"544,695","57,879",Provisional
202307,2008990101,"Stems and other edible parts of plants; ginger, preserved in juice or syrup",KGM,29,2,167,20,196,22,Provisional
202307,2008990109,"Stems and other edible parts of plants; excluding ginger or fruit, preserved in juice or syrup",KGM,"1,043",17,391,49,"1,434",66,Provisional
202307,2008990129,"Stems and other edible parts of plants; prepared or preserved (other than in juice or syrup), whether or not containing added sugar, other sweetening matter or spirit (excluding fruit)",,"5,402",,0,,"5,402",,Provisional
202307,2008991131,"Fruit; kiwifruit, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,"1,408",26,0,0,"1,408",26,Provisional
202307,2008991149,"Fruit; n.e.c. in heading no. 2008, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,"23,512",100,0,0,"23,512",100,Provisional
202307,2008992501,"Fruit; apples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"324,020","147,544","1,555",372,"325,575","147,916",Provisional
202307,2008992509,"Fruit; plums, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"2,206",228,0,0,"2,206",228,Provisional
202307,2008993129,"Fruit; berryfruit n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"10,678",563,359,30,"11,037",593,Provisional
202307,2008993901,"Fruit; kiwifruit, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"18,650",140,0,0,"18,650",140,Provisional
202307,2008993949,"Fruit; n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"32,198","3,179",819,211,"33,017","3,390",Provisional
202307,2009111100,"Juice; orange, frozen, unfermented, (not containing added spirit), containing added sugar, in containers other than bulk containers",LTR,0,0,"7,504",80,"7,504",80,Provisional
202307,2009111900,"Juice; orange, frozen, unfermented, (not containing added spirit or added sugar), in containers other than bulk containers",LTR,"18,441","6,843",0,0,"18,441","6,843",Provisional
202307,2009121100,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, in bulk containers",LTR,300,4,0,0,300,4,Provisional
202307,2009122100,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"7,308","3,200",0,0,"7,308","3,200",Provisional
202307,2009122900,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"46,372","20,141",0,0,"46,372","20,141",Provisional
202307,2009192100,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"3,171",302,0,0,"3,171",302,Provisional
202307,2009192900,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"96,677","31,129",0,0,"96,677","31,129",Provisional
202307,2009211900,"Juice; grapefruit or pomelo, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,759,20,0,0,759,20,Provisional
202307,2009212100,"Juice; grapefruit or pomelo, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,300,4,0,0,300,4,Provisional
202307,2009212900,"Juice; grapefruit or pomelo, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,313,120,0,0,313,120,Provisional
202307,2009311900,"Juice; lime, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,758,15,0,0,758,15,Provisional
202307,2009312900,"Juice; lime, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"12,611",844,0,0,"12,611",844,Provisional
202307,2009313911,"Juice; lemon, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,611,44,0,0,611,44,Provisional
202307,2009314119,"Juice; of single citrus fruit (excluding orange, grapefruit, pomelo, lime and lemon), of a Brix value not exceeding 20, unfermented, not containing added spirit but containing added sugar, not in bulk containers",LTR,"2,536",100,705,30,"3,241",130,Provisional
202307,2009314911,"Juice; lemon, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,218,26,0,0,218,26,Provisional
202307,2009392900,"Juice; lime, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,26,2,0,0,26,2,Provisional
202307,2009394911,"Juice; lemon, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"28,244","3,304",0,0,"28,244","3,304",Provisional
202307,2009394919,"Juice; of single citrus fruit, (excluding orange, grapefruit, pomelo, lime and lemon), of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"35,226","3,922",0,0,"35,226","3,922",Provisional
202307,2009410021,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,0,0,197,4,197,4,Provisional
202307,2009490021,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,"6,729","3,600",0,0,"6,729","3,600",Provisional
202307,2009490029,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"5,074","2,640",0,0,"5,074","2,640",Provisional
202307,2009501900,"Juice; tomato, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,607,240,0,0,607,240,Provisional
202307,2009612900,"Juice; grape, of a Brix value not exceeding 30, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"1,664",159,0,0,"1,664",159,Provisional
202307,2009712100,"Juice; apple, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,12,8,0,0,12,8,Provisional
202307,2009712900,"Juice; apple, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"887,200","366,391",0,0,"887,200","366,391",Provisional
202307,2009794900,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,"1,184,259","243,566",0,0,"1,184,259","243,566",Provisional
202307,2009819010,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberries (Vaccinium vitis-idaea), unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"2,444","1,316",0,0,"2,444","1,316",Provisional
202307,2009819019,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberries (Vaccinium vitis-idaea), unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"1,642",606,0,0,"1,642",606,Provisional
202307,2009891025,"Juice; of single nuts n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"5,670","1,145",0,0,"5,670","1,145",Provisional
202307,2009892015,"Juice; blackcurrant concentrate, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"5,872","2,328",0,0,"5,872","2,328",Provisional
202307,2009892030,"Juice; of single fruits n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"215,574","69,111",0,0,"215,574","69,111",Provisional
202307,2009892039,"Juice; of single vegetables n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"7,099","1,384",0,0,"7,099","1,384",Provisional
202307,2009893020,"Juice; of single fruits n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"61,523","17,729",778,100,"62,301","17,829",Provisional
202307,2009893040,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"437,028","113,914",0,0,"437,028","113,914",Provisional
202307,2009899000,"Juice; of single vegetables n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"2,837,620","556,820",0,0,"2,837,620","556,820",Provisional
202307,2009899210,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,0,0,173,10,173,10,Provisional
202307,2009900102,"Juice; mixtures of fruit juices (but not nut juice), unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"148,389","28,190",0,0,"148,389","28,190",Provisional
202307,2009900902,"Juice; mixtures of fruit juices (but not nut juice), unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"52,818","8,503",0,0,"52,818","8,503",Provisional
202307,2009901102,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,876,62,0,0,876,62,Provisional
202307,2009902100,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"461,704","175,465",157,2,"461,861","175,467",Provisional
202307,2009902900,"Juice; mixtures of vegetable juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"103,475","34,569",380,30,"103,855","34,599",Provisional
202307,2101110001,"Extracts, essences and concentrates; of coffee, soluble or instant coffee in dry form, in packs not exceeding 1kg",KGM,"81,888","3,404","24,870",753,"106,758","4,156",Provisional
202307,2101110005,"Extracts, essences and concentrates; of coffee, soluble or instant coffee in dry form, in packs exceeding 1kg",KGM,"30,210","2,960",0,0,"30,210","2,960",Provisional
202307,2101110009,"Extracts, essences and concentrates; of coffee, excluding soluble or instant coffee in dry form",,"10,083",,231,,"10,314",,Provisional
202307,2101129002,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, mixtures of coffee and other ingredients in dry form, in packs not exceeding 1kg",KGM,"91,056","6,127","1,018",15,"92,074","6,142",Provisional
202307,2101129029,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee; n.e.c. in item no. 2101.12.10, (excluding mixtures of coffee and other ingredients in dry form)",KGM,"61,618","9,581",0,0,"61,618","9,581",Provisional
202307,2101200100,"Tea or mate; preparations consisting of a mixture of tea, milk powder and sugar",,674,,0,,674,,Provisional
