Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202202,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"2,000",1,"60,000",1,"62,000",2,Final,,,,
202202,8423891000,"Weighing machines; other than personal, conveyor or constant weight scales, having a weighing capacity exceeding 5,000 kg using electronic means for gauging weight",,"28,678",,0,,"28,678",,Final,,,,
202202,8423899000,"Weighing machines; other than personal, conveyor or constant weight scales, having a weighing capacity exceeding 5,000 kg, other than using electronic means for gauging weight",,"34,353",,0,,"34,353",,Final,,,,
202202,8423901000,"Weighing machines; weights of all kinds and parts of weighing machinery using electronic means for gauging weight, for industrial uses",,"704,430",,"43,810",,"748,240",,Final,,,,
202202,8423902000,"Weighing machines; weights of all kinds and parts of weighing machinery, for industrial uses, n.e.c. in item no. 8423.90",,"309,179",,429,,"309,608",,Final,,,,
202202,8423903000,"Weighing machines; weights of all kinds and parts of weighing machinery using electronic means for gauging weight, excluding industrial use and parts of machines for weighing motor vehicles",,225,,0,,225,,Final,,,,
202202,8423909000,"Weighing machines; weights of all kinds and parts of weighing machinery for other than industrial purposes, n.e.c. in item no. 8423.90",,"933,464",,"56,542",,"990,006",,Final,,,,
202202,8424100003,Fire extinguishers; charged with bromotrifluoromethane,,"4,000",,0,,"4,000",,Final,,,,
202202,8424100019,Fire extinguishers; not charged,,227,,0,,227,,Final,,,,
202202,8424200000,Spray guns and similar appliances,,"6,900",,"25,510",,"32,410",,Final,,,,
202202,8424300000,Mechanical appliances; steam or sand blasting machines and similar jet projecting machines,,"1,250",,"16,537",,"17,787",,Final,,,,
202202,8424410000,Mechanical appliances; agricultural or horticultural sprayers; portable sprayers,,0,,505,,505,,Final,,,,
202202,8424490000,Mechanical appliances; agricultural or horticultural sprayers; other than portable sprayers,,"189,828",,569,,"190,397",,Final,,,,
202202,8424820000,"Mechanical appliances; agricultural or horticultural, n.e.c. in heading 8424",,"15,351",,332,,"15,683",,Final,,,,
202202,8424892019,"Mechanical appliances; for projecting, dispersing or spraying of a kind used solely or principally for the manufacture of printed circuits or printed circuit assemblies, whether or not hand operated, n.e.c. in item no. 8424.89",,"3,505",,450,,"3,955",,Final,,,,
202202,8424899010,"Mechanical appliances; for projecting, dispersing or spraying liquids or powders, hand operated, self-contained",,"3,214",,0,,"3,214",,Final,,,,
202202,8424899019,"Mechanical appliances; for projecting, dispersing or spraying liquids or powders, whether or not hand operated, n.e.c. in item no. 8424.89",,"61,880",,"134,470",,"196,350",,Final,,,,
202202,8424900900,Mechanical appliances; parts of spray guns and similar appliances or sand blasting machines and similar projecting machines (hand operated or not),,"9,324",,343,,"9,667",,Final,,,,
202202,8424902810,"Mechanical appliances; parts of machines for projecting, dispersing or spraying liquids or powders, whether or not hand-operated, n.e.c. in item no. 8424.90",,"467,009",,"34,639",,"501,648",,Final,,,,
202202,8425190000,Pulley tackle and hoists; not powered by an electric motor (excluding skip hoists or hoists of a kind used for raising vehicles),KGM,"4,002",82,506,2,"4,508",84,Final,,,,
202202,8425310010,"Winches; powered by an electric motor, pit-head winding gear and winches specially designed for use underground",KGM,"2,400",24,0,0,"2,400",24,Final,,,,
202202,8425310015,"Winches; powered by an electric motor, incorporating a chain wheel, trailer winches",NMB,"1,452",10,0,0,"1,452",10,Final,,,,
202202,8425310017,"Winches and capstans; powered by an electric motor, incorporating a chain wheel, n.e.c. in item no. 8425.31",NMB,"59,531",204,351,1,"59,882",205,Final,,,,
202202,8425310021,"Winches and capstans; powered by an electric motor, not incorporating a chain wheel, n.e.c. in item no. 8425.31",NMB,"67,625",76,"25,501",19,"93,126",95,Final,,,,
202202,8425390021,"Winches and capstans; not powered by an electric motor, hydraulic, not incorporating a chain wheel",NMB,"15,000",8,0,0,"15,000",8,Final,,,,
202202,8425390023,"Winches and capstans; not powered by an electric motor, not hydraulic, top-handled yacht winches",NMB,"10,753",5,0,0,"10,753",5,Final,,,,
202202,8425390025,"Winches and capstans; not powered by an electric motor, not hydraulic, trailer winches",NMB,"17,103",640,0,0,"17,103",640,Final,,,,
202202,8425390039,"Winches and capstans; not powered by an electric motor, not hydraulic, n.e.c. in item no. 8425.39",NMB,"64,990",21,0,0,"64,990",21,Final,,,,
202202,8425420100,"Jacks; hydraulic, portable, for raising vehicles",KGM,745,28,0,0,745,28,Final,,,,
202202,8425422909,"Jacks and hoists; hydraulic, for raising vehicles, n.e.c. in item no. 8425.42",KGM,"32,355","1,099",47,1,"32,402","1,100",Final,,,,
202202,8425490100,"Jacks; portable, for raising vehicles, excluding hydraulic",KGM,830,31,0,0,830,31,Final,,,,
202202,8425491100,"Jacks; trolley, for raising vehicles, excluding hydraulic",KGM,0,0,149,7,149,7,Final,,,,
202202,8425492909,"Jacks and hoists; for raising vehicles, excluding hydraulic, n.e.c. in item no. 8425.49",KGM,35,12,0,0,35,12,Final,,,,
202202,8426120900,Cranes; mobile lifting frames on tyres,KGM,"119,599","12,500",0,0,"119,599","12,500",Final,,,,
202202,8426990000,"Cranes and derricks; excluding crawler-mounted cranes, n.e.c. in item no. 8426.91",KGM,0,0,488,85,488,85,Final,,,,
202202,8427200001,"Fork-lift and other works trucks; new, fitted with lifting or handling equipment, self-propelled by other than an electric motor",NMB,"559,975",8,0,0,"559,975",8,Final,,,,
202202,8427200005,"Fork-lift and other works trucks; used, fitted with lifting or handling equipment, self-propelled by other than an electric motor",NMB,"570,200",3,"63,626",2,"633,826",5,Final,,,,
202202,8427900001,"Fork-lift and other works trucks; new, fitted with lifting or handling equipment, not self-propelled",NMB,"3,026",1,"18,275",1,"21,301",2,Final,,,,
202202,8428100000,Lifts and skip hoists,KGM,"16,819","1,413","4,521",20,"21,340","1,433",Final,,,,
202202,8428200000,Elevators and conveyors; pneumatic,KGM,"52,667",720,0,0,"52,667",720,Final,,,,
202202,8428330000,"Elevators and conveyors; continuous-action, for goods or materials, belt type, n.e.c. in item no. 8428.20 or 8428.31",KGM,"1,102,648","81,296",0,0,"1,102,648","81,296",Final,,,,
202202,8428390010,"Elevators and conveyors; continuous-action, for goods or materials, n.e.c. in item no. 8428.20, 8428.31, 8428.32 or 8428.33",KGM,"864,499","13,699",0,0,"864,499","13,699",Final,,,,
202202,8428900009,Self-opening door mechanisms,NMB,"1,473",10,0,0,"1,473",10,Final,,,,
202202,8428900021,Work platforms; trailer mounted,,"51,425",,0,,"51,425",,Final,,,,
202202,8428900039,Work platforms; other than trailer mounted or truck mounted,,"644,610",,"182,906",,"827,516",,Final,,,,
202202,8428900060,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426, 8427 or 8428",,"2,838,188",,0,,"2,838,188",,Final,,,,
202202,8429200001,"Graders and levellers; self-propelled, having a basic operating weight less than 10,000kg",NMB,"12,930",1,0,0,"12,930",1,Final,,,,
202202,8429200019,"Graders and levellers; self-propelled, having a basic operating weight of 16,500kg or more",NMB,0,0,"110,000",1,"110,000",1,Final,,,,
202202,8429400909,"Road rollers; self-propelled, other than vibratory types",NMB,"139,782",2,0,0,"139,782",2,Final,,,,
202202,8429510010,"Loaders; front-end shovel loaders, self-propelled, for excavating",NMB,0,0,"237,791",2,"237,791",2,Final,,,,
202202,8429520010,"Mechanical shovels, excavators and shovel loaders; self-propelled, with a 360 degree revolving superstructure, for excavating",NMB,0,0,"135,000",3,"135,000",3,Final,,,,
202202,8429590010,"Mechanical shovels, excavators and shovel loaders; self-propelled, for excavating, n.e.c. in item no. 8429.51 to 8429.59",NMB,0,0,"964,440",1,"964,440",1,Final,,,,
202202,8430500000,"Machinery; for handling earth, minerals or ores, self-propelled, n.e.c. in heading no. 8429 and 8430",NMB,"296,000",4,"145,000",1,"441,000",5,Final,,,,
202202,8430610000,"Machinery; for tamping or compacting, not self-propelled, n.e.c. in heading no. 8429 and 8430",,0,,"3,335",,"3,335",,Final,,,,
202202,8430691911,"Machinery; for excavating, not self propelled, for earth minerals or ores, n.e.c in 8429 and 8430",NMB,"163,752",8,0,0,"163,752",8,Final,,,,
202202,8431100100,"Jacks; parts of built-in jacking systems, of a type used in garages",,"25,865",,0,,"25,865",,Final,,,,
202202,8431101900,"Machinery; parts of pulley tackle and hoists (other than skip hoists), parts of winches and capstans",,"386,206",,"7,323",,"393,529",,Final,,,,
202202,8431200001,Fork-lift trucks; parts,,"47,429",,"35,638",,"83,067",,Final,,,,
202202,8431200009,Trucks and trolleys; parts of those trucks and trolleys fitted with lifting or handling equipment (excluding forklift trucks),,"7,475",,"8,403",,"15,878",,Final,,,,
202202,8431310100,"Lifts; parts, for permanent installation in buildings",,"148,381",,0,,"148,381",,Final,,,,
202202,8431310900,Skip hoists and escalators; parts,,"7,177",,"3,050",,"10,227",,Final,,,,
202202,8431390010,Pneumatic elevators and conveyors; parts,,"59,556",,"11,841",,"71,397",,Final,,,,
202202,8431390029,"Machinery; parts of the machinery of heading no. 8428, n.e.c. in item no. 8431.3",,"442,798",,"67,011",,"509,809",,Final,,,,
202202,8431410000,"Machinery parts; buckets, shovels, grabs and grips, for the machinery of heading no. 8426 and 8430",,"54,349",,"3,000",,"57,349",,Final,,,,
202202,8431430100,Rock-boring machinery; parts thereof,,0,,"20,101",,"20,101",,Final,,,,
202202,8431430900,Well sinking and boring machinery; parts thereof,,"2,446,637",,"2,238,487",,"4,685,124",,Final,,,,
202202,8431431900,"Boring and sinking machinery; parts, excluding rock and well",,"138,247",,"31,999",,"170,246",,Final,,,,
202202,8431490100,"Machinery; excavating parts, excluding rock boring and well sinking, other than those of item no. 8431.41",,"718,914",,"78,824",,"797,738",,Final,,,,
202202,8431490500,Machinery; parts of coal or rock cutters,,256,,0,,256,,Final,,,,
202202,8431491101,"Road rollers; parts, mechanically propelled, vibratory types",,"1,181",,0,,"1,181",,Final,,,,
202202,8431491109,"Road rollers; parts, mechanically propelled, not vibratory types",,0,,"159,113",,"159,113",,Final,,,,
202202,8431491900,"Machinery; parts of derricks, cranes (including cable cranes), mobile lifting frames, straddle carriers and works trucks fitted with a crane",,"12,924",,"10,342",,"23,266",,Final,,,,
202202,8431492909,Road graders; parts,,"307,803",,"37,520",,"345,323",,Final,,,,
202202,8431492919,Machinery; parts n.e.c. in heading no. 8431,,"830,842",,"26,953",,"857,795",,Final,,,,
202202,8432100000,"Ploughs; for agricultural, horticultural or forestry use",NMB,0,0,"37,548",8,"37,548",8,Final,,,,
202202,8432290101,"Harrows; (excluding disc) for agricultural, horticultural or forestry use",NMB,"1,614",5,0,0,"1,614",5,Final,,,,
202202,8432290129,"Cultivators; (excluding rotary hoes and rotary tillers) for agricultural, horticultural or forestry use",KGM,"9,944",624,0,0,"9,944",624,Final,,,,
202202,8432290900,"Scarifiers, weeders and hoes; for agricultural, horticultural or forestry use",KGM,"24,354","2,300",0,0,"24,354","2,300",Final,,,,
202202,8432310010,"Seeders, planters and transplanters; no-till direct seeders, planters and transplanters; seeders",NMB,"20,898",1,0,0,"20,898",1,Final,,,,
202202,8432390010,"Seeders, planters and transplanters; other than no-till direct seeders, planters and transplanters; seeders",NMB,"151,866",2,0,0,"151,866",2,Final,,,,
202202,8432410000,"Spreaders and distributors; for manure and fertilizers, for agricultural, horticultural or forestry use; manure spreaders",NMB,"58,660",1,0,0,"58,660",1,Final,,,,
202202,8432420000,"Spreaders and distributors; for manure and fertilizers, for agricultural, horticultural or forestry use; fertiliser distributors",NMB,"651,787",12,0,0,"651,787",12,Final,,,,
202202,8432800909,"Machinery; for agricultural, horticultural or forestry use, n.e.c. in heading no. 8432",NMB,"776,371",118,0,0,"776,371",118,Final,,,,
202202,8432900100,"Ploughs; parts, mouldboard plates, unbent, steel shareplates cut to pattern, skeith plates, plough beam forgings, plough discs",,"7,533",,"10,961",,"18,494",,Final,,,,
202202,8432901511,"Machinery; parts thereof, for soil preparation or cultivation or for rollers for lawns or sports grounds, n.e.c. in item no. 8432.90, parts of seeders",,"26,894",,0,,"26,894",,Final,,,,
202202,8432901519,"Machinery; parts thereof, for soil preparation or cultivation or for rollers for lawns or sports grounds, parts of manure or fertiliser spreaders or distributors",,"49,762",,0,,"49,762",,Final,,,,
202202,8432901529,"Machinery; parts thereof, for soil preparation or cultivation or for rollers for lawns or sports grounds, n.e.c. in item no. 8432.90",,"133,463",,0,,"133,463",,Final,,,,
202202,8432901919,Machinery; parts of machinery for soil preparation and cultivation n.e.c. in item no. 8432.90,,"109,580",,"3,165",,"112,745",,Final,,,,
202202,8433110001,"Mowers; lawn, parks or sports-grounds, powered, with cutting device rotating in horizontal plane, blade size 610mm or greater",NMB,764,1,0,0,764,1,Final,,,,
202202,8433110009,"Mowers; lawn, parks or sports-grounds, powered, with cutting device rotating in horizontal plane, blade size less than 610 mm",NMB,"20,502",82,"8,522",51,"29,024",133,Final,,,,
202202,8433190939,"Mowers; for lawns, parks or sports-grounds, (not manually operated), blade size less than 610mm, n.e.c. in item no. 8433.11 and 8433.19",NMB,"2,650",1,"2,120",4,"4,770",5,Final,,,,
202202,8433200921,"Mowers; hay, other than manually operated, whether or not self-propelled, rotary type, including cutter bars for tractor mounting",NMB,"605,679",30,0,0,"605,679",30,Final,,,,
202202,8433200929,"Mowers; hay, other than manually operated, whether or not self-propelled, (other than reel, rotary and oscillating cutter types), but including cutter bars for tractor mounting",NMB,0,0,"1,213",1,"1,213",1,Final,,,,
202202,8433300900,"Haymaking machinery; other than swath turners, side delivery rakes, tedders",NMB,0,0,"16,119",1,"16,119",1,Final,,,,
202202,8433400001,"Balers; straw or fodder balers, pick-up balers",NMB,"282,645",32,0,0,"282,645",32,Final,,,,
202202,8433400009,"Balers; straw or fodder balers, other than pick-up balers",NMB,"158,461",8,0,0,"158,461",8,Final,,,,
202202,8433590000,"Harvesting machinery; excluding root or tuber harvesting machines, threshing machines and combine harvester-threshers",NMB,"1,004,109",434,0,0,"1,004,109",434,Final,,,,
202202,8433600901,"Machines; grading, for fruit",,"1,720,549",,0,,"1,720,549",,Final,,,,
202202,8433600919,"Machinery; cleaning or sorting, for eggs, fruit or agricultural produce, other than seed, grain or dried leguminous vegetables",,"2,885,876",,0,,"2,885,876",,Final,,,,
202202,8433900200,"Mowers; parts of mowers for lawns, parks or sports-grounds, of manually operated machines",,"2,298",,"5,140",,"7,438",,Final,,,,
202202,8433900511,"Mowers; parts of mowers for lawns, parks or sports-grounds, (other than of manually operated machines), of rotary machines",,"878,878",,"85,529",,"964,407",,Final,,,,
202202,8433900519,"Mowers; parts of mowers for lawns, parks or sports-grounds, other than of manually operated machines, other than reel or rotary machines",,"14,577",,"5,125",,"19,702",,Final,,,,
202202,8433900821,"Mowers; parts of mowers, rotary, whether or not self-propelled, (other than for lawns, parks or sports grounds), not oscillating cutter type, of other than manually operated machines",,"10,272",,0,,"10,272",,Final,,,,
202202,8433900829,"Mowers; parts of mowers, (not reel or rotary), whether or not self-propelled, (other than for lawns, parks or sports grounds), not oscillating cutter type, of other than manually operated machines",,"21,579",,"1,173",,"22,752",,Final,,,,
202202,8433901500,"Harvesting machinery; parts of hay-making machinery n.e.c. in heading no. 8433, (other than swath turners, side delivery rakes, tedders)",,"54,229",,0,,"54,229",,Final,,,,
202202,8433901609,"Harvesting or threshing machinery parts; of straw or fodder balers, not pick-up type",,"37,736",,0,,"37,736",,Final,,,,
202202,8433901801,"Harvesting machinery; parts of root or tuber harvesting machines, n.e.c. in heading no. 8433",,"12,802",,0,,"12,802",,Final,,,,
202202,8433901819,Harvesting machinery; parts n.e.c. in heading no. 8433,,"305,146",,"12,991",,"318,137",,Final,,,,
202202,8433902100,Machinery; parts of egg-graders,,0,,"13,360",,"13,360",,Final,,,,
202202,8433902901,Machinery; parts of fruit graders,,"485,964",,437,,"486,401",,Final,,,,
202202,8433902909,"Machinery; parts of machines grading agricultural produce, other than seed, grain or dry leguminous vegetables",,"3,552",,0,,"3,552",,Final,,,,
202202,8433902919,"Machinery; parts of cleaning or sorting machinery for eggs, fruit or other agricultural produce, other than seed, grain or dry leguminous vegetables, n.e.c. in heading no. 8433",,"1,364,965",,"41,598",,"1,406,563",,Final,,,,
202202,8434100000,Milking machines,NMB,"471,858",400,0,0,"471,858",400,Final,,,,
202202,8434200000,Dairy machinery,NMB,"2,187,740",6,0,0,"2,187,740",6,Final,,,,
202202,8434900001,Milking machines; parts thereof,,"2,201,097",,"536,096",,"2,737,193",,Final,,,,
202202,8434900009,Dairy machinery; parts thereof,,"640,266",,0,,"640,266",,Final,,,,
202202,8435100000,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",,"2,718",,0,,"2,718",,Final,,,,
202202,8435900000,"Presses, crushers and similar machinery; parts, used in the manufacture of wine, cider, fruit juices or similar beverages",,"9,023",,0,,"9,023",,Final,,,,
202202,8436100000,Machinery; for preparing animal feeding stuffs,,"24,810",,0,,"24,810",,Final,,,,
202202,8436290000,Poultry-keeping machinery; other than incubators and brooders,,"30,744",,0,,"30,744",,Final,,,,
202202,8436801919,"Machinery; for agricultural, horticultural or forestry use, including bee-keeping, germination plants with mechanical or thermal equipment, n.e.c. in heading no. 8436",NMB,"6,622,684","15,379","1,799",48,"6,624,483","15,427",Final,,,,
202202,8436991919,"Machinery; for agricultural, horticultural or forestry use, including bee-keeping germination plants with mechanical or thermal equipment, parts n.e.c. in heading no. 8436",,"3,421,676",,"453,148",,"3,874,824",,Final,,,,
202202,8437800000,"Machinery; for use in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm-type machinery",,"1,457",,0,,"1,457",,Final,,,,
202202,8437900909,"Machines; parts of those for cleaning, sorting or grading seed, grain or dried leguminous vegetables, or for milling or working cereals etc, of machines n.e.c. in item no. 8437.10.09",,0,,"18,100",,"18,100",,Final,,,,
202202,8438400000,"Machinery; industrial, brewery machinery",KGM,0,0,"9,156",145,"9,156",145,Final,,,,
202202,8438500000,"Machinery; industrial, for the preparation of meat or poultry",KGM,"13,091",11,0,0,"13,091",11,Final,,,,
202202,8438600000,"Machinery; industrial, for the preparation of fruits, nuts or vegetables",KGM,"5,780",108,0,0,"5,780",108,Final,,,,
202202,8438800915,"Machinery; industrial, n.e.c. in heading no. 8438 for the industrial preparation or manufacture of food or drink, excluding that used for the extraction and preparation of animal, vegetable or microbial fats and oils",KGM,"30,186",229,691,2,"30,877",231,Final,,,,
202202,8438900900,"Machinery; parts of machinery of heading no. 8438, n.e.c. in item no. 8438.9",,"1,264,011",,"52,536",,"1,316,547",,Final,,,,
202202,8439100100,"Machines; wood chipping and screening units, for making pulp of fibrous cellulosic material",KGM,"7,259",339,"22,372","1,145","29,631","1,484",Final,,,,
202202,8439200000,Machinery; for making paper or paperboard,KGM,"3,693",24,0,0,"3,693",24,Final,,,,
202202,8439910100,"Machinery; parts of wood chipping and screening units, for making pulp of fibrous cellulosic material",,0,,"33,203",,"33,203",,Final,,,,
202202,8439990000,Machinery; parts of machinery used for making or finishing paper or paperboard,,"92,517",,"1,036",,"93,553",,Final,,,,
202202,8440100000,Book-binding machinery; including book-sewing machines,KGM,235,5,"1,039",38,"1,274",43,Final,,,,
202202,8441100100,"Machines; for making up paper pulp, paper or paperboard, including cutting machines, guillotines, paper shredding machines",NMB,"3,295",7,0,0,"3,295",7,Final,,,,
202202,8441800010,"Machinery; n.e.c. in heading no. 8441, for making up paper pulp, paper or paperboard",KGM,"3,727",20,0,0,"3,727",20,Final,,,,
202202,8441900010,"Machinery; parts of machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds",,"1,320",,0,,"1,320",,Final,,,,
202202,8442400000,"Machinery; parts of that involved in type-founding or setting, for preparing or making printing blocks, plates, cylinders or other printing components, not machines of heading no. 8456 to 8465",,"19,429",,0,,"19,429",,Final,,,,
202202,8443110910,"Printing machinery; offset, reel-fed, n.e.c. in item no. 8443.11",KGM,"17,760",30,"1,186",25,"18,946",55,Final,,,,
202202,8443190910,"Printing machinery; used for printing by means of plates, cylinders and other printing components of heading 84.42, n.e.c. in item no. 8443.1",KGM,"21,634",99,0,0,"21,634",99,Final,,,,
202202,8443311000,"Printing, copying, and facsimile machines; industrial ink-jet printing machines able to perform two or more functions (printing, copying or facsimile transmission), able to connect to automatic data processing machine or a network",,"2,748",,"12,448",,"15,196",,Final,,,,
202202,8443311500,"Printing, copying, and facsimile machines; machines which perform two or more of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network, n.e.c. in item no. 8443.31",NMB,"37,662",50,"137,757",123,"175,419",173,Final,,,,
202202,8443321010,"Printing machines; single-function printing machines, able to connect to automatic data processing machine or a network, containing HFCs, containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",NMB,"36,552",85,0,0,"36,552",85,Final,,,,
202202,8443321015,"Printing machines; single-function printing machines, able to connect to automatic data processing machine or a network, containing HFCs, containing other than 1,1,1,2-Tetrafluoroethane (HFC-134a)",NMB,"8,687",13,0,0,"8,687",13,Final,,,,
202202,8443321019,"Printing machines; single-function printing machines, able to connect to automatic data processing machine or a network, not containing HFCs",,"52,261",,0,,"52,261",,Final,,,,
202202,8443321510,"Printing machines; single-function printing machines, capable of connecting to an automatic data processing machine or to a network, dot-matrix",NMB,"9,786",17,0,0,"9,786",17,Final,,,,
202202,8443321513,"Printing machines; single-function printing machines, capable of connecting to an automatic data processing machine or to a network, ink-jet, other than industrial ink-jet printing machines",NMB,"14,681",18,"159,912","1,571","174,593","1,589",Final,,,,
202202,8443321515,"Printing machines; single-function printing machines, capable of connecting to an automatic data processing machine or to a network, laser",NMB,"10,261",237,"59,862",308,"70,123",545,Final,,,,
202202,8443321519,"Printing machines; single-function printing machines, capable of connecting to an automatic data processing machine or to a network (other than dot matrix, ink-jet or laser)",NMB,"30,741",97,"854,297","1,874","885,038","1,971",Final,,,,
202202,8443322919,"Copying machines; single-function machines for copying, electrostatic photocopying apparatus, capable of connecting to an automatic data processing machine or to a network, operating by reproducing the original image via an intermediate onto the copy",NMB,0,0,"64,430",325,"64,430",325,Final,,,,
202202,8443393910,"Printing, copying, and facsimile machines; single-function printing, copying or facsimile machines, not capable of connecting to an automatic data processing machine or to a network, n.e.c in item no. 8443.39",,262,,"7,125",,"7,387",,Final,,,,
202202,8443911500,"Printing machinery, plates, cylinders and other components of heading 8442; parts for printing a repetitive design, repetitive words or overall colour on textiles, leather, wallpaper, wrapping paper, linoleum or other materials",,"5,155",,"1,512",,"6,667",,Final,,,,
202202,8443911900,"Printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442; parts and accessories, n.e.c. in item no. 8443.91",,"197,357",,"36,506",,"233,863",,Final,,,,
202202,8443990100,"Printing machinery; parts and accessories, machines for uses ancillary to printing, n.e.c. in item no. 8443.91",KGM,309,15,"32,960",639,"33,269",654,Final,,,,
202202,8443991910,"Printing, copying and facsimile machines; parts and accessories of machines capable of connecting to an automatic stat processing machine or to a network",,"65,314",,"107,171",,"172,485",,Final,,,,
202202,8443991941,"Copying machines; parts and accessories for electrostatic photocopying apparatus (other than automatic document feeders, paper feeders and sorters)",,"53,465",,"10,592",,"64,057",,Final,,,,
202202,8443991947,"Copying machines; parts and accessories for photocopying apparatus (other than electrostatic apparatus, apparatus incorporating an optical system, or thermo-copying apparatus), n.e.c. in item no. 8443.99",,"25,671",,"36,303",,"61,974",,Final,,,,
202202,8443991949,"Printing, copying and facsimile machines; parts and accessories, n.e.c. in item no. 8443.99",,"122,867",,"40,348",,"163,215",,Final,,,,
202202,8445110000,"Textile machinery; for preparing textile fibres, carding",KGM,"65,762","1,136","1,204",21,"66,966","1,157",Final,,,,
202202,8445200000,Textile machinery; spinning machines,KGM,"307,609","3,849",5,0,"307,614","3,849",Final,,,,
202202,8445300000,Textile machinery; doubling or twisting machines,KGM,100,1,0,0,100,1,Final,,,,
202202,8445400000,Textile machinery; winding (including weft-winding) or reeling,KGM,"3,921",46,0,0,"3,921",46,Final,,,,
202202,8446100000,Weaving machines (looms); for weaving fabrics of a width 30cm or less,NMB,"6,720",86,0,0,"6,720",86,Final,,,,
202202,8446290000,"Weaving machines (looms); for weaving fabrics of a width exceeding 30cm, shuttle type, other than power looms",NMB,"105,256",548,0,0,"105,256",548,Final,,,,
202202,8446300000,"Weaving machines (looms); for weaving fabrics of a width exceeding 30cm, shuttleless type",NMB,579,12,0,0,579,12,Final,,,,
202202,8447120000,"Knitting machines; circular, with cylinder diameter exceeding 165mm",NMB,0,0,344,4,344,4,Final,,,,
202202,8447900001,Machines; for embroidery,NMB,"1,160",1,0,0,"1,160",1,Final,,,,
202202,8448190000,"Machinery, auxiliary; for machines of heading no. 8444, 8445, 8446 or 8447, n.e.c. in item no. 8448.11",,"2,437",,0,,"2,437",,Final,,,,
202202,8448320000,"Machines; parts and accessories of machines or auxiliary machinery for preparing textile fibres, other than card clothing",,"18,682",,0,,"18,682",,Final,,,,
202202,8448330000,"Machines; parts and accessories of machines or auxiliary machinery, spindles, spindle flyers, spinning rings and ring travellers",,"1,725",,"1,707",,"3,432",,Final,,,,
202202,8448390000,"Machines; parts and accessories of machines or auxiliary machinery of heading no. 8445, n.e.c. in item no. 8448.3",,"89,750",,"6,106",,"95,856",,Final,,,,
202202,8448420000,"Weaving machines (looms); parts including their auxiliary machinery, and accessories thereof, reeds for looms, healds and heald-frames",,"35,257",,"5,073",,"40,330",,Final,,,,
202202,8448490019,"Weaving machines (looms); parts and accessories of weaving machines or of their auxiliary machinery, n.e.c. in item no. 8448.4",,"37,324",,320,,"37,644",,Final,,,,
202202,8448510001,"Machine parts and accessories of machines of heading no 8447; needles for knitting, netting, embroidery, tulle or lace-making machines",KGM,528,2,33,4,561,6,Final,,,,
202202,8450110102,"Washing machines; household, fully-automatic, (of a dry linen capacity not exceeding 6kg), top loading machines",NMB,69,3,0,0,69,3,Final,,,,
202202,8450110105,"Washing machines; household, fully-automatic, (of a dry linen capacity not exceeding 6kg), front loading machines",NMB,0,0,864,2,864,2,Final,,,,
202202,8450110107,"Washing machines; household, fully-automatic, (of a dry linen capacity exceeding 6kg but not exceeding 10kg), top loading machines",NMB,100,1,"2,194",2,"2,294",3,Final,,,,
202202,8450110111,"Washing machines; household, fully-automatic, (of a dry linen capacity exceeding 6kg but not exceeding 10kg), front loading machines",NMB,0,0,"23,083",54,"23,083",54,Final,,,,
202202,8450110901,"Washing machines; laundry-type, (other than household,) fully-automatic, (of a dry linen capacity not exceeding 10kg), top loading machines",NMB,0,0,"3,643",7,"3,643",7,Final,,,,
202202,8450110905,"Washing machines; laundry-type, (other than household,) fully-automatic, (of a dry linen capacity not exceeding 10kg), front loading machines",NMB,0,0,654,1,654,1,Final,,,,
202202,8450190109,"Washing machines; household, not fully-automatic, without built-in centrifugal drier, of a dry linen capacity exceeding 6kg but not exceeding 10kg",NMB,0,0,"5,530",1,"5,530",1,Final,,,,
202202,8450200000,"Washing machines; household or laundry-type (including machines which both wash and dry), of a dry linen capacity exceeding 10kg",NMB,"2,880",1,"3,920",1,"6,800",2,Final,,,,
202202,8450900100,Washing machines; parts for household machines,,"3,705",,"9,344",,"13,049",,Final,,,,
202202,8450900900,Washing machines; parts for laundry-type machines,,0,,"5,550",,"5,550",,Final,,,,
202202,8451210900,"Drying machines; laundry-type, of a dry linen capacity not exceeding 10kg",NMB,"2,120",1,"13,600",20,"15,720",21,Final,,,,
202202,8451300000,Ironing machines and presses (including fusing presses),NMB,0,0,"48,565",5,"48,565",5,Final,,,,
202202,8451400001,"Machines; for washing textile yarns, fabrics or made up textile articles",NMB,0,0,"72,340",47,"72,340",47,Final,,,,
202202,8451800000,"Machines; for wringing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles, for applying paste to base fabric used in manufacture of floor coverings",NMB,"1,544",1,0,0,"1,544",1,Final,,,,
