Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202201,1518000129,"Animal or vegetable fats and oils; boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, other than of whale",LTR,367,110,0,0,367,110,Final,,,,
202201,1518000900,"Animal, vegetable or microbial fats, oils and their fractions; boiled, oxidised, dehydrated or otherwise chemically modified, excluding those of heading no. 1516, inedible mixtures or preparations of fats, oils or their fractions, n.e.c. in heading 1518",LTR,"2,614,628","1,325,541",0,0,"2,614,628","1,325,541",Final,,,,
202201,1601000001,"Meat preparations; sausages and similar products of meat, meat offal, blood or insects, and food preparations based on these products, with a chicken base",KGM,"5,845",971,0,0,"5,845",971,Final,,,,
202201,1601000019,"Meat preparations; sausages and similar products of meat, meat offal, blood or insects, and food preparations based on these products, with a poultry base (excluding chicken, turkey or duck)",KGM,395,19,0,0,395,19,Final,,,,
202201,1601000030,"Meat preparations; sausages and similar products of meat, meat offal, blood or insects, and food preparations based on these products, with a base other than of poultry",KGM,"10,926",998,858,159,"11,784","1,157",Final,,,,
202201,1602100110,"Meat preparations; homogenised, meat pastes and other preparations of meat, meat offal, blood or insects, prepared in combination with vegetables or other food substances, preserved in airtight cans or jars",KGM,"25,520","18,005",0,0,"25,520","18,005",Final,,,,
202201,1602100901,"Meat preparations; corned beef, homogenised, prepared without other food substances, preserved in airtight cans or jars",KGM,"15,711","1,174",0,0,"15,711","1,174",Final,,,,
202201,1602200900,Meat preparations; of the prepared or preserved liver of any animal (excluding pates de foie gras and homogenised preparations),KGM,"25,022","2,506",0,0,"25,022","2,506",Final,,,,
202201,1602321000,"Meat preparations; of fowls of the species Gallus domesticus, preserved in airtight containers or jars, in combination with vegetables or other food substances; meat pastes",KGM,0,0,476,88,476,88,Final,,,,
202201,1602322000,"Meat preparations; of fowls of the species Gallus domesticus, preserved in airtight containers or jars, other than meat pastes or in combination with vegetables or other substances",KGM,916,10,0,0,916,10,Final,,,,
202201,1602329001,"Meat preparations; of fowls of the species Gallus domesticus, (packed other than in airtight containers or jars), chicken",KGM,"2,980,015","371,587",0,0,"2,980,015","371,587",Final,,,,
202201,1602390100,"Meat preparations; of poultry (excluding turkeys), meat pastes and other preparations (excluding homogenised) of meat or meat offal (excluding livers) prepared with other food substances, in airtight cans or jars",KGM,76,18,0,0,76,18,Final,,,,
202201,1602391901,"Meat preparations; of chicken meat or meat offal (excluding livers and homogenised preparations), packed other than in airtight cans or jars",KGM,288,34,0,0,288,34,Final,,,,
202201,1602411900,"Meat preparations; of swine, hams and cuts thereof, prepared or preserved, packed other than in airtight cans or jars (excluding homogenised preparations)",KGM,"6,603",697,0,0,"6,603",697,Final,,,,
202201,1602490900,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared without other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,111,8,0,0,111,8,Final,,,,
202201,1602491900,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,642,65,0,0,642,65,Final,,,,
202201,1602500100,"Meat preparations; of bovine animals, meat pastes and other preparations of meat or meat offal, prepared with vegetables or other food substances, in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"81,453","6,561",0,0,"81,453","6,561",Final,,,,
202201,1602500901,"Meat preparations; of bovine animals, corned beef, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"1,296,896","98,613",325,9,"1,297,221","98,622",Final,,,,
202201,1602500919,"Meat preparations; of bovine animals, meat or meat offal, prepared without other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"77,895","7,635",0,0,"77,895","7,635",Final,,,,
202201,1602501900,"Meat preparations; of bovine animals, meat or meat offal, prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"6,470,997","448,093",0,0,"6,470,997","448,093",Final,,,,
202201,1602900100,Meat preparations; of the blood of any animal,KGM,"30,573","21,675",0,0,"30,573","21,675",Final,,,,
202201,1602901909,"Meat preparations; mutton, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"17,038","1,017",0,0,"17,038","1,017",Final,,,,
202201,1602902910,"Meat preparations; of meat or meat offal n.e.c. in heading no. 1602, prepared or preserved, packed other than in airtight cans or jars",KGM,"121,299","16,470",0,0,"121,299","16,470",Final,,,,
202201,1603000101,Extracts; of meat,KGM,"552,550","86,699",0,0,"552,550","86,699",Final,,,,
202201,1603000121,"Extracts and juices; of crustaceans or molluscs, mussel oil",KGM,"3,313,594","1,494",0,0,"3,313,594","1,494",Final,,,,
202201,1603000129,"Extracts and juices; of crustaceans or molluscs, other than mussel oil",KGM,"69,936","2,360","79,929","1,555","149,865","3,915",Final,,,,
202201,1604110001,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,571,12,0,0,571,12,Final,,,,
202201,1604110009,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), other than in airtight cans or jars",KGM,739,58,0,0,739,58,Final,,,,
202201,1604140100,"Fish preparations; tunas, skipjack tuna and bonito (Sarda spp.), prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"8,546","1,716",122,9,"8,668","1,725",Final,,,,
202201,1604150100,"Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"1,110",97,0,0,"1,110",97,Final,,,,
202201,1604181010,"Fish preparations; shark fins, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,225,24,0,0,225,24,Final,,,,
202201,1604191911,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), packed other than in airtight cans or jars, n.e.c. in heading 1604",KGM,"388,890","34,569",0,0,"388,890","34,569",Final,,,,
202201,1604200100,Fish preparations; pastes,KGM,359,60,0,0,359,60,Final,,,,
202201,1604200901,Fish preparations; pate,KGM,118,2,0,0,118,2,Final,,,,
202201,1604200909,Fish preparations; fish fingers,KGM,"123,775","11,316",0,0,"123,775","11,316",Final,,,,
202201,1604200911,Fish preparations; prepared dinners containing fish,KGM,"8,853","1,805",0,0,"8,853","1,805",Final,,,,
202201,1604200919,Fish preparations; fish cakes,KGM,"73,490","14,593",0,0,"73,490","14,593",Final,,,,
202201,1604200929,"Fish preparations; sausages, prepared meals and the like, n.e.c. in item no. 1604.20",KGM,"1,850,239","183,849",0,0,"1,850,239","183,849",Final,,,,
202201,1604203900,"Fish preparations; fish, minced or in forms n.e.c. in item no. 1604.1, packed other than in airtight cans or jars",KGM,"2,012",21,0,0,"2,012",21,Final,,,,
202201,1604310000,Fish preparations; caviar,KGM,"7,826",53,0,0,"7,826",53,Final,,,,
202201,1605100909,"Crustacean preparations; crabs, sausages, prepared meals and the like, excluding pastes and pate",KGM,0,0,56,5,56,5,Final,,,,
202201,1605211000,"Crustacean preparations; shrimps and prawns, pastes, not in airtight containers",KGM,148,12,0,0,148,12,Final,,,,
202201,1605212019,"Crustacean preparations; shrimps and prawns, sausages, prepared meals and the like, excluding pastes and pate, not in airtight containers",KGM,215,8,0,0,215,8,Final,,,,
202201,1605292019,"Crustacean preparations; shrimps and prawns, sausages, prepared meals and the like, excluding pastes and pate, in airtight containers",KGM,0,0,"2,029",192,"2,029",192,Final,,,,
202201,1605299000,"Crustacean preparations; shrimps and prawns, prepared or preserved in ways n.e.c. in item no. 1605.29.10 and 1605.29.20, in airtight containers",KGM,"1,841",17,0,0,"1,841",17,Final,,,,
202201,1605401919,"Crustacean preparations; crustaceans, excluding crab, shrimps, prawns and lobster, prepared or preserved in ways n.e.c. in item no. 1605.40.01 and 1605.40.09, packed other than in airtight cans or jars",KGM,148,12,0,0,148,12,Final,,,,
202201,1605529019,"Mollusc preparations; scallops, including queen scallops, prepared or preserved in ways n.e.c. in item no. 1605.52.10 and 1605.52.20, packed other than in airtight cans or jars",KGM,0,0,503,47,503,47,Final,,,,
202201,1605539029,"Mollusc preparations; mussels, prepared or preserved in ways n.e.c. in item no. 1605.53.90, packed other than in airtight cans or jars",KGM,"412,555","60,123",0,0,"412,555","60,123",Final,,,,
202201,1605542029,"Mollusc preparations; cuttle fish and squid, sausages, prepared meals and the like, excluding pastes or pate",KGM,0,0,"2,874",272,"2,874",272,Final,,,,
202201,1605549029,"Mollusc preparations; cuttle fish and squid, prepared or preserved in ways n.e.c. in item no. 1605.54.10 and 1605.54.20, packed other than in airtight cans or jars",KGM,"1,172",143,0,0,"1,172",143,Final,,,,
202201,1605579010,"Mollusc preparations; abalone, paua, prepared in ways n.e.c. in item no. 1605.57.10 and 1605.57.20, preserved in airtight cans or jars",KGM,"237,638","3,325",0,0,"237,638","3,325",Final,,,,
202201,1605611000,"Aquatic invertebrates; sea cucumbers, preserved in airtight cans or jars, prepared in combination with vegetables or other food substances",KGM,910,1,0,0,910,1,Final,,,,
202201,1605691000,"Aquatic invertebrates; other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, preserved in airtight cans or jars, prepared in combination with vegetables or other food substances",KGM,0,0,"3,699",600,"3,699",600,Final,,,,
202201,1701140019,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter, of a polarisation of 99 degrees or more",KGM,"15,639","4,580",0,0,"15,639","4,580",Final,,,,
202201,1701910001,"Sugars; sucrose, chemically pure, in solid form, containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,803,390,0,0,803,390,Final,,,,
202201,1701990001,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs not exceeding 5kg",KGM,"37,533","25,502",0,0,"37,533","25,502",Final,,,,
202201,1701990009,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs exceeding 5kg",KGM,219,87,0,0,219,87,Final,,,,
202201,1701990011,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs not exceeding 5kg",KGM,"652,728","654,824",0,0,"652,728","654,824",Final,,,,
202201,1701990029,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs exceeding 15kg",KGM,"346,880","346,044",0,0,"346,880","346,044",Final,,,,
202201,1701990032,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,318,8,0,0,318,8,Final,,,,
202201,1701990049,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, other than brown sugar, in packs exceeding 5kg",KGM,"123,863","13,608",0,0,"123,863","13,608",Final,,,,
202201,1702110000,"Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",KGM,"5,710,573","2,033,737",0,0,"5,710,573","2,033,737",Final,,,,
202201,1702200000,"Sugars; maple sugar, chemically pure, in solid form; maple syrup not containing added flavouring or colouring matter",KGM,"4,388",818,0,0,"4,388",818,Final,,,,
202201,1702300001,"Sugars; glucose, chemically pure, in solid form, containing less than 20% by weight of fructose",KGM,"19,905","23,325",0,0,"19,905","23,325",Final,,,,
202201,1702300009,"Sugars; glucose syrup, not containing fructose, added flavouring or colouring matter",KGM,"34,843","25,807","4,643","2,019","39,486","27,826",Final,,,,
202201,1702400009,"Sugars; glucose syrup, excluding invert sugar, not containing added flavouring or colouring matter, n.e.c. in heading no. 1702",KGM,"4,620","3,192",0,0,"4,620","3,192",Final,,,,
202201,1702900900,"Sugars; artificial honey, whether or not mixed with natural honey",KGM,"29,250","13,000",0,0,"29,250","13,000",Final,,,,
202201,1702901100,Sugars; caramel,KGM,"18,495","3,740",0,0,"18,495","3,740",Final,,,,
202201,1702901809,"Sugars; including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose; n.e.c. in item 1702.90",KGM,"523,048","105,200",0,0,"523,048","105,200",Final,,,,
202201,1703100001,"Sugars; molasses, from sugar cane, refined",KGM,"70,191","6,339",0,0,"70,191","6,339",Final,,,,
202201,1704100000,"Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa",KGM,"1,841",168,0,0,"1,841",168,Final,,,,
202201,1704900010,"Sugar confectionery; (excluding chewing gum, including white chocolate), not containing cocoa",KGM,"4,784,601","524,655","5,890",439,"4,790,491","525,094",Final,,,,
202201,1805000000,"Cocoa; powder, not containing added sugar or other sweetening matter",KGM,"5,999","1,094","11,454","1,079","17,453","2,173",Final,,,,
202201,1806100000,"Cocoa; powder, containing added sugar or other sweetening matter",KGM,"12,602",453,"1,134",205,"13,736",658,Final,,,,
202201,1806200090,"Chocolate & other food preparations containing cocoa; in blocks/slabs/bars of more than 2kg or in liquid/paste/powder/granular or other bulk form in containers/packings, content exceeding 2kg, containing by weight less than 30% dairy (milk powder)",KGM,"29,215","1,512",0,0,"29,215","1,512",Final,,,,
202201,1806310001,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, moulded, filled, exceeding 15g but not exceeding 2kg",KGM,571,23,0,0,571,23,Final,,,,
202201,1806310011,"Chocolate and other food preparations containing cocoa; chocolate coated (enrobed) bars, filled, wrapped, exceeding 15g but not exceeding 2kg",KGM,"601,928","59,565","10,189",672,"612,117","60,237",Final,,,,
202201,1806310029,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 15g or less",KGM,"1,426",122,0,0,"1,426",122,Final,,,,
202201,1806320001,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, moulded, (not filled), exceeding 15g but not exceeding 2kg",KGM,"450,124","62,232",0,0,"450,124","62,232",Final,,,,
202201,1806320011,"Chocolate and other food preparations containing cocoa; chocolate coated (enrobed) bars, (not filled), wrapped, exceeding 15g but not exceeding 2kg",KGM,"3,689,003","162,562",0,0,"3,689,003","162,562",Final,,,,
202201,1806320029,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 15g or less",KGM,"25,438",249,"4,268",204,"29,706",453,Final,,,,
202201,1806900001,"Chocolate and other food preparations containing cocoa; (in forms other than blocks, slabs or bars), weight exceeding 15g",KGM,"773,949","68,610","1,134",180,"775,083","68,790",Final,,,,
202201,1806900011,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, in retail packs",KGM,"35,009","3,664",0,0,"35,009","3,664",Final,,,,
202201,1806900019,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, other than in retail packs",KGM,"1,026",79,0,0,"1,026",79,Final,,,,
