Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202212,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"China, People's Republic of","3,490,211","1,544,746",0,0,"3,490,211","1,544,746",Provisional,,,
202212,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"Korea, Republic of","287,871","38,571",0,0,"287,871","38,571",Provisional,,,
202212,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Malaysia,"588,808","180,276",0,0,"588,808","180,276",Provisional,,,
202212,202200049,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Samoa,"9,066",465,0,0,"9,066",465,Provisional,,,
202212,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"China, People's Republic of","8,506,320","1,371,589",0,0,"8,506,320","1,371,589",Provisional,,,
202212,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,"Korea, Republic of","2,526,246","329,224",0,0,"2,526,246","329,224",Provisional,,,
202212,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Malaysia,"73,814","4,551",0,0,"73,814","4,551",Provisional,,,
202212,202200051,"Meat; of bovine animals, beef cuts of bull, with bone in, frozen (excluding carcasses, half-carcasses and quarters)",KGM,Taiwan,"68,127","14,694",0,0,"68,127","14,694",Provisional,,,
202212,202200059,"Meat; of bovine animals, veal (other than bobby) quarters and cuts, with bone in, frozen (excluding carcasses and half-carcasses)",KGM,Australia,"96,190","19,692",0,0,"96,190","19,692",Provisional,,,
202212,202200059,"Meat; of bovine animals, veal (other than bobby) quarters and cuts, with bone in, frozen (excluding carcasses and half-carcasses)",KGM,Saudi Arabia,"309,854","63,950",0,0,"309,854","63,950",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,United Arab Emirates,"83,878","3,328",0,0,"83,878","3,328",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Australia,"194,913","72,504",0,0,"194,913","72,504",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"China, People's Republic of","1,347,031","274,197",0,0,"1,347,031","274,197",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Fiji,"5,595",296,0,0,"5,595",296,Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Jordan,"25,409","1,001",0,0,"25,409","1,001",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Japan,"20,373","2,876",0,0,"20,373","2,876",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,"Korea, Republic of","23,291","4,020",0,0,"23,291","4,020",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Niue,647,54,0,0,647,54,Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,French Polynesia,"126,141","13,797",0,0,"126,141","13,797",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Saudi Arabia,"701,931","187,315",0,0,"701,931","187,315",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Tonga,"12,632",661,0,0,"12,632",661,Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,Taiwan,"83,487","46,963",0,0,"83,487","46,963",Provisional,,,
202212,202200069,"Meat; of bovine animals, cuts with bone in n.e.c. in item no. 0202.20, frozen",KGM,United States of America,"137,674","5,332",0,0,"137,674","5,332",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United Arab Emirates,"527,910","24,054",0,0,"527,910","24,054",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Australia,"694,019","75,136",0,0,"694,019","75,136",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Barbados,"463,829","48,675",0,0,"463,829","48,675",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Bulgaria,"55,490","15,356",0,0,"55,490","15,356",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Bahrain,"4,312",358,0,0,"4,312",358,Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Canada,"5,319,244","668,256",0,0,"5,319,244","668,256",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cook Islands,"175,918","17,006",0,0,"175,918","17,006",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"China, People's Republic of","92,046,523","9,577,703",0,0,"92,046,523","9,577,703",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cyprus,"339,590","11,205",0,0,"339,590","11,205",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Germany,"395,325","15,570",0,0,"395,325","15,570",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Fiji,"77,942","3,518",0,0,"77,942","3,518",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United Kingdom,"23,484","2,500",0,0,"23,484","2,500",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Gibraltar,"23,776",845,0,0,"23,776",845,Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Hong Kong (Special Administrative Region),"1,343,081","73,541",0,0,"1,343,081","73,541",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Indonesia,"109,149","42,000",0,0,"109,149","42,000",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Jordan,"580,376","23,087",0,0,"580,376","23,087",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Japan,"14,914,198","1,883,599",0,0,"14,914,198","1,883,599",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Kiribati,"99,766","6,091",0,0,"99,766","6,091",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"Korea, Republic of","12,670,241","1,592,822",0,0,"12,670,241","1,592,822",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Marshall Islands,"2,598",74,0,0,"2,598",74,Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Malaysia,"1,806,827","212,524",0,0,"1,806,827","212,524",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,New Caledonia,"311,600","22,927",0,0,"311,600","22,927",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Netherlands,"1,668,158","66,059",0,0,"1,668,158","66,059",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Niue,"5,580",400,0,0,"5,580",400,Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Oman,"22,345","1,998",0,0,"22,345","1,998",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,French Polynesia,"911,941","72,396",0,0,"911,941","72,396",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Papua New Guinea,"664,768","89,718",0,0,"664,768","89,718",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Philippines,"370,371","64,480",0,0,"370,371","64,480",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Portugal,"480,035","30,298",0,0,"480,035","30,298",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Saudi Arabia,"1,013,529","98,602",0,0,"1,013,529","98,602",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Sweden,"369,876","16,032",0,0,"369,876","16,032",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Singapore,"471,577","33,825",0,0,"471,577","33,825",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Thailand,"2,183,486","196,806",0,0,"2,183,486","196,806",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Tonga,"201,084","21,551",0,0,"201,084","21,551",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Trinidad and Tobago,"89,032","4,207",0,0,"89,032","4,207",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Taiwan,"9,523,033","937,822",0,0,"9,523,033","937,822",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United States of America,"31,119,904","4,101,831",0,0,"31,119,904","4,101,831",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Viet Nam,"178,140","23,103",0,0,"178,140","23,103",Provisional,,,
202212,202300001,"Meat; of bovine animals, beef cuts according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Wallis and Futuna,"8,213",540,0,0,"8,213",540,Provisional,,,
202212,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Australia,"376,430","55,597",0,0,"376,430","55,597",Provisional,,,
202212,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Cook Islands,"44,806","5,927",0,0,"44,806","5,927",Provisional,,,
202212,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,"China, People's Republic of","2,927,522","493,391",0,0,"2,927,522","493,391",Provisional,,,
202212,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,United Kingdom,"717,232","77,125",0,0,"717,232","77,125",Provisional,,,
202212,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Hong Kong (Special Administrative Region),"30,771","2,049",0,0,"30,771","2,049",Provisional,,,
202212,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Japan,"987,469","143,655",0,0,"987,469","143,655",Provisional,,,
202212,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Netherlands,"16,168",937,0,0,"16,168",937,Provisional,,,
202212,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,Niue,"1,463",84,0,0,"1,463",84,Provisional,,,
202212,202300009,"Meat; of bovine animals, beef cuts other than according to the NZ Meat Producers' Board definition, of cow, steer and heifer, boneless, frozen",KGM,French Polynesia,"128,859","4,863",0,0,"128,859","4,863",Provisional,,,
