Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201907,3808910019,"Insecticides; other than containing goods of Subheading Notes 1 & 2 to this Chapter, containing organo-phosphorous compounds, not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"96,668",,0,,"96,668",,Final,,,,
201907,3808910029,"Insecticides; not containing products of Subheading Notes 1 & 2 to this Chapter, other than organo-phosphorous compounds, in aerosol containers, not containing chlorofluorocarbons, for retail sale or as preparations or articles",LTR,"12,408",233,339,26,"12,747",259,Final,,,,
201907,3808910031,"Insecticides; not containing goods of Subheading Notes 1 & 2 to this Chapter, other than organo-phosphorous compounds, not in aerosol containers, articles impregnated with insecticides, in forms or packings for retail sale or as preparations or articles",,"127,504",,243,,"127,747",,Final,,,,
201907,3808910049,"Insecticides; not containing goods of Subheading Notes 1 & 2 to this Chapter; n.e.c in item no. 3808.91, put up in forms or packings for retail sale or as preparations or articles",KGM,"1,522,175","78,585","36,512",270,"1,558,687","78,855",Final,,,,
201907,3808920079,"Fungicides; n.e.c in heading 3808.92, put up in forms or packings for retail sale or as preparations or articles",,"368,469",,"446,065",,"814,534",,Final,,,,
201907,3808930015,"Herbicides; containing triazine compounds other than atrazine or simazine, other than containing goods of Subheading Note 1 to this Chapter, put up in forms or packings for retail sale or as preparations or articles",,"23,017",,0,,"23,017",,Final,,,,
201907,3808930047,"Herbicides; other than containing methyl bromide or bromochloromethane, n.e.c. in item no. 3808.93.09, put up in forms or packings for retail sale or as preparations or articles",,"1,275,410",,264,,"1,275,674",,Final,,,,
201907,3808930059,"Anti-sprouting products and plant growth regulators; other than containing goods of Subheading Note 1 in this Chapter, not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"17,896",,"2,056",,"19,952",,Final,,,,
201907,3808940039,"Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter, not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"67,835",,"9,333",,"77,168",,Final,,,,
201907,3808990028,"Rodenticides and other similar products n.e.c. in heading no. 3808.9; other than containing goods specified in Subheading Note 1 in this Chapter, in aerosol containers, not containing chlorofluorocarbons, for retail sale or as preparations or articles",NMB,"27,166","1,322",0,0,"27,166","1,322",Final,,,,
201907,3808990079,"Rodenticides and other similar products; n.e.c. in heading no. 3808, put up in forms or packings for retail sale or as preparations or articles",,"6,401",,0,,"6,401",,Final,,,,
201907,3809100019,"Finishing agents, dye carriers; to accelerate dyeing or fixing of dye-stuffs, other products and preparations, used in textile, paper, leather etc industries, not in aerosol containers",KGM,"4,811",140,0,0,"4,811",140,Final,,,,
201907,3809910919,Finishing agents; used in the textile industry (excluding dye-carriers and those with a basis of amylaceous substances) not in aerosol containers,KGM,"9,340",280,"5,305",390,"14,645",670,Final,,,,
201907,3809920900,Finishing agents; used in the paper industry (excluding dye carriers and those with a basis of amylaceous substances),KGM,"4,694",528,0,0,"4,694",528,Final,,,,
201907,3809930909,"Finishing agents; used in the leather or like (excluding paper and textile) industries, (excluding dye carriers and those with a basis of amylaceous substances), in aerosol containers, not containing chlorofluorocarbons",NMB,"41,558","12,942",0,0,"41,558","12,942",Final,,,,
201907,3810100000,"Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metals and other materials",,"10,776",,"5,279",,"16,055",,Final,,,,
201907,3810900001,"Fluxes and other auxiliary preparations; for soldering, brazing or welding",,"8,889",,0,,"8,889",,Final,,,,
201907,3811290000,Lubricating oil additives; not containing petroleum oils or oils obtained from bituminous minerals,,0,,"1,686",,"1,686",,Final,,,,
201907,3811900000,"Oxidation and gum inhibitors, viscosity improvers, anti-corrosive preparations, other prepared additives for mineral oils or liquids used as mineral oils (including gasoline), n.e.c. in heading no. 3811",,"69,930",,226,,"70,156",,Final,,,,
201907,3812200000,"Plasticisers, compound; for rubber or plastics",,"19,800",,0,,"19,800",,Final,,,,
201907,3812390000,"Anti-oxidising preparations and other compound stabilisers; for rubber or plastics, other than mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)",,0,,"2,662",,"2,662",,Final,,,,
201907,3814000025,"Solvents and thinners, organic composite types n.e.c. or included, prepared paint or varnish removers, in aerosol containers, n.e.c. in heading no. 3814",NMB,78,12,0,0,78,12,Final,,,,
201907,3814000039,"Solvents and thinners; organic composite types n.e.c. or included, prepared paint or varnish removers, not in aerosol containers n.e.c. in heading no. 3814",LTR,"77,768","17,789",205,2,"77,973","17,791",Final,,,,
201907,3815900100,"Catalysts, unsupported; compound, reaction initiators, reaction accelerators and catalytic preparations n.e.c. in chapter 38",,"98,986",,0,,"98,986",,Final,,,,
201907,3815900900,"Catalysts, unsupported; (not compound), reaction initiators, reaction accelerators and catalytic preparations n.e.c. in chapter 38",,"16,602",,0,,"16,602",,Final,,,,
201907,3816000021,"Refractory cements, mortars, concretes and similar compositions; (other than products of heading no. 3801), containing by weight of alumina not more than 40%",KGM,"5,238","1,500",0,0,"5,238","1,500",Final,,,,
201907,3816000039,"Refractory cements, mortars, concretes and similar compositions; (other than products of heading no. 3801), containing by weight of alumina more than 80%",KGM,"2,588",44,0,0,"2,588",44,Final,,,,
201907,3816000049,"Refractory cements, mortars, concretes and similar compositions; (other than products of heading no. 3801), n.e.c. in item no. 3816.00.00",KGM,"37,246","51,675","10,899","6,570","48,145","58,245",Final,,,,
201907,3817000011,"Alkylbenzenes, mixed; other than those of heading no. 2707 or 2902",,753,,0,,753,,Final,,,,
201907,3819000000,"Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals",,"8,148",,"1,210",,"9,358",,Final,,,,
201907,3820000000,Anti-freezing preparations and prepared de-icing fluids,,0,,"8,001",,"8,001",,Final,,,,
201907,3821000010,"Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells",,"200,601",,"19,907",,"220,508",,Final,,,,
201907,3822001010,"Reagents; diagnostic or laboratory reagents and prepared diagnostic or laboratory reagents, (other than those of heading no. 3002 or 3006); certified reference material; on a backing of paper, in rolls or sheets",KGM,634,1,"1,290",2,"1,924",3,Final,,,,
201907,3822002010,"Reagents; diagnostic or laboratory reagents and prepared diagnostic or laboratory reagents, (other than those of heading no. 3002 or 3006); certified reference material; on a backing of paper, not in rolls or sheets",,"16,552",,"85,936",,"102,488",,Final,,,,
201907,3822005010,"Reagents; diagnostic or laboratory reagents and prepared diagnostic or laboratory reagents, (other than those of heading no. 3002 or 3006); certified reference material; on a backing of plastics",,"23,201",,"2,850",,"26,051",,Final,,,,
201907,3822009010,"Reagents; diagnostic or laboratory reagents and prepared diagnostic or laboratory reagents, (other than those of heading no. 3002 or 3006); certified reference material; not on a backing of paper or plastics",,"346,324",,"214,750",,"561,074",,Final,,,,
201907,3823199000,"Acid oils from refining; (other than stearic acid, oleic acid or tall oil fatty acids)",KGM,"25,487","55,360",0,0,"25,487","55,360",Final,,,,
201907,3823700009,Industrial fatty alcohols; other than having a waxy character,LTR,50,0,0,0,50,0,Final,,,,
201907,3824100000,"Binders, prepared; for foundry moulds or cores",,"6,345",,0,,"6,345",,Final,,,,
201907,3824400000,"Cements, mortars or concretes; their prepared additives",,"121,363",,365,,"121,728",,Final,,,,
201907,3824500000,Mortars and concretes; non-refractory,,"5,242",,"4,666",,"9,908",,Final,,,,
201907,3824780000,"Mixed gases; containing perfluorocarbons (PFCs) or hydrofluorocarbons (HFCs), not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs), n.e.c. in chapter 38",KGM,"93,567","23,093","21,539",352,"115,106","23,445",Final,,,,
201907,3824910000,"Chemical products, mixtures and preparations; consisting mainly of (5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl methyl methylphosphonate and bis[(5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl] methylphosphonate",,"18,830",,401,,"19,231",,Final,,,,
201907,3824992100,"Chemical products, mixtures and preparations; fusel oil, ion exchangers, fire retardant preparations for timber, metal-workers' surface-hardening and case-hardening preparations",,422,,0,,422,,Final,,,,
201907,3824992329,"Chemical products, mixtures and preparations; mixed gases (liquefied or compressed), n.e.c. in item no. 3824.99.23",KGM,"10,500",300,0,0,"10,500",300,Final,,,,
201907,3824992519,"Chemical products, mixtures and preparations; inorganic composite solvents, not in aerosol containers",LTR,0,0,270,8,270,8,Final,,,,
201907,3824992900,"Chemical products, mixtures and preparations; chewing gum bases containing, chicle gum or other natural gums; dental porcelain powders; electrode paste, cream or liquid; ink removers and stencil correcting varnish, put up in packings for retail sale",,"19,546",,0,,"19,546",,Final,,,,
201907,3824994915,"Chemical products, mixtures and preparations; organotin compounds, other than tributyltin compounds",,"3,669",,0,,"3,669",,Final,,,,
201907,3824994919,"Chemical products, mixtures and preparations; n.e.c. in heading 3824",,"1,200,166",,"57,411",,"1,257,577",,Final,,,,
201907,3825300000,"Residual products of chemical or allied industries, not elsewhere specified or included; clinical waste (contaminated medical, dental, pharmaceutical, veterinary waste e.g. used gloves, syringes and dressings)",,"5,530",,0,,"5,530",,Final,,,,
201907,3825900000,"Residual products of the chemical or allied industries, not elsewhere specified or included; n.e.c. in 3825 or 27.10",,"1,057",,0,,"1,057",,Final,,,,
201907,3901100001,"Ethylene polymers; in primary forms, polyethylene having a specific gravity of less than 0.94, ground polyethylene, rotational moulding grade",KGM,"44,480","15,000",0,0,"44,480","15,000",Final,,,,
201907,3901100005,"Ethylene polymers; in primary forms, having a specific gravity of less than 0.94, (other than ground polyethylene, rotational moulding grade), linear low density polyethylene (LLPDE)",KGM,"19,827","4,885",0,0,"19,827","4,885",Final,,,,
201907,3901100010,"Ethylene polymers; in primary forms, polyethylene having a specific gravity of less than 0.94, (other than ground polyethylene, rotational moulding grade) and other than linear low density polyethylene (LLDPE)",KGM,"65,183","94,313",0,0,"65,183","94,313",Final,,,,
201907,3901200009,"Ethylene polymers; in primary forms, polyethylene having a specific gravity of 0.94 or more, other than ground polyethylene, rotational moulding grade",KGM,"38,749","31,850",0,0,"38,749","31,850",Final,,,,
201907,3901900010,"Ethylene polymers; in primary forms, n.e.c. in heading no. 3901",KGM,"54,910","16,975",0,0,"54,910","16,975",Final,,,,
201907,3902300000,"Propylene, other olefin polymers; propylene copolymers in primary forms",KGM,"26,196","11,680",0,0,"26,196","11,680",Final,,,,
201907,3902900000,"Propylene, other olefin polymers; n.e.c. in heading no. 3902, in primary forms",KGM,"15,174","15,000",0,0,"15,174","15,000",Final,,,,
201907,3903190000,"Styrene polymers; (other than expansible polystyrene), in primary forms",KGM,"55,371","68,700",0,0,"55,371","68,700",Final,,,,
201907,3903200000,"Styrene polymers; styrene-acrylonitrile (SAN) copolymers, in primary forms",KGM,"16,536",230,0,0,"16,536",230,Final,,,,
201907,3903900101,"Styrene polymers; in primary forms, liquids and pastes, including dispersions (emulsions and suspensions) and solutions, styrene copolymers",KGM,"45,977","25,400",0,0,"45,977","25,400",Final,,,,
201907,3903900909,"Styrene polymers; in primary forms, (other than liquids and pastes), other than styrene copolymers",KGM,"25,273","21,631",0,0,"25,273","21,631",Final,,,,
201907,3904900000,"Vinyl chloride, other halogenated olefin polymers; n.e.c. in heading no. 3904",KGM,0,0,828,50,828,50,Final,,,,
201907,3905120000,"Poly(vinyl acetate); in aqueous dispersion, in primary forms",KGM,36,20,0,0,36,20,Final,,,,
