Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201902,1602322000,"Meat preparations; of fowls of the species Gallus domesticus, preserved in airtight containers or jars, other than meat pastes or in combination with vegetables or other substances",KGM,"1,045",32,0,0,"1,045",32,Final,,,,
201902,1602329001,"Meat preparations; of fowls of the species Gallus domesticus, (packed other than in airtight containers or jars), chicken",KGM,"1,667,493","269,695",0,0,"1,667,493","269,695",Final,,,,
201902,1602391901,"Meat preparations; of chicken meat or meat offal (excluding livers and homogenised preparations), packed other than in airtight cans or jars",KGM,"22,231","3,111",0,0,"22,231","3,111",Final,,,,
201902,1602391919,"Meat preparations; of poultry (excluding turkeys, chickens or ducks) meat or meat offal (excluding livers and homogenised preparations), packed other than in airtight cans or jars",KGM,928,150,0,0,928,150,Final,,,,
201902,1602411900,"Meat preparations; of swine, hams and cuts thereof, prepared or preserved, packed other than in airtight cans or jars (excluding homogenised preparations)",KGM,"3,976",305,0,0,"3,976",305,Final,,,,
201902,1602421900,"Meat preparations; of swine, shoulders and cuts thereof, prepared or preserved, packed other than in airtight cans or jars (excluding homogenised preparations)",KGM,326,40,0,0,326,40,Final,,,,
201902,1602490900,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared without other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,0,0,"289,604","21,675","289,604","21,675",Final,,,,
201902,1602491900,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"62,602","19,275","14,925","1,500","77,527","20,775",Final,,,,
201902,1602500100,"Meat preparations; of bovine animals, meat pastes and other preparations of meat or meat offal, prepared with vegetables or other food substances, in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"111,553","12,871",297,60,"111,850","12,931",Final,,,,
201902,1602500901,"Meat preparations; of bovine animals, corned beef, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"1,842,722","149,895","8,707",848,"1,851,429","150,743",Final,,,,
201902,1602500919,"Meat preparations; of bovine animals, meat or meat offal, prepared without other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"258,699","25,908",0,0,"258,699","25,908",Final,,,,
201902,1602501900,"Meat preparations; of bovine animals, meat or meat offal, prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"9,094,337","628,386",0,0,"9,094,337","628,386",Final,,,,
201902,1602900100,Meat preparations; of the blood of any animal,KGM,"20,608",19,0,0,"20,608",19,Final,,,,
201902,1602901100,"Meat preparations; meat pastes and other preparations of meat or meat offal, prepared in combination with other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,250,5,0,0,250,5,Final,,,,
201902,1602901909,"Meat preparations; mutton, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"97,859","9,887",0,0,"97,859","9,887",Final,,,,
201902,1602902900,"Meat preparations; of meat or meat offal n.e.c. in heading no. 1602, prepared or preserved, packed other than in airtight cans or jars",KGM,"463,845","31,716",0,0,"463,845","31,716",Final,,,,
201902,1603000101,Extracts; of meat,KGM,"1,026,019","192,309",0,0,"1,026,019","192,309",Final,,,,
201902,1603000121,"Extracts and juices; of crustaceans or molluscs, mussel oil",KGM,"2,625,358","1,316",0,0,"2,625,358","1,316",Final,,,,
201902,1603000129,"Extracts and juices; of crustaceans or molluscs, other than mussel oil",KGM,"89,363","3,450","35,861",222,"125,224","3,672",Final,,,,
201902,1603000900,Extracts and juices; of aquatic invertebrates other than crustaceans or molluscs,KGM,396,2,0,0,396,2,Final,,,,
201902,1604110001,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"5,355",151,0,0,"5,355",151,Final,,,,
201902,1604110009,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), other than in airtight cans or jars",KGM,"6,047",214,0,0,"6,047",214,Final,,,,
201902,1604130100,"Fish preparations; sardines, brisling, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,840,112,0,0,840,112,Final,,,,
201902,1604140100,"Fish preparations; tunas, skipjack and Atlantic bonito (sarda spp.), prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"6,778",553,61,5,"6,839",557,Final,,,,
201902,1604150100,"Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,521,44,0,0,521,44,Final,,,,
201902,1604160100,"Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,0,0,898,37,898,37,Final,,,,
201902,1604181010,"Fish preparations; shark fins, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"1,603",167,0,0,"1,603",167,Final,,,,
201902,1604190939,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce, n.e.c. in heading 1604",KGM,280,102,0,0,280,102,Final,,,,
201902,1604191911,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), packed other than in airtight cans or jars, n.e.c. in heading 1604",KGM,"268,522","22,074",0,0,"268,522","22,074",Final,,,,
201902,1604200909,Fish preparations; fish fingers,KGM,"53,385","5,941",980,120,"54,365","6,061",Final,,,,
201902,1604200911,Fish preparations; prepared dinners containing fish,KGM,"2,672",30,0,0,"2,672",30,Final,,,,
201902,1604200919,Fish preparations; fish cakes,KGM,"25,136","5,052",0,0,"25,136","5,052",Final,,,,
201902,1604200929,"Fish preparations; sausages, prepared meals and the like, n.e.c. in item no. 1604.20",KGM,"2,086,968","157,816",0,0,"2,086,968","157,816",Final,,,,
201902,1604202919,"Fish preparations; fish n.e.c. in item no. 1604.20.1, minced or in forms n.e.c. in heading no. 1604, preserved in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,0,0,696,6,696,6,Final,,,,
201902,1604203900,"Fish preparations; fish, minced or in forms n.e.c. in item no. 1604.1, packed other than in airtight cans or jars",KGM,"2,242",129,0,0,"2,242",129,Final,,,,
201902,1604310000,Fish preparations; caviar,KGM,"11,612",75,0,0,"11,612",75,Final,,,,
201902,1605100909,"Crustacean preparations; crabs, sausages, prepared meals and the like, excluding pastes and pate",KGM,"18,968","3,215",0,0,"18,968","3,215",Final,,,,
201902,1605101919,"Crustacean preparations; crab, prepared or preserved in ways n.e.c. in item no. 1605.10, packed other than in airtight cans or jars",KGM,"1,106",100,0,0,"1,106",100,Final,,,,
201902,1605211000,"Crustacean preparations; shrimps and prawns, pastes, not in airtight containers",KGM,651,66,0,0,651,66,Final,,,,
201902,1605212019,"Crustacean preparations; shrimps and prawns, sausages, prepared meals and the like, excluding pastes and pate, not in airtight containers",KGM,382,30,0,0,382,30,Final,,,,
201902,1605219000,"Crustacean preparations; shrimps and prawns, prepared in was n.e.c. in item no. 1605.21.10 and 1605.21.20, not in airtight containers",KGM,"9,920",980,0,0,"9,920",980,Final,,,,
201902,1605292019,"Crustacean preparations; shrimps and prawns, sausages, prepared meals and the like, excluding pastes and pate, in airtight containers",KGM,"2,189",139,0,0,"2,189",139,Final,,,,
201902,1605299000,"Crustacean preparations; shrimps and prawns, prepared or preserved in ways n.e.c. in item no. 1605.29.10 and 1605.29.20, in airtight containers",KGM,458,9,0,0,458,9,Final,,,,
201902,1605401919,"Crustacean preparations; crustaceans, excluding crab, shrimps, prawns and lobster, prepared or preserved in ways n.e.c. in item no. 1605.40.01 and 1605.40.09, packed other than in airtight cans or jars",KGM,"1,246",71,0,0,"1,246",71,Final,,,,
201902,1605522019,"Mollusc preparations; scallops, including queen scallops, sausages, prepared meals and the like, excluding pastes and pate",KGM,"1,210",43,0,0,"1,210",43,Final,,,,
201902,1605532019,"Mollusc preparations; mussels, sausages, prepared meals and the like, excluding pastes or pate",KGM,155,20,0,0,155,20,Final,,,,
201902,1605539015,"Mollusc preparations; mussels, crumbed or battered, packed other than in airtight cans or jars",KGM,346,20,0,0,346,20,Final,,,,
201902,1605539029,"Mollusc preparations; mussels, prepared or preserved in ways n.e.c. in item no. 1605.53.90, packed other than in airtight cans or jars",KGM,"764,924","128,354",0,0,"764,924","128,354",Final,,,,
201902,1605542029,"Mollusc preparations; cuttle fish and squid, sausages, prepared meals and the like, excluding pastes or pate",KGM,953,150,0,0,953,150,Final,,,,
201902,1605549029,"Mollusc preparations; cuttle fish and squid, prepared or preserved in ways n.e.c. in item no. 1605.54.10 and 1605.54.20, packed other than in airtight cans or jars",KGM,"4,122",480,895,100,"5,017",580,Final,,,,
201902,1605569019,"Mollusc preparations; clams, cockles and arkshells, prepared or preserved in ways n.e.c. in item no. 1605.56.10 and 1605.56.20, packed other than in airtight cans or jars",KGM,"52,736","6,120",0,0,"52,736","6,120",Final,,,,
201902,1605579010,"Mollusc preparations; abalone, paua, prepared in ways n.e.c. in item no. 1605.57.10 and 1605.57.20, preserved in airtight cans or jars",KGM,"516,425","9,656",0,0,"516,425","9,656",Final,,,,
201902,1605691000,"Aquatic invertebrates; other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, preserved in airtight cans or jars, prepared in combination with vegetables or other food substances",KGM,0,0,"9,240","2,640","9,240","2,640",Final,,,,
201902,1605699000,"Aquatic invertebrates; other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, prepared or preserved, packed other than in airtight cans or jars",KGM,"1,467",200,0,0,"1,467",200,Final,,,,
201902,1701130000,"Sugars; cane sugar, raw, in solid form, as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",KGM,25,1,"6,146","3,200","6,171","3,201",Final,,,,
201902,1701140010,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter, of a polarisation of less than 99 degrees",KGM,543,122,0,0,543,122,Final,,,,
201902,1701140019,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter, of a polarisation of 99 degrees or more",KGM,50,20,35,2,85,22,Final,,,,
201902,1701910001,"Sugars; sucrose, chemically pure, in solid form, containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,"3,171","1,859",0,0,"3,171","1,859",Final,,,,
201902,1701910019,"Sugars; sucrose; chemically pure, in solid form, containing added flavouring or colouring matter, other than brown sugar",KGM,"13,612","5,953",0,0,"13,612","5,953",Final,,,,
201902,1701990001,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs not exceeding 5kg",KGM,"35,549","36,489",0,0,"35,549","36,489",Final,,,,
201902,1701990009,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs exceeding 5kg",KGM,"2,866","2,037",0,0,"2,866","2,037",Final,,,,
201902,1701990011,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs not exceeding 5kg",KGM,"992,968","1,215,661",0,0,"992,968","1,215,661",Final,,,,
201902,1701990021,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs exceeding 5kg but not exceeding 15kg",KGM,161,90,0,0,161,90,Final,,,,
201902,1701990029,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs exceeding 15kg",KGM,"435,810","637,380","2,913","3,500","438,723","640,880",Final,,,,
201902,1701990032,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,433,275,0,0,433,275,Final,,,,
201902,1701990041,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, other than brown sugar, in packs not exceeding 5kg",KGM,316,20,0,0,316,20,Final,,,,
201902,1701990049,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, other than brown sugar, in packs exceeding 5kg",KGM,"8,847","2,100",370,31,"9,217","2,131",Final,,,,
201902,1702110000,"Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",KGM,"5,040,140","1,982,650",0,0,"5,040,140","1,982,650",Final,,,,
201902,1702190000,"Sugars; lactose and lactose syrup, containing by weight less than 99% lactose, expressed as anhydrous lactose, calculated on the dry matter",KGM,"2,457",540,0,0,"2,457",540,Final,,,,
201902,1702200000,"Sugars; maple sugar, chemically pure, in solid form; maple syrup not containing added flavouring or colouring matter",KGM,"1,864",584,405,19,"2,269",603,Final,,,,
201902,1702300001,"Sugars; glucose, chemically pure, in solid form, containing less than 20% by weight of fructose",KGM,"101,118","95,420",0,0,"101,118","95,420",Final,,,,
201902,1702300009,"Sugars; glucose syrup, not containing fructose, added flavouring or colouring matter",KGM,"24,051","19,035","15,209",152,"39,260","19,187",Final,,,,
201902,1702400009,"Sugars; glucose syrup, excluding invert sugar, not containing added flavouring or colouring matter, n.e.c. in heading no. 1702",KGM,473,120,0,0,473,120,Final,,,,
201902,1702600000,"Sugars; fructose, in the solid form, other than chemically pure fructose, and fructose syrup, (containing in the dry state more than 50% by weight of fructose, but not containing added flavouring or artificial matter), excluding invert sugar",KGM,"3,074","1,133",0,0,"3,074","1,133",Final,,,,
201902,1702900100,"Sugars; infant food preparations, in solid form",KGM,495,96,0,0,495,96,Final,,,,
201902,1702901100,Sugars; caramel,KGM,"137,047","17,903",0,0,"137,047","17,903",Final,,,,
201902,1702901801,"Sugars; n.e.c. in heading no. 1702, including invert sugar, chemically pure maltose",,"6,146",,0,,"6,146",,Final,,,,
201902,1702901809,"Sugars; including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose; n.e.c. in item 1702.90",KGM,"271,150","46,565","126,666","15,000","397,816","61,565",Final,,,,
201902,1703100001,"Sugars; molasses, from sugar cane, refined",KGM,"76,933","5,960","66,528","15,120","143,461","21,080",Final,,,,
201902,1703100019,"Sugars; molasses, from sugar cane, unrefined, other than stock food",KGM,325,51,0,0,325,51,Final,,,,
