Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201912,101210015,"Horses; live, pure-bred breeding animals, thoroughbred, race breeding stock, mares",NMB,"38,540",4,0,0,"38,540",4,Provisional,,,,
201912,8708210900,"Vehicles; parts and accessories, safety seat belts, for vehicles of heading no. 8701 to 8705, not for use in the assembly of vehicles",NMB,"22,600","1,500","42,146",311,"64,746","1,811",Provisional,,,,
201912,8708291109,"Vehicles; parts and accessories, (other than seat belts), for vehicles of heading no. 8701 to 8705, not for use in the assembly of vehicles, of plastics, other than spoilers",,"1,563,119",,"4,367",,"1,567,486",,Provisional,,,,
201912,8708292900,"Vehicles; parts and accessories, (other than seat belts), for vehicles of heading no. 8701 to 8705, not for assembly, not for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"177,170",859,"1,368,933","5,022","1,546,103","5,881",Provisional,,,,
201912,8708300515,"Vehicles; parts, mounted brake linings, brake disc pads, for the motor vehicles of heading no. 8701 to 8705, other than for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"2,313",2,"1,498",12,"3,811",14,Provisional,,,,
201912,8708300919,"Vehicles; parts of brakes and servo-brakes, (not mounted brake linings), for motor vehicles of heading no. 8701 to 8705, of plastics",,0,,20,,20,,Provisional,,,,
201912,8708301500,"Vehicles; brake and servo-brakes and parts thereof (not mounted brake linings), for the tractors of item no. 8701.10, 8701.30 and 8701.90, other than of plastics",,"5,658",,"1,745",,"7,403",,Provisional,,,,
201912,8708301919,"Vehicles; parts of brakes and servo-brakes, (not mounted brake linings), for motor vehicles of heading no. 8701 to 8705, (other than parts for the tractors of item no. 8701.10, 8701.30 and 8701.90), other than of plastics",,"36,880",,"9,318",,"46,198",,Provisional,,,,
201912,8708400001,"Vehicles; gear boxes, for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"4,857",4,0,0,"4,857",4,Provisional,,,,
201912,8708400011,"Vehicles; gear boxes, other than for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"75,164",203,"15,606",32,"90,770",235,Provisional,,,,
201912,8708400019,"Vehicles; parts of gear boxes, other than for the tractors of item no. 8701.10, 8701.30 and 8701.90",,"110,404",,"11,996",,"122,400",,Provisional,,,,
201912,8708500115,"Vehicles; non-driving axles, for tractors of item no. 8701.10, 8701.30 and 8701.90",,0,,637,,637,,Provisional,,,,
201912,8708500119,"Vehicles; parts of drive-axles with differential or non-driving axles, for tractors of item no. 8701.10, 8701.30 and 8701.90",,"2,200",,0,,"2,200",,Provisional,,,,
201912,8708500910,"Vehicles; drive-axles with differential, whether or not provided with other transmission components, for vehicles of heading no. 8701 to 8705, other than tractors of item no. 8701.10, 8701.30 and 8701.90",,"1,485",,"62,915",,"64,400",,Provisional,,,,
201912,8708500915,"Vehicles; non-driving axles, for vehicles of heading no. 8701 to 8705, other than tractors of item no. 8701.10, 8701.30 and 8701.90",,0,,600,,600,,Provisional,,,,
201912,8708500919,"Vehicles; parts of drive-axles with differential or non-driving axles, for vehicles of heading no. 8701 to 8705, other than tractors of item no. 8701.10, 8701.30 and 8701.90",,"10,596",,"12,704",,"23,300",,Provisional,,,,
201912,8708700219,"Vehicles; road wheels and parts and accessories thereof, for use in the assembly of vehicles, as determined in section 14, (for vehicles of a g.v.w. not exceeding 3,500kg), parts n.e.c. in item no. 8708.70.02",,"62,558",,0,,"62,558",,Provisional,,,,
201912,8708701911,"Vehicles; road wheels of aluminium alloys, for vehicles n.e.c., not in accordance with section 14",NMB,"2,265",3,"2,580",5,"4,845",8,Provisional,,,,
201912,8708701921,"Vehicles; road wheels for vehicles n.e.c., not in accordance with section 14, other than of aluminium alloys",NMB,"125,131",442,711,25,"125,842",467,Provisional,,,,
201912,8708701929,"Vehicles; parts of road wheels for vehicles n.e.c., not in accordance with section 14, other than of aluminium alloys",,96,,"14,467",,"14,563",,Provisional,,,,
201912,8708800115,"Vehicles; parts, suspension shock-absorbers (other than of plastics), for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,0,0,515,4,515,4,Provisional,,,,
201912,8708800119,"Vehicles; parts, suspension shock-absorbers (other than of plastics), for the vehicles of heading no. 8701 to 8705, other than for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"6,873",67,"158,299","7,234","165,172","7,301",Provisional,,,,
201912,8708800900,"Vehicles; suspension systems and parts thereof, for vehicles of heading no. 8701 to 8705, other than suspension shock-absorbers",,"130,931",,"220,000",,"350,931",,Provisional,,,,
201912,8708910201,"Vehicles; radiators for the tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,0,0,635,1,635,1,Provisional,,,,
201912,8708910801,"Vehicles; radiators for motor vehicles of heading no. 8701 to 8705 (excluding item no. 8701.10, 8701.30 and 8701.90)",NMB,"3,993",12,"14,907",829,"18,900",841,Provisional,,,,
201912,8708910809,"Vehicles; parts of radiators for motor vehicles of heading no. 8701 to 8705 (excluding item no. 8701.10, 8701.30 and 8701.90)",,0,,607,,607,,Provisional,,,,
201912,8708920200,"Vehicles; silencers (mufflers) and exhaust pipes, for use in the assembly of passenger motor vehicles of 8703, and other vehicles of 8704 (of a g.v.w. not exceeding 3,500kg), as determined in section 14",NMB,"9,594",121,180,9,"9,774",130,Provisional,,,,
201912,8708921100,"Vehicles; parts, silencers (mufflers), not determined in section 14",NMB,0,0,280,2,280,2,Provisional,,,,
201912,8708922910,"Vehicles; parts, silencers (mufflers) and exhaust pipes, parts thereof n.e.c. in item no. 8708.92",NMB,0,0,"1,901",46,"1,901",46,Provisional,,,,
201912,8708930101,"Vehicles; clutches, for tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,0,0,253,1,253,1,Provisional,,,,
201912,8708930109,"Vehicles; parts of clutches, for tractors of item no. 8701.10, 8701.30 and 8701.90",,0,,425,,425,,Provisional,,,,
201912,8708930901,"Vehicles; clutches, for motor vehicles of heading no. 8701 to 8705, excluding tractors of item no. 8701.10, 8701.30 and 8701.90",NMB,"6,309",5,0,0,"6,309",5,Provisional,,,,
201912,8708930909,"Vehicles; parts of clutches, for motor vehicles of heading no. 8701 to 8705, excluding tractors of item no. 8701.10, 8701.30 and 8701.90",,"9,526",,"13,334",,"22,860",,Provisional,,,,
201912,8708940100,"Vehicles; parts, steering wheels, columns and boxes, of plastic materials, for motor vehicles of heading no. 8701 to 8705",,0,,450,,450,,Provisional,,,,
201912,8708941910,"Vehicles; parts, steering wheels, steering columns, steering boxes and parts thereof, for vehicles of heading no. 8701 to 8705, other than for tractors of item no. 8701.10, 8701.30 and 8710.90, not of plastics",,"4,600",,"24,650",,"29,250",,Provisional,,,,
201912,8708950000,"Vehicle parts; safety airbags with inflater system and parts thereof, for vehicles of heading no. 8701 to 8705",,"189,910",,"22,044",,"211,954",,Provisional,,,,
201912,8708990900,"Vehicles; parts, chassis, for other than electrically propelled vehicles",NMB,"22,600",10,0,0,"22,600",10,Provisional,,,,
201912,8708991201,"Vehicles; parts, drive shafts for use in assembly of passenger vehicles of 8703 and other vehicles of 8704 (of a g.v.w. not exceeding 3,500kg), (requirements of section 14 of the customs act)",NMB,"14,011",3,"6,000",36,"20,011",39,Provisional,,,,
201912,8708991209,"Vehicles; parts and accessories n.e.c. in 8708 for use in assembly of passenger vehicles of 8703 and vehicles of 8704 not exceeding 3,500kg (requirements of section 14 of the customs act)",,"135,968",,"8,495",,"144,463",,Provisional,,,,
201912,8708991509,"Vehicles; parts and accessories n.e.c. in 8708 for use in the assembly of vehicles of 8702, 8705 and road tractors of 8701, and vehicles of 8704 (of a g.v.w. exceeding 3,500kg but not exceeding 10,500kg), (requirements of section 14 of customs act)",,"2,738",,0,,"2,738",,Provisional,,,,
201912,8708991909,"Vehicles; parts and accessories n.e.c. in 8708 for use in the assembly of vehicles n.e.c. in 8708.99, exceeding 10,500 kg (requirements of section 14)",,0,,"1,786",,"1,786",,Provisional,,,,
201912,8708992206,"Vehicles; front cuts (made across a vehicle in front of the B-pillar), for vehicles of a cylinder capacity not exceeding 1000cc, not being essentially complete vehicles of heading no 8703 or 8704",NMB,0,0,"4,800",24,"4,800",24,Provisional,,,,
201912,8708992501,"Vehicles; nose cuts (made across a vehicle forward of the front suspension tower), for vehicles of a cylinder capacity exceeding 1000cc, not being essentially complete vehicles of heading no 8703 or 8704",NMB,0,0,"26,806",146,"26,806",146,Provisional,,,,
201912,8708992506,"Vehicles; front cuts (made across a vehicle in front of the B-pillar), for vehicles of a cylinder capacity exceeding 1000cc, not being essentially complete vehicles of heading no 8703 or 8704",NMB,705,1,"1,417,252","1,383","1,417,957","1,384",Provisional,,,,
201912,8708992819,Vehicles; parts of heaters for use in the assembly of motor vehicles of heading nos. 8701 to 8705 (not requirements of section 14),,0,,"4,832",,"4,832",,Provisional,,,,
201912,8708992929,"Vehicles; parts and accessories of plastics n.e.c. in item no. 8708.99.29, for use in assembly, completion or manufacture (not requirements of section 14)",,"2,879",,85,,"2,964",,Provisional,,,,
201912,8708993100,"Vehicles; parts and accessories of material (other than plastics), for tractors of item no. 8701.10, 8701.30 and 8701.90, for assembly (not requirements of section 14)",,"310,112",,"148,041",,"458,153",,Provisional,,,,
201912,8708993911,"Vehicles; parts and accessories, of the motor vehicles of heading no. 8701 to 8705, n.e.c. in heading no. 8708",,"947,564",,"717,598",,"1,665,162",,Provisional,,,,
201912,8709190900,"Vehicles; work trucks, (not electrical), self-propelled, without lifting or handling equipment, of the type used for short distance transport of goods in factories, warehouses, dock areas or airports",NMB,0,0,"6,411",1,"6,411",1,Provisional,,,,
201912,8709900900,"Vehicles; parts of work trucks, self-propelled, electrical or not, without lifting or handling equipment, for short distance transport of goods, in factories, warehouses, dock areas or airports",,"12,986",,"8,920",,"21,906",,Provisional,,,,
201912,8710000000,"Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles",NMB,"25,620",93,0,0,"25,620",93,Provisional,,,,
201912,8711100000,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with reciprocating internal combustion piston engine not exceeding 50cc, with or without side-cars; side-cars",NMB,0,0,650,1,650,1,Provisional,,,,
201912,8711200000,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, reciprocating internal combustion piston engine, of cylinder capacity exceeding 50cc but not exceeding 250cc, with or without side-cars; side-cars",NMB,"4,400",2,"7,319",2,"11,719",4,Provisional,,,,
201912,8711300000,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, reciprocating internal combustion piston engine, of cylinder capacity exceeding 250cc but not exceeding 500cc, with or without side-cars; side-cars",NMB,0,0,"357,184",42,"357,184",42,Provisional,,,,
201912,8711400000,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, reciprocating internal combustion piston engine of cylinder capacity exceeding 500cc but not exceeding 800cc, with or without side-cars; side-cars",NMB,"24,272",7,0,0,"24,272",7,Provisional,,,,
201912,8711500000,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, with reciprocating internal combustion piston engine of a cylinder capacity exceeding 800cc, with or without side-cars; side-cars",NMB,0,0,"279,288",22,"279,288",22,Provisional,,,,
201912,8711600000,"Motorcycles (including mopeds) and cycles; fitted with auxiliary motor, with electric motor for propulsion, with or without side-cars; side-cars",NMB,"280,811",13,0,0,"280,811",13,Provisional,,,,
201912,8711900010,"Motorcycles (including mopeds) and cycles; n.e.c. in heading no. 8711, fitted with auxiliary motor, with or without side-cars; side-cars",NMB,0,0,"4,951",6,"4,951",6,Provisional,,,,
201912,8712000109,"Bicycles; other than racing type with wheel diameter not less than 658mm, not motorised",NMB,"33,531",60,"70,046",105,"103,577",165,Provisional,,,,
201912,8713100000,Invalid carriages; not mechanically propelled,NMB,"243,003",76,0,0,"243,003",76,Provisional,,,,
201912,8714100019,"Motorcycles (including mopeds); parts and accessories of plastics, excluding saddles",,"46,370",,144,,"46,514",,Provisional,,,,
201912,8714100029,"Motorcycles (including mopeds); parts and accessories, excluding saddles, silencers, and parts and accessories made of plastics",,"36,677",,"28,258",,"64,935",,Provisional,,,,
201912,8714200000,Carriages for disabled persons; parts and accessories thereof,,"993,145",,"2,554",,"995,699",,Provisional,,,,
201912,8714910001,"Bicycles; (not motorised), parts, frames, forks and parts thereof, for bicycles of heading no. 8712",,"6,599",,0,,"6,599",,Provisional,,,,
201912,8714920009,"Cycles; n.e.c. in heading no. 8712, parts, wheel rims and spokes",,"3,163",,"5,670",,"8,833",,Provisional,,,,
201912,8714960009,"Bicycles; (not motorised), parts, pedals and crank-gear and parts thereof, (other than of plastics), for bicycles of heading no. 8712",,"6,825",,0,,"6,825",,Provisional,,,,
201912,8714960011,"Cycles; n.e.c. in heading no. 8714, parts, pedals and crank-gear and parts thereof, of plastics",,262,,0,,262,,Provisional,,,,
201912,8714990001,"Bicycles; (not motorised), parts n.e.c. in heading no. 8714, of plastics, for bicycles of heading no. 8712",,"2,822",,0,,"2,822",,Provisional,,,,
201912,8714990009,"Bicycles; (not motorised), parts n.e.c. in heading no. 8714, other than of plastics",,"4,484",,0,,"4,484",,Provisional,,,,
201912,8715000001,Baby carriages,,956,,0,,956,,Provisional,,,,
201912,8715000009,Baby carriages; parts,,"2,052",,0,,"2,052",,Provisional,,,,
201912,8716100000,"Trailers and semi-trailers; of the caravan type, for housing or camping",NMB,0,0,"37,800",1,"37,800",1,Provisional,,,,
201912,8716200000,"Trailers and semi-trailers; self-loading or self-unloading, for agricultural purposes",NMB,"42,350",2,0,0,"42,350",2,Provisional,,,,
201912,8716390119,"Tanker trailers and tanker semi-trailers; (other than tanker type), being the load-bearing portion of articulated motor vehicles (semi-trailers), other than refrigerated",NMB,"776,850",6,0,0,"776,850",6,Provisional,,,,
201912,8716390919,"Tanker trailers and tanker semi-trailers; (other than tanker type), other than being the load-bearing portion of articulated motor vehicles (semi-trailers), other than refrigerated",NMB,"160,948",6,"104,000",16,"264,948",22,Provisional,,,,
201912,8716400000,Trailers and semi-trailers; n.e.c. in item no. 8716.3,NMB,"545,972",31,0,0,"545,972",31,Provisional,,,,
201912,8716800100,"Wagons, trolleys or wheeled pallets; specially designed for handling bulk cargo containers, as approved by the minister and under such security as the collector may require that they will be exported",,0,,"2,800",,"2,800",,Provisional,,,,
201912,8716800919,"Vehicles; n.e.c. in heading no. 8716, not mechanically propelled",,"554,652",,"8,957",,"563,609",,Provisional,,,,
201912,8716900109,"Trailers and semi-trailers; parts, axles and axle boxes, other than trailer axle assemblies having a rated carrying capacity of 3 tonnes or more",,"127,095",,"2,060",,"129,155",,Provisional,,,,
201912,8716900909,"Trailers and semi-trailers and other vehicles not mechanically propelled; parts, (other than axles and axle boxes), (other than wheels, wire spoked, not exceeding 45mm in rim width)",,"190,269",,"37,912",,"228,181",,Provisional,,,,
201912,8801000010,Gliders and hang gliders,NMB,0,0,"67,950",1,"67,950",1,Provisional,,,,
201912,8801000019,"Balloons (excluding meteorological), dirigibles and non-powered aircraft (other than gliders or hang gliders)",,0,,"2,350",,"2,350",,Provisional,,,,
201912,8802110000,Helicopters; of an unladen weight not exceeding 2000kg,NMB,0,0,"230,000",5,"230,000",5,Provisional,,,,
201912,8802120000,Helicopters; of an unladen weight exceeding 2000kg,NMB,0,0,"1,107,126",1,"1,107,126",1,Provisional,,,,
201912,8802600000,Spacecraft; (including satellites) and suborbital and spacecraft launch vehicles,NMB,"5,715,130",1,"1,677,458",1,"7,392,588",2,Provisional,,,,
201912,8803100000,Aircraft and spacecraft; propellers and rotors and parts thereof,,"248,315",,"336,764",,"585,079",,Provisional,,,,
201912,8803200000,Aircraft and spacecraft; under-carriages and parts thereof,,"7,066",,"746,266",,"753,332",,Provisional,,,,
201912,8803300000,Aircraft and spacecraft; parts of aeroplanes or helicopters n.e.c. in heading no. 8803,,"1,308,756",,"2,852,215",,"4,160,971",,Provisional,,,,
201912,8803900000,Aircraft and spacecraft; parts thereof n.e.c. in chapter 88,,"275,464",,"103,623",,"379,087",,Provisional,,,,
201912,8804000002,Parachutes; (including dirigible parachutes and paragliders),NMB,"438,837",100,0,0,"438,837",100,Provisional,,,,
201912,8804000008,"Parachutes; (including dirigible parachutes and paragliders), parts and accessories",,"55,899",,0,,"55,899",,Provisional,,,,
201912,8805290000,Ground flying trainers and parts thereof; other than air combat simulators and parts thereof,,"91,453",,0,,"91,453",,Provisional,,,,
201912,8901101100,"Vessels, ships and boats; of less than 10m in overall length (excluding air-cushion vessels), for the transport of persons (e.g. cruise ships, excursion boats and similar, including ferry boats)",NMB,"1,331",0,0,0,"1,331",0,Provisional,,,,
201912,8901901109,"Barges; (other than dumb), not exceeding 70m in overall length (excluding air-cushion vessels), for the transport of goods, for the transport of both persons or goods",NMB,0,0,"1,521,739",1,"1,521,739",1,Provisional,,,,
201912,8903100011,"Dinghies and canoes; for pleasure or sports, (not power driven), inflatable",NMB,"2,204",7,"23,399",4,"25,603",11,Provisional,,,,
201912,8903100019,"Vessels; rowing boats (excluding dinghies and canoes), for sport or pleasure, (not power driven), inflatable",NMB,"22,393",9,"7,370",1,"29,763",10,Provisional,,,,
201912,8903910000,"Sailboats; with or without auxiliary motor, for pleasure or sports, other than inflatable",NMB,"1,829,775",93,"139,800",5,"1,969,575",98,Provisional,,,,
201912,8903920000,"Motorboats; (other than outboard motorboats), for pleasure or sports, other than inflatable",NMB,0,0,"2,123,852",187,"2,123,852",187,Provisional,,,,
201912,8903990001,"Vessels; power-driven, (other than sailboats and motorboats), for pleasure or sports, other than inflatable",NMB,"2,951,622",48,"8,000",2,"2,959,622",50,Provisional,,,,
201912,8903990011,"Vessels; dinghies, canoes and racing skiffs, for pleasure or sports, other than inflatable",NMB,"25,059",24,0,0,"25,059",24,Provisional,,,,
201912,8903990019,"Vessels; for pleasure or sports, n.e.c. in heading no. 8903, other than inflatable",NMB,"215,179",225,0,0,"215,179",225,Provisional,,,,
201912,8905900100,"Vessels; light, fire-floats, floating cranes and other vessels, the navigability of which is subsidiary to their main function, floating docks, not exceeding 50m in overall length",NMB,"54,806",7,135,1,"54,941",8,Provisional,,,,
201912,8906901719,"Vessels; other, including lifeboats other than rowing boats, other than warships, of 10 metres and over but not exceeding 18 metres in overall length",NMB,"40,133",9,0,0,"40,133",9,Provisional,,,,
201912,8907100000,Rafts; inflatable,NMB,"4,600",5,"83,533",13,"88,133",18,Provisional,,,,
201912,8907900000,"Floating structures; tanks, coffer-dams, landing stages, buoys and beacons",NMB,"12,013",1,"32,475",11,"44,488",12,Provisional,,,,
201912,9001300000,"Lenses, contact; of any material, unmounted, excluding elements of glass not optically worked",,"76,539",,"36,493",,"113,032",,Provisional,,,,
201912,9001400000,"Lenses, spectacle; of glass, unmounted, excluding elements of glass not optically worked",,"4,953",,0,,"4,953",,Provisional,,,,
201912,9001500000,"Lenses, spectacle; unmounted, of materials other than glass",,220,,0,,220,,Provisional,,,,
201912,9001900919,"Optical elements; n.e.c. in heading no. 9001, of any material, unmounted, excluding elements of glass not optically worked",,"16,855",,0,,"16,855",,Provisional,,,,
201912,9002110019,"Lenses, objective; for cameras or photographic enlargers or reducers n.e.c. in item no. 9002.11.00",,"367,124",,"55,294",,"422,418",,Provisional,,,,
201912,9002199000,"Lenses; objective, (other than for cameras, projectors or photographic enlargers or reducers), mounted, of any material (excluding elements of glass not optically worked)",,"127,883",,0,,"127,883",,Provisional,,,,
201912,9002209019,"Filters; excluding photographic colour, mounted as parts or fittings for instruments or apparatus",,"1,512",,"1,254",,"2,766",,Provisional,,,,
201912,9002909000,"Optical elements; n.e.c. in heading no. 9002 (e.g. prisms and mirrors), mounted, being parts or fittings for instruments or apparatus, of any material (excluding elements of glass not optically worked)",,"16,615",,0,,"16,615",,Provisional,,,,
201912,9003110000,"Frames and mountings; for spectacles, goggles or the like, of plastics",NMB,"4,630",90,"10,128","1,344","14,758","1,434",Provisional,,,,
201912,9003190000,"Frames and mountings; for spectacles, goggles or the like, of materials other than plastics",NMB,"16,240",549,"20,449","2,059","36,689","2,608",Provisional,,,,
201912,9004100001,"Sunglasses; corrective, protective or other",NMB,"21,450",858,"81,758","12,512","103,208","13,370",Provisional,,,,
201912,9004900103,"Goggles and the like; corrective, protective or other, swim",NMB,0,0,"3,370","1,188","3,370","1,188",Provisional,,,,
201912,9004900109,"Goggles and the like; corrective, protective or other, (other than swim or ski)",NMB,991,195,0,0,991,195,Provisional,,,,
201912,9004900909,"Spectacles and the like; (other than sunglasses or goggles), corrective or other, other than frames for ophthalmic spectacles fitted temporarily with imitation lenses",NMB,"4,179","1,254","8,030","6,348","12,209","7,602",Provisional,,,,
201912,9005100000,Binoculars,,0,,"3,703",,"3,703",,Provisional,,,,
201912,9005800000,"Monoculars; other optical telescopes and astronomical instruments, excluding instruments for radio-astronomy",,45,,"5,264",,"5,309",,Provisional,,,,
201912,9006300000,"Cameras, photographic (excluding cinematographic); specially designed for underwater use, aerial survey, medical or surgical examination of internal organs; comparison cameras for forensic or criminological use",NMB,0,0,"27,321",3,"27,321",3,Provisional,,,,
201912,9006510000,"Cameras, photographic (excluding cinematographic); with a through-the-lens viewfinder, single lens reflex (SLR), for a roll film of a width not exceeding 35mm",NMB,360,6,0,0,360,6,Provisional,,,,
201912,9006590029,"Cameras, photographic (excluding cinematographic); n.e.c. in heading no 9006",NMB,318,1,0,0,318,1,Provisional,,,,
201912,9006910010,"Cameras; photographic (excluding cinematographic); parts and accessories of items 9006.52.00, 9006.53.00 and 9006.59.00",,0,,"1,017",,"1,017",,Provisional,,,,
201912,9006910019,"Cameras; photographic (excluding cinematographic); parts and accessories, other than of items. 9006.52.00, 9006.53.00 and 9006.59.00",,"27,248",,"10,951",,"38,199",,Provisional,,,,
201912,9006990000,"Photographic flashlight apparatus; parts and accessories, for other than cameras",,"46,510",,"7,212",,"53,722",,Provisional,,,,
201912,9007100010,"Cameras, cinematographic; whether or not incorporating sound recording apparatus, for film of less than 16mm width or for double-8mm film",NMB,0,0,"5,780",1,"5,780",1,Provisional,,,,
201912,9007100019,"Cameras; cinematographic; whether or not incorporating sound recording apparatus, for film n.e.c. in heading 9007",NMB,"139,206",74,"56,518",4,"195,724",78,Provisional,,,,
201912,9007200009,"Projectors, cinematographic; whether or not incorporating sound recording or reproducing apparatus, for film of width 16mm or more",NMB,0,0,"2,430",1,"2,430",1,Provisional,,,,
201912,9007910010,"Cameras, cinematographic; parts and accessories, whether or not incorporating sound recording apparatus, for 35mm cameras",,0,,"12,300",,"12,300",,Provisional,,,,
201912,9007910019,"Cameras, cinematographic; parts and accessories, whether or not incorporating sound recording apparatus, n.e.c. in item no. 9007.91.00",,"149,624",,"20,892",,"170,516",,Provisional,,,,
201912,9008500019,"Projectors, image; other than slide projectors, microfilm, microfiche or other microform readers, excluding cinematographic",NMB,"4,782",1,0,0,"4,782",1,Provisional,,,,
201912,9008900001,Image projector parts and accessories,NMB,0,0,"14,625",773,"14,625",773,Provisional,,,,
201912,9010609000,Photographic laboratory apparatus and equipment (including cinematographic); projection screens,,"5,380",,660,,"6,040",,Provisional,,,,
201912,9010902000,Photographic laboratory apparatus and equipment (including cinematographic); parts and accessories for projection screens,,"3,178",,0,,"3,178",,Provisional,,,,
201912,9011800000,"Microscopes, compound optical; (other than stereoscopic and microscopes for photomicrography, cinephotomicrography or microprojection)",,0,,"600,501",,"600,501",,Provisional,,,,
201912,9011900010,"Microscopes, compound optical; parts and accessories (including those for photomicrography, cinephotomicrography or microprojection)",,"12,520",,"183,657",,"196,177",,Provisional,,,,
201912,9013100000,"Optical appliances and instruments; telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this chapter",,0,,"3,637",,"3,637",,Provisional,,,,
201912,9013200000,Lasers; other than laser diodes,,"120,037",,"9,567",,"129,604",,Provisional,,,,
201912,9013800001,Liquid crystal devices; not constituting articles provided for more specifically in other items,,"49,069",,"2,069",,"51,138",,Provisional,,,,
201912,9013800009,Optical appliances and instruments; n.e.c. in heading no. 9013,,"3,240",,"6,534",,"9,774",,Provisional,,,,
201912,9014100000,Navigational instruments and appliances; direction finding compasses,,0,,176,,176,,Provisional,,,,
201912,9014209000,Navigational instruments and appliances; for aeronautical or space navigation (excluding compasses),,0,,"658,816",,"658,816",,Provisional,,,,
201912,9014809000,Navigational instruments and appliances; for navigation other than aeronautical or space navigation (excluding direction finding compasses),,"214,991",,"732,067",,"947,058",,Provisional,,,,
201912,9014900000,Navigational instruments and appliances; parts and accessories,,413,,"13,376",,"13,789",,Provisional,,,,
201912,9015300000,Surveying equipment; levels,,617,,"2,064",,"2,681",,Provisional,,,,
201912,9015400000,Surveying equipment; photogrammetrical surveying instruments and appliances,,"104,812",,0,,"104,812",,Provisional,,,,
201912,9015809000,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",,"62,161",,"360,797",,"422,958",,Provisional,,,,
201912,9015900010,Surveying equipment; parts and accessories for articles of heading no. 9015,,"31,531",,"61,625",,"93,156",,Provisional,,,,
201912,9017201910,"Drawing, marking-out or mathematical calculating equipment; rules",,"1,604",,0,,"1,604",,Provisional,,,,
201912,9017201919,"Drawing, marking-out or mathematical calculating equipment; n.e.c. in item no. 9017.20",,"4,756",,204,,"4,960",,Provisional,,,,
201912,9017300000,"Mathematical equipment; micrometers, callipers and gauges",,0,,"5,604",,"5,604",,Provisional,,,,
201912,9017801100,"Mathematical instruments; for measuring length, for use in the hand, rulers",,"1,439",,"2,178",,"3,617",,Provisional,,,,
201912,9017801900,"Mathematical instruments; for measuring length, for use in the hand, n.e.c. in chapter 90",,"5,318",,"53,213",,"58,531",,Provisional,,,,
201912,9018110000,"Medical, surgical instruments and appliances; electro-cardiographs",,0,,"3,752",,"3,752",,Provisional,,,,
201912,9018120000,"Medical, surgical instruments and appliances; ultrasonic scanning apparatus",,"11,580",,"36,917",,"48,497",,Provisional,,,,
201912,9018130000,"Medical, surgical instruments and appliances; magnetic resonance imaging apparatus",,0,,"101,116",,"101,116",,Provisional,,,,
201912,9018190000,"Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1",,"139,582",,"394,498",,"534,080",,Provisional,,,,
201912,9018200000,"Medical, surgical instruments and appliances; ultra-violet or infra-red ray apparatus",,"83,197",,"5,247",,"88,444",,Provisional,,,,
201912,9018310100,"Medical, surgical instruments and appliances; syringes, for drenching, with or without needles",NMB,"296,861","5,000",0,0,"296,861","5,000",Provisional,,,,
201912,9018310900,"Medical, surgical instruments and appliances; syringes, other than for drenching, with or without needles",,"261,394",,"3,760",,"265,154",,Provisional,,,,
201912,9018320000,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",,0,,164,,164,,Provisional,,,,
201912,9018390000,"Medical, surgical instruments and appliances; catheters, cannulae and the like",,"1,634,907",,"80,678",,"1,715,585",,Provisional,,,,
201912,9018490000,Dental instruments and appliances; other than dental drill engines,,"140,100",,"166,493",,"306,593",,Provisional,,,,
201912,9018500900,Ophthalmic instruments and appliances; other than electro-medical apparatus,,"43,349",,"108,143",,"151,492",,Provisional,,,,
201912,9018900201,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018, electro-medical apparatus, incubators for babies",,0,,"1,530",,"1,530",,Provisional,,,,
201912,9018900209,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018, electro-medical apparatus, other than incubators for babies",,"66,010",,"112,214",,"178,224",,Provisional,,,,
201912,9018901900,"Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018",,"5,150,439",,"2,670,090",,"7,820,529",,Provisional,,,,
201912,9019100100,Mechano-therapy appliances; vibratory massage machines,NMB,0,0,241,53,241,53,Provisional,,,,
