Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202302,1515900030,"Fixed vegetable fats and oils and their fractions n.e.c. in sub heading 1515.90; other than linseed, maize (corn), castor, tung, sesame, microbial, jojoba and avocado oils, whether or not refined, but not chemically modified",LTR,"48,302","10,099","56,082","15,360","104,384","25,459",Final,,,,
202302,1516100009,"Animal fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined but not further prepared, other than of whale",KGM,"6,134","1,100",0,0,"6,134","1,100",Final,,,,
202302,1516201910,"Vegetable fats and oils and their fractions; n.e.c. in item no. 1516.20 (e.g. inter-esterified or elaidinised), whether or not refined, but not further prepared",KGM,"3,411",905,"7,905",400,"11,316","1,305",Final,,,,
202302,1517100001,"Margarine; polyunsaturated, table, excluding liquid",KGM,"28,889","7,963",0,0,"28,889","7,963",Final,,,,
202302,1517100009,"Margarine; saturated, table, excluding liquid",KGM,"172,797","35,516",0,0,"172,797","35,516",Final,,,,
202302,1517100011,"Margarine; polyunsaturated, other than table, excluding liquid",KGM,"221,352","68,370",0,0,"221,352","68,370",Final,,,,
202302,1517100029,"Margarine; other than polyunsaturated or saturated, other than table, excluding liquid",KGM,"152,322","29,952",0,0,"152,322","29,952",Final,,,,
202302,1517900108,"Animal, vegetable or microbial fats or oils; edible mixtures or preparations of a kind used as mould release preparations, in aerosol containers, no chlorofluorocarbons",NMB,"1,260",20,117,12,"1,377",32,Final,,,,
202302,1517900919,Liquid margarine; other than polyunsaturated or saturated,KGM,"129,728","3,660",0,0,"129,728","3,660",Final,,,,
202302,1517901908,"Animal, vegetable or microbial fats or oils; edible mixtures or preparations of animal or vegetable fats or oils or fractions of this chapter, n.e.c. in heading no. 1517, in aerosol containers, no chlorofluorocarbons",NMB,"2,050",98,0,0,"2,050",98,Final,,,,
202302,1517901919,"Animal, vegetable or microbial fats or oils; edible mixtures or preparations of animal or vegetable fats or oils or fractions of this chapter, n.e.c. in heading no. 1517, not in aerosol containers",LTR,"735,462","88,480",0,0,"735,462","88,480",Final,,,,
202302,1518000101,"Linseed oil; boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading no. 1516",LTR,130,12,0,0,130,12,Final,,,,
202302,1518000900,"Animal, vegetable or microbial fats, oils and their fractions; boiled, oxidised, dehydrated or otherwise chemically modified, excluding those of heading no. 1516, inedible mixtures or preparations of fats, oils or their fractions, n.e.c. in heading 1518",LTR,"440,331","193,090",0,0,"440,331","193,090",Final,,,,
202302,1520001000,Glycerol (glycerine); crude,KGM,"2,265",500,0,0,"2,265",500,Final,,,,
202302,1521900100,Beeswax; whether or not refined or coloured,KGM,"185,077","17,538",0,0,"185,077","17,538",Final,,,,
202302,1601000001,"Meat preparations; sausages and similar products of meat, meat offal, blood or insects, and food preparations based on these products, with a chicken base",KGM,"44,192","7,705",0,0,"44,192","7,705",Final,,,,
202302,1601000019,"Meat preparations; sausages and similar products of meat, meat offal, blood or insects, and food preparations based on these products, with a poultry base (excluding chicken, turkey or duck)",KGM,"2,341",216,0,0,"2,341",216,Final,,,,
202302,1601000030,"Meat preparations; sausages and similar products of meat, meat offal, blood or insects, and food preparations based on these products, with a base other than of poultry",KGM,"43,721","5,084",730,4,"44,451","5,088",Final,,,,
202302,1602100110,"Meat preparations; homogenised, meat pastes and other preparations of meat, meat offal, blood or insects, prepared in combination with vegetables or other food substances, preserved in airtight cans or jars",KGM,91,8,0,0,91,8,Final,,,,
202302,1602100901,"Meat preparations; corned beef, homogenised, prepared without other food substances, preserved in airtight cans or jars",KGM,"1,199",100,0,0,"1,199",100,Final,,,,
202302,1602101910,"Meat preparations; homogenised preparations of meat, meat offal, blood or insects, packed other than in airtight cans or jars",KGM,450,108,0,0,450,108,Final,,,,
202302,1602200900,Meat preparations; of the prepared or preserved liver of any animal (excluding pates de foie gras and homogenised preparations),KGM,"22,573","2,070",0,0,"22,573","2,070",Final,,,,
202302,1602321000,"Meat preparations; of fowls of the species Gallus domesticus, preserved in airtight containers or jars, in combination with vegetables or other food substances; meat pastes",KGM,750,102,251,28,"1,001",130,Final,,,,
202302,1602322000,"Meat preparations; of fowls of the species Gallus domesticus, preserved in airtight containers or jars, other than meat pastes or in combination with vegetables or other substances",KGM,"2,554",108,0,0,"2,554",108,Final,,,,
202302,1602329001,"Meat preparations; of fowls of the species Gallus domesticus, (packed other than in airtight containers or jars), chicken",KGM,"2,086,691","254,613",0,0,"2,086,691","254,613",Final,,,,
202302,1602391901,"Meat preparations; of chicken meat or meat offal (excluding livers and homogenised preparations), packed other than in airtight cans or jars",KGM,"42,032","5,506",0,0,"42,032","5,506",Final,,,,
202302,1602411900,"Meat preparations; of swine, hams and cuts thereof, prepared or preserved, packed other than in airtight cans or jars (excluding homogenised preparations)",KGM,"1,675",191,0,0,"1,675",191,Final,,,,
202302,1602491900,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"11,866","2,215",0,0,"11,866","2,215",Final,,,,
202302,1602500100,"Meat preparations; of bovine animals, meat pastes and other preparations of meat or meat offal, prepared with vegetables or other food substances, in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"87,337","6,133",0,0,"87,337","6,133",Final,,,,
202302,1602500901,"Meat preparations; of bovine animals, corned beef, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"1,342,990","88,017","2,946",160,"1,345,936","88,178",Final,,,,
202302,1602500919,"Meat preparations; of bovine animals, meat or meat offal, prepared without other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"338,846","22,761","122,977","17,038","461,823","39,799",Final,,,,
202302,1602501900,"Meat preparations; of bovine animals, meat or meat offal, prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"10,820,241","688,845","8,978",257,"10,829,219","689,102",Final,,,,
202302,1602901909,"Meat preparations; mutton, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"210,784","14,244",0,0,"210,784","14,244",Final,,,,
202302,1602901930,"Meat preparations; of meat or meat offal n.e.c. in heading no. 1602, prepared without other food substances, preserved in airtight cans or jars",KGM,"241,732","17,225",0,0,"241,732","17,225",Final,,,,
202302,1602902910,"Meat preparations; of meat or meat offal n.e.c. in heading no. 1602, prepared or preserved, packed other than in airtight cans or jars",KGM,"211,839","7,012",832,18,"212,671","7,030",Final,,,,
202302,1603000101,Extracts; of meat,KGM,"1,285,847","147,287",0,0,"1,285,847","147,287",Final,,,,
202302,1603000109,Juices; of meat,KGM,"19,296",720,0,0,"19,296",720,Final,,,,
202302,1603000121,"Extracts and juices; of crustaceans or molluscs, mussel oil",KGM,"1,595,019",718,0,0,"1,595,019",718,Final,,,,
202302,1603000129,"Extracts and juices; of crustaceans or molluscs, other than mussel oil",KGM,"190,826",977,0,0,"190,826",977,Final,,,,
202302,1604110001,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"1,988",138,0,0,"1,988",138,Final,,,,
202302,1604110009,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), other than in airtight cans or jars",KGM,"1,386",72,0,0,"1,386",72,Final,,,,
202302,1604130100,"Fish preparations; sardines, brisling, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,84,9,500,26,584,35,Final,,,,
202302,1604140100,"Fish preparations; tunas, skipjack tuna and bonito (Sarda spp.), prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"8,664",794,0,0,"8,664",794,Final,,,,
202302,1604150100,"Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"2,103",218,0,0,"2,103",218,Final,,,,
202302,1604191911,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), packed other than in airtight cans or jars, n.e.c. in heading 1604",KGM,"79,297","7,672",0,0,"79,297","7,672",Final,,,,
202302,1604200901,Fish preparations; pate,KGM,88,2,0,0,88,2,Final,,,,
202302,1604200909,Fish preparations; fish fingers,KGM,"114,127","10,690","1,542",138,"115,669","10,828",Final,,,,
202302,1604200919,Fish preparations; fish cakes,KGM,"131,661","13,058",0,0,"131,661","13,058",Final,,,,
202302,1604200929,"Fish preparations; sausages, prepared meals and the like, n.e.c. in item no. 1604.20",KGM,"1,633,535","130,043","2,147",260,"1,635,682","130,303",Final,,,,
202302,1604201109,"Fish preparations; sardines, sild, brisling, saury, minced or in forms n.e.c. in heading no. 1604, preserved in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,230,13,0,0,230,13,Final,,,,
202302,1604202919,"Fish preparations; fish n.e.c. in item no. 1604.20.1, minced or in forms n.e.c. in heading no. 1604, preserved in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"2,044",258,0,0,"2,044",258,Final,,,,
202302,1604203900,"Fish preparations; fish, minced or in forms n.e.c. in item no. 1604.1, packed other than in airtight cans or jars",KGM,0,0,"15,583",399,"15,583",399,Final,,,,
202302,1605101919,"Crustacean preparations; crab, prepared or preserved in ways n.e.c. in item no. 1605.10, packed other than in airtight cans or jars",KGM,315,50,229,18,544,68,Final,,,,
202302,1605211000,"Crustacean preparations; shrimps and prawns, pastes, not in airtight containers",KGM,0,0,482,36,482,36,Final,,,,
202302,1605219000,"Crustacean preparations; shrimps and prawns, prepared in was n.e.c. in item no. 1605.21.10 and 1605.21.20, not in airtight containers",KGM,685,42,0,0,685,42,Final,,,,
202302,1605300909,"Crustacean preparations; lobster, sausages, prepared meals and the like, excluding pastes and pate",KGM,"25,616","1,260",0,0,"25,616","1,260",Final,,,,
202302,1605401919,"Crustacean preparations; crustaceans, excluding crab, shrimps, prawns and lobster, prepared or preserved in ways n.e.c. in item no. 1605.40.01 and 1605.40.09, packed other than in airtight cans or jars",KGM,0,0,"7,902",586,"7,902",586,Final,,,,
202302,1605539029,"Mollusc preparations; mussels, prepared or preserved in ways n.e.c. in item no. 1605.53.90, packed other than in airtight cans or jars",KGM,"691,468","78,114",0,0,"691,468","78,114",Final,,,,
202302,1605549029,"Mollusc preparations; cuttle fish and squid, prepared or preserved in ways n.e.c. in item no. 1605.54.10 and 1605.54.20, packed other than in airtight cans or jars",KGM,"10,947","1,250",0,0,"10,947","1,250",Final,,,,
202302,1605579010,"Mollusc preparations; abalone, paua, prepared in ways n.e.c. in item no. 1605.57.10 and 1605.57.20, preserved in airtight cans or jars",KGM,"114,247","1,530",0,0,"114,247","1,530",Final,,,,
202302,1605611000,"Aquatic invertebrates; sea cucumbers, preserved in airtight cans or jars, prepared in combination with vegetables or other food substances",KGM,934,1,0,0,934,1,Final,,,,
202302,1701130000,"Sugars; cane sugar, raw, in solid form, as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter",KGM,469,150,0,0,469,150,Final,,,,
202302,1701140010,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter, of a polarisation of less than 99 degrees",KGM,11,2,0,0,11,2,Final,,,,
202302,1701140019,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter, of a polarisation of 99 degrees or more",KGM,"2,087",499,0,0,"2,087",499,Final,,,,
202302,1701910001,"Sugars; sucrose, chemically pure, in solid form, containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,"1,105",670,0,0,"1,105",670,Final,,,,
202302,1701910019,"Sugars; sucrose; chemically pure, in solid form, containing added flavouring or colouring matter, other than brown sugar",KGM,"3,807",839,0,0,"3,807",839,Final,,,,
202302,1701990001,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs not exceeding 5kg",KGM,"9,744","4,668",0,0,"9,744","4,668",Final,,,,
202302,1701990009,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs exceeding 5kg",KGM,450,185,0,0,450,185,Final,,,,
202302,1701990011,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs not exceeding 5kg",KGM,"736,377","575,451",630,195,"737,007","575,646",Final,,,,
202302,1701990021,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs exceeding 5kg but not exceeding 15kg",KGM,"6,919","2,250",0,0,"6,919","2,250",Final,,,,
202302,1701990029,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs exceeding 15kg",KGM,"320,549","300,500","60,042","45,475","380,591","345,975",Final,,,,
202302,1701990032,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,"1,134",203,102,26,"1,236",229,Final,,,,
202302,1701990038,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, brown sugar, in packs of over 5kg",KGM,326,43,0,0,326,43,Final,,,,
202302,1701990041,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, other than brown sugar, in packs not exceeding 5kg",KGM,"29,081","8,817",42,10,"29,123","8,827",Final,,,,
202302,1701990049,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, other than brown sugar, in packs exceeding 5kg",KGM,"56,057","40,760",0,0,"56,057","40,760",Final,,,,
202302,1702110000,"Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",KGM,"7,186,049","2,745,765",0,0,"7,186,049","2,745,765",Final,,,,
202302,1702200000,"Sugars; maple sugar, chemically pure, in solid form; maple syrup not containing added flavouring or colouring matter",KGM,"1,092",144,"12,192",648,"13,284",792,Final,,,,
202302,1702300001,"Sugars; glucose, chemically pure, in solid form, containing less than 20% by weight of fructose",KGM,"15,030","1,400",0,0,"15,030","1,400",Final,,,,
202302,1702300009,"Sugars; glucose syrup, not containing fructose, added flavouring or colouring matter",KGM,"313,889","214,946","6,886",999,"320,775","215,945",Final,,,,
202302,1702600000,"Sugars; fructose, in the solid form, other than chemically pure fructose, and fructose syrup, (containing in the dry state more than 50% by weight of fructose, but not containing added flavouring or artificial matter), excluding invert sugar",KGM,737,118,"5,800","2,000","6,537","2,118",Final,,,,
202302,1702901100,Sugars; caramel,KGM,"20,612","3,496",0,0,"20,612","3,496",Final,,,,
202302,1702901801,"Sugars; n.e.c. in heading no. 1702, including invert sugar, chemically pure maltose",,"1,838",,0,,"1,838",,Final,,,,
202302,1702901809,"Sugars; including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose; n.e.c. in item 1702.90",KGM,"657,917","127,931","14,096","1,684","672,013","129,615",Final,,,,
