Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status
202306,1209220098,"Seeds of forage plants; clover (trifolium spp.) seeds, of a kind used for sowing, n.e.c. in item no. 1209.22",KGM,"1,258,283","137,880",0,0,"1,258,283","137,880",Provisional
202306,1209230029,"Seeds of forage plants; fescue seeds, of a kind used for sowing, other certified tall fescue",KGM,"1,264,897","238,592",0,0,"1,264,897","238,592",Provisional
202306,1209230039,"Seeds of forage plants; fescue seeds, of a kind used for sowing, uncertified tall fescue",KGM,"169,350","39,755",0,0,"169,350","39,755",Provisional
202306,1209250042,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, grasslands nui, certified",KGM,"878,624","341,125",0,0,"878,624","341,125",Provisional
202306,1209250058,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, grasslands tama, certified",KGM,"10,586","2,000",0,0,"10,586","2,000",Provisional
202306,1209250068,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, n.e.c. in item no. 1209.25, certified",KGM,"6,834,668","1,808,589",0,0,"6,834,668","1,808,589",Provisional
202306,1209250088,"Seeds of forage plants; rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing, perennial, uncertified",KGM,"356,077","75,993",0,0,"356,077","75,993",Provisional
202306,1209290038,"Seeds of forage plants; cocksfoot, of a kind used for sowing, n.e.c. in item no. 1209.29, certified",KGM,"309,027","53,214",0,0,"309,027","53,214",Provisional
202306,1209290043,"Seeds of forage plants; cocksfoot, of a kind used for sowing, uncertified",KGM,"51,656","9,155",0,0,"51,656","9,155",Provisional
202306,1209290052,"Seeds of forage plants; prairie grass, of a kind used for sowing, grasslands matua",KGM,"16,436","3,000",0,0,"16,436","3,000",Provisional
202306,1209290069,"Seeds of forage plants; yorkshire fog, of a kind used for sowing, uncertified",KGM,"11,732",800,0,0,"11,732",800,Provisional
202306,1209290089,"Seeds of forage plants; n.e.c. in item no. 1209.29, of a kind used for sowing",KGM,"355,449","33,023",0,0,"355,449","33,023",Provisional
202306,1209300001,"Seeds of herbaceous plants; cultivated principally for their flowers, of a kind used for sowing, in retail packs",KGM,"68,600",2,0,0,"68,600",2,Provisional
202306,1209300009,"Seeds of herbaceous plants; cultivated principally for their flowers, of a kind used for sowing, not in retail packs",KGM,"58,410","9,274",0,0,"58,410","9,274",Provisional
202306,1209910009,"Seeds; carrot, of a kind used for sowing, in retail packs",KGM,"6,000","4,000","1,600",200,"7,600","4,200",Provisional
202306,1209910019,"Seeds; radish, of a kind used for sowing, in retail packs",KGM,"2,417,667","72,828",0,0,"2,417,667","72,828",Provisional
202306,1209910039,"Seeds; vegetable, n.e.c. in item no. 1209.91, of a kind used for sowing, in retail packs",KGM,"28,306",194,"23,279",30,"51,585",224,Provisional
202306,1209910041,"Seeds; cabbage, of a kind used for sowing, not in retail packs",KGM,"683,934","62,251",0,0,"683,934","62,251",Provisional
202306,1209910049,"Seeds; carrot, of a kind used for sowing, not in retail packs",KGM,"7,256,860","84,265",0,0,"7,256,860","84,265",Provisional
202306,1209910051,"Seeds; onion, of a kind used for sowing, not in retail packs",KGM,"100,571",570,0,0,"100,571",570,Provisional
202306,1209910059,"Seeds; radish, of a kind used for sowing, not in retail packs",KGM,"6,996,287","814,311",0,0,"6,996,287","814,311",Provisional
202306,1209910061,"Seeds; tomato, of a kind used for sowing, not in retail packs",KGM,0,0,"10,557",0,"10,557",0,Provisional
202306,1209910069,"Seeds; silverbeet, of a kind used for sowing, not in retail packs",KGM,"2,275,404","173,833",0,0,"2,275,404","173,833",Provisional
202306,1209910079,"Seeds; vegetable, n.e.c. in item no. 1209.91, of a kind used for sowing, not in retail packs",KGM,"4,664,748","550,810","459,444","6,868","5,124,192","557,678",Provisional
202306,1209990001,"Seeds; kale, marrow-stemmed, of a kind used for sowing, certified seed, 2nd generation",KGM,"12,203","1,000",0,0,"12,203","1,000",Provisional
202306,1209990019,"Seeds; kale, excluding marrow-stemmed, of a kind used for sowing",KGM,"353,702","68,000",0,0,"353,702","68,000",Provisional
202306,1209990029,"Seeds; swede, for seed purposes",KGM,"1,140",107,0,0,"1,140",107,Provisional
202306,1209990031,"Seeds; turnip, for seed purposes",KGM,"173,369","43,827",0,0,"173,369","43,827",Provisional
202306,1209990039,"Seeds; yarrow, of a kind used for sowing",KGM,"83,787","3,000",0,0,"83,787","3,000",Provisional
202306,1209990049,"Seeds; flower, of a kind used for sowing, not in retail packs",KGM,"17,451","3,000",0,0,"17,451","3,000",Provisional
202306,1209990051,"Seeds; tree, of a kind used for sowing",KGM,"84,924",10,0,0,"84,924",10,Provisional
202306,1209990059,"Seeds, fruit or spores; n.e.c. in heading 1209, of a kind used for sowing",KGM,"65,920","2,579","11,602",100,"77,522","2,679",Provisional
202306,1210100000,"Hop cones; fresh or dried, neither ground nor powdered nor in the form of pellets",KGM,"1,830,140","32,000",0,0,"1,830,140","32,000",Provisional
202306,1210200900,Lupulin,KGM,"1,000",40,0,0,"1,000",40,Provisional
202306,1211901013,"Salvia divinorum; fresh leaves, of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, whether or not cut, crushed or powdered",KGM,344,3,0,0,344,3,Provisional
202306,1211901050,"Plants, edible plant parts (including seeds, fruits) n.e.c. in item 1211.90; of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered",KGM,"70,050","2,444","11,398",262,"81,448","2,706",Provisional
202306,1212210010,"Seaweeds and other algae; fit for human consumption, fresh or chilled, whether or not ground",,0,,466,,466,,Provisional
202306,1212210019,"Seaweeds and other algae; fit for human consumption, frozen or dried, whether or not ground, other than Hijiki (Mehijiki, Hiziki, Hijaki) seaweed (Hizikia fusiforme)",,"37,808",,"20,953",,"58,761",,Provisional
202306,1212920010,"Locust beans (carob); fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",KGM,42,5,0,0,42,5,Provisional
202306,1212990039,"Vegetable products; fit for human consumption, n.e.c. in chapter 12, fresh, chilled, frozen or dried, whether or not ground",KGM,"547,322","20,442",0,0,"547,322","20,442",Provisional
202306,1213000900,"Cereal straw and husks; unprepared, whether or not chopped, ground or pressed (excluding pellets)",KGM,168,11,0,0,168,11,Provisional
202306,1214900000,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",,"978,923",,0,,"978,923",,Provisional
202306,1301900001,"Gums, resins and balsams, natural; benzoin, dammer, tragacanth and Indian gums",KGM,"2,442",25,0,0,"2,442",25,Provisional
202306,1301900019,"Gums, resins and balsams, natural; n.e.c. in heading no. 1301, including gum-resins",KGM,0,0,"12,123",935,"12,123",935,Provisional
202306,1302130000,Vegetable saps and extracts; of hops,KGM,"70,562","1,796",0,0,"70,562","1,796",Provisional
202306,1302190001,"Vegetable saps and extracts; n.e.c. in item no. 1302.1, of vanilla",KGM,"299,062","9,551","13,275",5,"312,337","9,556",Provisional
202306,1302190010,Vegetable saps and extracts; of pyrethrum or of the roots of plants containing rotenone,KGM,"24,406",50,0,0,"24,406",50,Provisional
202306,1302190029,Vegetable saps and extracts; n.e.c. in item no. 1302.1,KGM,"439,181","5,031","1,787",43,"440,968","5,074",Provisional
202306,1302310000,"Mucilages and thickeners; agar-agar, derived from vegetable products, whether or not modified",KGM,0,0,"1,505",16,"1,505",16,Provisional
202306,1302320000,"Mucilages and thickeners; derived from locust beans, locust bean seeds or guar seeds, whether or not modified",KGM,415,50,"8,675","1,000","9,090","1,050",Provisional
202306,1302390000,"Mucilages and thickeners; n.e.c. in item no. 1302.3, derived from vegetable products, whether or not modified",KGM,"128,184",155,"30,763",837,"158,947",992,Provisional
202306,1404900039,Vegetable products; n.e.c. in chapter 14,,"167,733",,0,,"167,733",,Provisional
202306,1502100010,"Tallow; other than those of heading 1503, edible, beef",KGM,"368,542","119,336",0,0,"368,542","119,336",Provisional
202306,1502100015,"Tallow; other than those of heading 1503, edible, other than beef",KGM,"45,985","11,990",0,0,"45,985","11,990",Provisional
202306,1502100021,"Tallow; other than those of heading 1503, inedible, mixed grades",KGM,"8,733,794","4,762,362",0,0,"8,733,794","4,762,362",Provisional
202306,1502100029,"Tallow; other than those of heading 1503, inedible, other than mixed grades and gut and lower grades",KGM,"7,134,228","3,094,908",0,0,"7,134,228","3,094,908",Provisional
202306,1502900010,"Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503, fats from bones or waste, crude",KGM,"417,125","154,068",0,0,"417,125","154,068",Provisional
202306,1502900019,"Fats of bovine animals, sheep or goats; excluding tallow, and other than those of heading 1503, fats from bones or waste, refined, other than neat's foot",KGM,"18,130","6,500",0,0,"18,130","6,500",Provisional
202306,1502900029,"Fats of bovine animals, sheep or goats; excluding tallow, other than those of heading 1503, other than fats from bones or waste",KGM,"147,055","56,346",0,0,"147,055","56,346",Provisional
202306,1504100019,"Oils of fish; fish-liver oils and their fractions, (other than cod-liver oil), whether or not refined, but not chemically modified",LTR,"33,000",800,0,0,"33,000",800,Provisional
202306,1504200100,"Fats and oils of fish; (excluding liver oils), fractions, whether or not refined, but not chemically modified",KGM,258,87,66,0,324,87,Provisional
202306,1504200900,"Fats and oils of fish; (excluding liver oils) not fractions, whether or not refined, but not chemically modified",LTR,"1,989,117","49,948",0,0,"1,989,117","49,948",Provisional
202306,1506000011,"Animal fats and oils; (excluding fractions), crude, not chemically modified, n.e.c. in chapter 15",KGM,"213,782","40,073",0,0,"213,782","40,073",Provisional
202306,1506000019,"Animal fats and oils; (excluding fractions), refined, but not chemically modified, n.e.c. in chapter 15",KGM,"489,315","118,075",0,0,"489,315","118,075",Provisional
202306,1507100000,"Vegetable oils; soya-bean oil and its fractions, crude, whether or not degummed, not chemically modified",LTR,122,24,0,0,122,24,Provisional
202306,1507900000,"Vegetable oils; soya-bean oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,"5,668",693,0,0,"5,668",693,Provisional
202306,1508900000,"Vegetable oils; ground-nut oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,268,6,0,0,268,6,Provisional
202306,1509200000,"Vegetable oils; olive oil and its fractions, extra virgin olive oil, whether or not refined, but not chemically modified",LTR,"12,582",811,"3,513",281,"16,095","1,092",Provisional
202306,1509300000,"Vegetable oils; olive oil and its fractions, virgin olive oil, whether or not refined, but not chemically modified",LTR,"2,500",400,"2,820",94,"5,320",494,Provisional
202306,1509900000,"Vegetable oils; olive oil and its fractions, other than virgin, whether or not refined, but not chemically modified",LTR,"11,035","1,148","8,344",912,"19,379","2,060",Provisional
202306,1512110000,"Vegetable oils; sunflower seed or safflower oil and their fractions, crude, not chemically modified",LTR,281,60,0,0,281,60,Provisional
202306,1512190000,"Vegetable oils; sunflower seed or safflower oil and their fractions, other than crude, whether or not refined, but not chemically modified",LTR,"88,078","15,292",0,0,"88,078","15,292",Provisional
202306,1513190100,"Vegetable oils; coconut (copra) oil, fractions, other than crude, whether or not refined, but not chemically modified",KGM,"72,171","15,225",0,0,"72,171","15,225",Provisional
202306,1513190900,"Vegetable oils; coconut (copra) oil, other than fractions, other than crude, whether or not refined, but not chemically modified",LTR,"7,773","1,651",936,22,"8,709","1,673",Provisional
202306,1513290000,"Vegetable oils; palm kernel or babassu oil and their fractions, other than crude, whether or not refined, but not chemically modified",LTR,560,8,0,0,560,8,Provisional
202306,1514190000,"Vegetable oils; low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",LTR,"23,137","4,992","17,584","3,658","40,721","8,650",Provisional
202306,1514990000,"Vegetable oils; excluding low erucic acid rape or colza oil and its fractions, other than crude, but not chemically modified",LTR,"2,953",571,274,44,"3,227",615,Provisional
202306,1515110000,"Vegetable oils; linseed oil and its fractions, crude, not chemically modified",LTR,"4,790",192,0,0,"4,790",192,Provisional
202306,1515190000,"Vegetable oils; linseed oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,"46,628","4,949",462,1,"47,090","4,950",Provisional
202306,1515290000,"Vegetable oils; maize (corn) oil and its fractions, other than crude, whether or not refined, but not chemically modified",LTR,"152,965","30,240",0,0,"152,965","30,240",Provisional
202306,1515300000,"Vegetable oils; castor oil and its fractions, whether or not refined, but not chemically modified",LTR,89,1,"2,801",240,"2,890",241,Provisional
202306,1515500000,"Vegetable oils; sesame oil and its fractions, whether or not refined, but not chemically modified",LTR,"3,566",336,209,2,"3,775",338,Provisional
202306,1515601000,"Vegetable oils; microbial fats and oils and their fractions, whether or not refined, but not chemically modified",LTR,"2,035",420,0,0,"2,035",420,Provisional
202306,1515900011,"Fixed vegetable fats and oils and their fractions; jojoba oil, whether or not refined, but not chemically modified",LTR,495,9,513,4,"1,008",13,Provisional
202306,1515900021,"Fixed vegetable fats and oils and their fractions; avocado oil, whether or not refined, but not chemically modified",LTR,"718,264","43,377",374,2,"718,638","43,379",Provisional
202306,1515900030,"Fixed vegetable fats and oils and their fractions n.e.c. in sub heading 1515.90; other than linseed, maize (corn), castor, tung, sesame, microbial, jojoba and avocado oils, whether or not refined, but not chemically modified",LTR,"238,185","37,259","68,062","3,690","306,247","40,949",Provisional
202306,1516100009,"Animal fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined but not further prepared, other than of whale",KGM,"211,207","107,970",0,0,"211,207","107,970",Provisional
202306,1516201910,"Vegetable fats and oils and their fractions; n.e.c. in item no. 1516.20 (e.g. inter-esterified or elaidinised), whether or not refined, but not further prepared",KGM,"1,892",300,"119,619","7,717","121,511","8,017",Provisional
202306,1517100001,"Margarine; polyunsaturated, table, excluding liquid",KGM,"6,515","1,322",0,0,"6,515","1,322",Provisional
202306,1517100009,"Margarine; saturated, table, excluding liquid",KGM,"330,369","73,228",0,0,"330,369","73,228",Provisional
202306,1517100011,"Margarine; polyunsaturated, other than table, excluding liquid",KGM,"123,855","44,163",0,0,"123,855","44,163",Provisional
202306,1517100029,"Margarine; other than polyunsaturated or saturated, other than table, excluding liquid",KGM,"325,058","92,794",0,0,"325,058","92,794",Provisional
202306,1517900108,"Animal, vegetable or microbial fats or oils; edible mixtures or preparations of a kind used as mould release preparations, in aerosol containers, no chlorofluorocarbons",NMB,661,10,422,60,"1,083",70,Provisional
202306,1517901908,"Animal, vegetable or microbial fats or oils; edible mixtures or preparations of animal or vegetable fats or oils or fractions of this chapter, n.e.c. in heading no. 1517, in aerosol containers, no chlorofluorocarbons",NMB,"12,869","1,347",0,0,"12,869","1,347",Provisional
