Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201901,1901900100,"Food preparations; of flour, meal, starch, malt extract or milk products, containing cocoa, for uses n.e.c. in heading no. 1901",KGM,"208,819","55,828",0,0,"208,819","55,828",Final,,,,
201901,1901900903,"Food preparations; malt extract for use in home brewing, in retail packs",KGM,"315,931","29,983",0,0,"315,931","29,983",Final,,,,
201901,1901900905,"Food preparations; malt extract for use in home brewing, other than in retail packs",KGM,"7,641",121,0,0,"7,641",121,Final,,,,
201901,1901900912,Food preparations; malt extract for use in commercial brewing,KGM,"8,745","2,958",0,0,"8,745","2,958",Final,,,,
201901,1901900928,"Food preparations; of flour, meal, starch or milk products, (other than malt extract), not containing cocoa, for uses n.e.c. in heading 1901",KGM,"22,592,167","5,029,441",31,8,"22,592,198","5,029,448",Final,,,,
201901,1902110000,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",KGM,"6,201","2,016","4,374","1,637","10,575","3,653",Final,,,,
201901,1902190000,"Food preparations; pasta (excluding that containing eggs), uncooked, not stuffed or otherwise prepared",KGM,"11,847","1,221","2,137",679,"13,984","1,900",Final,,,,
201901,1902200000,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",KGM,"55,803","17,124",282,40,"56,085","17,164",Final,,,,
201901,1902300101,"Food preparations; pasta (excluding stuffed), cooked, prepared in combination with other food substances, dried noodle cake with flavour sachet",KGM,"6,033",933,608,105,"6,641","1,038",Final,,,,
201901,1902300109,"Food preparations; pasta (excluding stuffed), cooked, prepared in combination with other food substances, (other than dried noodle cake with flavour sachet)",KGM,"1,488,468","689,586",0,0,"1,488,468","689,586",Final,,,,
201901,1902300901,"Food preparations; pasta (excluding stuffed), dried noodle cake, cooked, not prepared in combination with other food substances",KGM,144,50,0,0,144,50,Final,,,,
201901,1902300909,"Food preparations; pasta (excluding stuffed), (other than dried noodle cake), cooked, not prepared in combination with other food substances",KGM,70,2,0,0,70,2,Final,,,,
201901,1902400000,Food preparations; couscous,KGM,120,20,160,52,280,72,Final,,,,
201901,1904100100,"Food preparations; obtained by the swelling or roasting of cereals or cereal products, coated with chocolate or cocoa",KGM,"2,447",208,0,0,"2,447",208,Final,,,,
201901,1904100902,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of maize",KGM,"98,599","18,204",0,0,"98,599","18,204",Final,,,,
201901,1904100905,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of oats",KGM,"89,604","4,638","2,863",448,"92,467","5,086",Final,,,,
201901,1904100911,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of rice",KGM,"25,340","4,784","1,325",40,"26,665","4,823",Final,,,,
201901,1904100915,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of wheat",KGM,"136,309","25,104",0,0,"136,309","25,104",Final,,,,
201901,1904100919,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,"10,797","1,388",0,0,"10,797","1,388",Final,,,,
201901,1904100935,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of wheat",KGM,"262,814","35,716",0,0,"262,814","35,716",Final,,,,
201901,1904100939,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,"122,955","27,773",0,0,"122,955","27,773",Final,,,,
201901,1904100941,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), maize",KGM,0,0,419,60,419,60,Final,,,,
201901,1904100951,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), rice",KGM,"6,170",288,0,0,"6,170",288,Final,,,,
201901,1904100955,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), wheat",KGM,"3,208",200,0,0,"3,208",200,Final,,,,
201901,1904100961,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), mixtures of cereals",KGM,"586,461","95,280",0,0,"586,461","95,280",Final,,,,
201901,1904201000,"Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals, coated with chocolate or cocoa",KGM,"668,238","90,851",0,0,"668,238","90,851",Final,,,,
201901,1904205000,"Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals, muesli",KGM,"13,022","1,896",0,0,"13,022","1,896",Final,,,,
201901,1904209002,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), mainly of maize",KGM,508,127,0,0,508,127,Final,,,,
201901,1904209019,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), n.e.c. in item no. 1904.20",KGM,"4,134",278,0,0,"4,134",278,Final,,,,
201901,1904209045,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), oats",KGM,"4,741",189,0,0,"4,741",189,Final,,,,
201901,1904209051,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), rice",KGM,"10,837","1,283",0,0,"10,837","1,283",Final,,,,
201901,1904209061,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), mixtures",KGM,273,11,0,0,273,11,Final,,,,
201901,1904209069,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), n.e.c. in item no. 1904.20",KGM,"359,511","73,789",0,0,"359,511","73,789",Final,,,,
201901,1904900901,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, muesli",KGM,"24,514",893,0,0,"24,514",893,Final,,,,
201901,1904900909,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, other than muesli",KGM,"9,974",214,0,0,"9,974",214,Final,,,,
201901,1904900929,"Food preparations; (excluding maize and bulgur wheat), in grain form, precooked or otherwise prepared, (not coated with chocolate), other than breakfast cereals.",KGM,"152,356","37,976",0,0,"152,356","37,976",Final,,,,
201901,1905100000,"Food preparations; crispbread, whether or not containing cocoa",KGM,"188,813","19,718",0,0,"188,813","19,718",Final,,,,
201901,1905200000,"Food preparations; gingerbread and the like, whether or not containing cocoa",,"98,560",,0,,"98,560",,Final,,,,
201901,1905310021,"Food preparations; sweet biscuits (other than crackers), centre-filled, fully coated, whether or not containing cocoa",KGM,"216,433","29,290","2,425",133,"218,858","29,423",Final,,,,
201901,1905310029,"Food preparations; sweet biscuits (other than crackers), centre-filled, uncoated, whether or not containing cocoa",KGM,"68,212","4,603","27,786","4,158","95,998","8,761",Final,,,,
201901,1905310031,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), fully coated, whether or not containing cocoa",KGM,"817,794","134,332",0,0,"817,794","134,332",Final,,,,
201901,1905310033,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), partly coated, whether or not containing cocoa",KGM,"346,255","57,357",0,0,"346,255","57,357",Final,,,,
201901,1905310039,"Food preparations; sweet biscuits (other than crackers and those which are centre-filled), uncoated, whether or not containing cocoa",KGM,"1,471,853","148,134",470,180,"1,472,323","148,314",Final,,,,
201901,1905320029,"Food preparations; waffles and wafers, centre-filled, uncoated, whether or not containing cocoa",KGM,"44,941","5,940",0,0,"44,941","5,940",Final,,,,
201901,1905320031,"Food preparations; waffles and wafers, (other than those which are centre-filled), fully coated, whether or not containing cocoa",KGM,"9,108","1,317",0,0,"9,108","1,317",Final,,,,
201901,1905320033,"Food preparations; waffles and wafers, (other than those which are centre-filled), partly coated, whether or not containing cocoa",KGM,"8,390",896,0,0,"8,390",896,Final,,,,
201901,1905320039,"Food preparations; waffles and wafers, (other than those which are centre-filled), uncoated, whether or not containing cocoa",KGM,"26,292","15,066",0,0,"26,292","15,066",Final,,,,
201901,1905400009,"Food preparations; rusks, toasted bread and similar toasted products, (excluding those containing added sugar, honey, fats, cheese or cocoa)",KGM,"311,624","30,661","12,272","1,189","323,896","31,850",Final,,,,
201901,1905900500,Food preparations; crackers,KGM,"431,725","64,930","1,744",616,"433,469","65,546",Final,,,,
201901,1905900901,"Food preparations; biscuits (excluding sweet biscuits), whether or not containing cocoa",KGM,"118,390","8,776","2,040",340,"120,430","9,116",Final,,,,
201901,1905900909,"Food preparations; cakes (excluding gingerbread and the like), whether or not containing cocoa",KGM,"158,214","31,156",534,87,"158,748","31,242",Final,,,,
201901,1905900919,"Food preparations; bread, pastry and other bakers' wares n.e.c. in heading no. 1905, empty cachets suitable for pharmaceutical use, rice paper and similar products, whether or not containing cocoa",,"4,126,452",,"27,786",,"4,154,238",,Final,,,,
201901,2001100019,"Vegetable preparations; gherkins, prepared or preserved by vinegar or acetic acid",KGM,"4,614",839,182,52,"4,796",891,Final,,,,
201901,2001900119,"Vegetable preparations; vegetables, fruit and nuts, prepared or preserved by vinegar or acetic acid (excluding cucumbers, gherkins and onions)",KGM,"16,504","2,497","1,424",824,"17,928","3,321",Final,,,,
201901,2001900900,"Vegetable preparations; edible parts of plants n.e.c. in heading no. 2001, prepared or preserved by vinegar or acetic acid",KGM,96,33,50,6,146,39,Final,,,,
201901,2002100000,"Vegetable preparations; tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",KGM,"20,249","11,290","1,920","1,446","22,169","12,736",Final,,,,
201901,2002900100,"Vegetable preparations; tomato juice, puree and concentrate, prepared or preserved otherwise than by vinegar or acetic acid",KGM,"215,596","126,557",0,0,"215,596","126,557",Final,,,,
201901,2002900900,"Vegetable preparations; tomatoes, (other than whole, in pieces, juice, puree or concentrate), prepared or preserved otherwise than by vinegar or acetic acid",KGM,312,27,0,0,312,27,Final,,,,
201901,2003101000,"Vegetable preparations; mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",KGM,634,189,0,0,634,189,Final,,,,
201901,2004100000,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"6,884,953","5,350,447","10,020","4,310","6,894,973","5,354,757",Final,,,,
201901,2004900100,"Vegetable preparations; sweetcorn, vine leaves, yams (sweet potatoes), hop shoots, palm hearts and mixtures of these, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,126,6,0,0,126,6,Final,,,,
201901,2004900919,"Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2004, prepared or preserved otherwise than by vinegar or acetic acid, frozen",KGM,"103,354","29,524","5,481","1,160","108,835","30,684",Final,,,,
201901,2005200001,"Vegetable preparations; potatoes, in airtight cans, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"23,979","2,581",0,0,"23,979","2,581",Final,,,,
201901,2005200009,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen, not in airtight cans",KGM,"310,400","39,086",0,0,"310,400","39,086",Final,,,,
201901,2005400000,"Vegetable preparations; peas (pisum sativum), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"104,666","55,301",248,100,"104,914","55,401",Final,,,,
201901,2005510001,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, baked, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",KGM,"1,912,870","1,096,654",900,"1,080","1,913,770","1,097,734",Final,,,,
201901,2005510009,"Vegetable preparations; beans (vigna spp., phaseolus spp.), shelled, prepared or preserved otherwise than by vinegar or acetic acid, not baked or frozen",KGM,"4,205","1,400","1,401",563,"5,606","1,963",Final,,,,
201901,2005590000,"Vegetable preparations; beans (vigna spp., phaseolus spp.), (not shelled), prepared or preserved other than by vinegar or acetic acid, not frozen",KGM,"1,395",290,0,0,"1,395",290,Final,,,,
