Month,Harmonised System Code,Harmonised System Description,Unit Qty,Imports ($NZD vfd),Imports ($NZD cif),Imports Qty,Status
202305,3824100000,"Binders, prepared; for foundry moulds or cores",,"117,061","131,819",,Provisional
202305,3824300000,"Metal carbides, non-agglomerated; mixed together or with metallic binders",,"5,250","5,703",,Provisional
202305,3824400000,"Cements, mortars or concretes; their prepared additives",,"1,680,095","1,766,953",,Provisional
202305,3824500000,Mortars and concretes; non-refractory,,"1,016,717","1,153,355",,Provisional
202305,3824600000,Sorbitol; other than that of subheading no. 2905.44,,"30,267","32,146",,Provisional
202305,3824811000,"Chemical products, mixtures and preparations; containing goods specified in Subheading Note 3 to this Chapter; containing oxirane (ethylene oxide)",,284,292,,Provisional
202305,3824910000,"Chemical products, mixtures and preparations; consisting mainly of (5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl methyl methylphosphonate and bis[(5-ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl)methyl] methylphosphonate",,"376,788","417,140",,Provisional
202305,3824991000,"Chemical products, mixtures and preparations; photo-mechanical engraving and photo lithographic preparations",,608,724,,Provisional
202305,3824992100,"Chemical products, mixtures and preparations; fusel oil, ion exchangers, fire retardant preparations for timber, metal-workers' surface-hardening and case-hardening preparations",,"13,131","19,394",,Provisional
202305,3824992313,"Chemical products, mixtures and preparations; mixed gases (liquefied or compressed), mixtures containing fluorinated, chlorinated, brominated or iodinated derivatives of acyclic hydrocarbons, hydrofluorocarbons",KGM,"271,938","271,942","9,040",Provisional
202305,3824992329,"Chemical products, mixtures and preparations; mixed gases (liquefied or compressed), n.e.c. in item no. 3824.99.23",KGM,"55,286","60,789","1,593",Provisional
202305,3824994911,"Chemical products, mixtures and preparations; containing halogenated derivatives of acyclic hydrocarbons containing two or more different halogens, halogenated other than with fluorine and chlorine only",KGM,"43,001","48,458",505,Provisional
202305,3824994913,"Chemical products, mixtures and preparations; organotin compounds, tributyltin compounds",,"10,620","13,763",,Provisional
202305,3824994915,"Chemical products, mixtures and preparations; organotin compounds, other than tributyltin compounds",,"286,615","310,953",,Provisional
202305,3824994930,"Chemical products, mixtures and preparations; n.e.c. in heading 3824",,"5,117,670","5,454,931",,Provisional
202305,3825900000,"Residual products of the chemical or allied industries, not elsewhere specified or included; n.e.c. in 3825 or 27.10",,823,834,,Provisional
202305,3826001000,"Biodiesel; not blended with other substances, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous materials",LTR,"60,015","60,015","18,000",Provisional
202305,3827610000,"Mixtures containing halogenated derivatives of methane, ethane, propane; other hydrofluorocarbons (HFCs) not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs); containing 15% or more by mass of 1,1,1-trifluoroethane (HFC-143a)",KGM,"1,123","1,297",90,Provisional
202305,3827630000,"Mixtures containing halogenated derivatives; other mixtures not included in the subheadings above, containing 40% or more by mass of pentafluoroethane (HFC-125)",KGM,"12,094","12,094","1,744",Provisional
202305,3827640000,"Mixtures containing halogenated derivatives; other mixtures, not included in the subheadings above, containing 30% or more by mass of 1,1,1,2-tetrafluoroethane (HFC-134a), not containing unsaturated fluorinated derivatives of acyclic hydrocarbons (HFOs)",KGM,176,204,22,Provisional
202305,3827680000,"Mixtures containing halogenated derivatives; other mixtures, not included in the subheadings above, containing substances of subheadings 2903.41 to 2903.48",KGM,"186,885","187,352","5,650",Provisional
202305,3827900000,"Mixtures containing halogenated derivatives of methane, ethane or propane; n.e.c. in subheading no 3827",KGM,205,226,242,Provisional
202305,3901100005,"Ethylene polymers; in primary forms, having a specific gravity of less than 0.94, (other than ground polyethylene, rotational moulding grade), linear low density polyethylene (LLPDE)",KGM,"6,191,940","6,403,872","2,957,943",Provisional
202305,3901100010,"Ethylene polymers; in primary forms, polyethylene having a specific gravity of less than 0.94, (other than ground polyethylene, rotational moulding grade) and other than linear low density polyethylene (LLDPE)",KGM,"4,207,862","4,293,728","1,899,526",Provisional
202305,3901200001,"Ethylene polymers; in primary forms, polyethylene having a specific gravity of 0.94 or more, ground polyethylene, rotational moulding grade",KGM,"127,242","154,265","75,032",Provisional
202305,3901200009,"Ethylene polymers; in primary forms, polyethylene having a specific gravity of 0.94 or more, other than ground polyethylene, rotational moulding grade",KGM,"5,353,379","5,659,596","2,581,284",Provisional
202305,3901300100,"Ethylene polymers; in primary forms, ethylene-vinyl acetate copolymers, liquids and pastes, including dispersions (emulsions and suspensions) and solutions",KGM,"47,634","47,634","19,700",Provisional
202305,3901300900,"Ethylene polymers; in primary forms, ethylene-vinyl acetate copolymers, other than liquids and pastes",KGM,"181,506","194,357","43,014",Provisional
202305,3901400000,"Ethylene polymers; in primary forms, ethylene-alpha-olefin copolymers, having a specific gravity of less than 0.94",KGM,"882,466","913,130","335,232",Provisional
202305,3901900010,"Ethylene polymers; in primary forms, n.e.c. in heading no. 3901",KGM,"1,491,355","1,558,281","417,145",Provisional
202305,3902100000,"Propylene, other olefin polymers; polypropylene in primary forms",KGM,"2,942,497","3,145,983","1,484,617",Provisional
202305,3902200000,"Propylene, other olefin polymers; polyisobutylene in primary forms",KGM,"1,317","1,560",360,Provisional
202305,3902300000,"Propylene, other olefin polymers; propylene copolymers in primary forms",KGM,"4,060,118","4,169,420","1,905,978",Provisional
202305,3902900000,"Propylene, other olefin polymers; n.e.c. in heading no. 3902, in primary forms",KGM,"248,151","251,092","20,890",Provisional
202305,3903110000,"Styrene polymers; expansible polystyrene, in primary forms",KGM,"1,499,331","1,621,759","621,366",Provisional
202305,3903190000,"Styrene polymers; (other than expansible polystyrene), in primary forms",KGM,"1,025,778","1,063,147","390,183",Provisional
202305,3903200000,"Styrene polymers; styrene-acrylonitrile (SAN) copolymers, in primary forms",KGM,"34,844","35,552","7,000",Provisional
202305,3903300001,"Styrene polymers; acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms, not mixed with any other substance",KGM,"250,945","256,524","80,500",Provisional
202305,3903300009,"Styrene polymers; acrylonitrile-butadiene-styrene (ABS) copolymers, in primary forms, mixed with any other substance",KGM,"10,149","10,164","2,004",Provisional
202305,3903900101,"Styrene polymers; in primary forms, liquids and pastes, including dispersions (emulsions and suspensions) and solutions, styrene copolymers",KGM,"21,302","29,441","23,000",Provisional
202305,3903900901,"Styrene polymers; in primary forms, (other than liquids and pastes), styrene copolymers",KGM,"371,999","382,996","63,450",Provisional
202305,3903900909,"Styrene polymers; in primary forms, (other than liquids and pastes), other than styrene copolymers",KGM,"225,599","243,835","141,104",Provisional
202305,3904100000,"Vinyl chloride, other halogenated olefin polymers; poly(vinyl chloride), not mixed with any other substances, in primary forms",KGM,"2,077,802","2,201,027","1,229,592",Provisional
202305,3904210000,"Vinyl chloride, other halogenated olefin polymers; non-plasticised poly(vinyl chloride), in primary forms, mixed with other substances",KGM,"103,067","104,113","9,078",Provisional
202305,3904220000,"Vinyl chloride, other halogenated olefin polymers; plasticised poly(vinyl chloride), in primary forms, mixed with other substances",KGM,"72,280","82,025","21,831",Provisional
202305,3904300009,"Vinyl chloride, other halogenated olefin polymers; in primary forms, vinyl chloride-vinyl acetate copolymers, (other than liquids, pastes and solutions)",KGM,"39,976","44,977","11,147",Provisional
202305,3904400009,"Vinyl chloride, other halogenated olefin polymers; vinyl chloride copolymers, in primary forms, n.e.c. in heading no. 3904, (other than liquids, pastes and solutions)",KGM,"9,372","9,909","1,056",Provisional
202305,3904610000,"Halogenated olefin polymers; fluoro-polymers, polytetrafluoroethylene, in primary forms",KGM,"51,416","54,469",913,Provisional
202305,3904900000,"Vinyl chloride, other halogenated olefin polymers; n.e.c. in heading no. 3904",KGM,79,84,5,Provisional
202305,3905120000,"Poly(vinyl acetate); in aqueous dispersion, in primary forms",KGM,"89,094","92,393","32,000",Provisional
202305,3905190001,"Poly(vinyl acetate); (other than in aqueous dispersion), in primary forms",KGM,"5,325","13,777","1,218",Provisional
202305,3905210000,"Vinyl acetate copolymers; in aqueous dispersion, in primary forms",KGM,"171,914","175,320","72,050",Provisional
202305,3905290000,"Vinyl acetate copolymers; (other than in aqueous dispersion), in primary forms",KGM,"38,655","39,458","5,300",Provisional
202305,3905300000,Poly(vinyl alcohol); whether or not containing unhydrolysed acetate groups,KGM,"21,377","22,808","1,771",Provisional
202305,3905910000,"Vinyl acetate, vinyl ester polymers, vinyl polymers; n.e.c. in heading no. 3905, in primary forms, copolymers",KGM,"808,253","821,472","58,180",Provisional
202305,3905990000,"Vinyl acetate, vinyl ester polymers, vinyl polymers; n.e.c. in heading no. 3905, in primary forms, other than copolymers",KGM,"420,572","429,587","24,888",Provisional
202305,3906100100,"Acrylic polymers; poly(methyl methacrylate), in primary forms, liquids and pastes, including dispersions (emulsions and suspensions) and solutions",KGM,"71,765","76,853","12,066",Provisional
