Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
201908,3403991928,"Preparations, other than lubricating; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in aerosol containers, not containing chlorofluorocarbons",NMB,"354,896","43,982",0,0,"354,896","43,982",Final,,,,
201908,3403991939,"Preparations, other than lubricating; n.e.c. in item no. 3403.9, (not containing petroleum oils or oils obtained from bituminous minerals), in containers (not aerosol) of less than 5 litres capacity",LTR,"3,567",246,0,0,"3,567",246,Final,,,,
201908,3404200008,"Waxes; artificial and prepared, of poly(oxyethylene) (polyethylene glycol), in aerosol containers, not containing chlorofluorocarbons",NMB,59,12,0,0,59,12,Final,,,,
201908,3404200019,"Waxes; artificial and prepared, of poly(oxyethylene) (polyethylene glycol), not in aerosol containers",KGM,"8,817",482,0,0,"8,817",482,Final,,,,
201908,3404900029,"Waxes; artificial and prepared, (other than of chemically modified lignite or polyethylene glycol), not in aerosol containers",KGM,"115,518","5,069",251,24,"115,769","5,093",Final,,,,
201908,3405100008,"Polishes, creams and similar preparations; for footwear or leather, (excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,71,12,0,0,71,12,Final,,,,
201908,3405100019,"Polishes, creams and similar preparations; for footwear or leather, (excluding waxes of heading no. 3404), not in aerosol containers",,311,,84,,395,,Final,,,,
201908,3405200019,"Polishes, creams and similar preparations; for wooden furniture, floors or other woodwork, (excluding waxes of heading no. 3404), not in aerosol containers",,"146,353",,0,,"146,353",,Final,,,,
201908,3405300008,"Polishes, creams and similar preparations; for coachwork, (other than metal polishes, excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,862,192,0,0,862,192,Final,,,,
201908,3405300019,"Polishes, creams and similar preparations; for coachwork, (other than metal polishes, excluding waxes of heading no. 3404), not in aerosol containers",,"2,939",,525,,"3,464",,Final,,,,
201908,3405400029,"Scouring pastes, powders and other scouring preparations; (whether or not in the form of paper, wadding, felt etc, impregnated, coated, covered), not in aerosol containers, n.e.c. in item no. 3405.40.00.01",,54,,0,,54,,Final,,,,
201908,3405900008,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, (excluding waxes of heading no. 3404), in aerosol containers, not containing chlorofluorocarbons",NMB,510,120,0,0,510,120,Final,,,,
201908,3405900019,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, (excluding waxes of heading no. 3404), not in aerosol containers",,"8,865",,172,,"9,037",,Final,,,,
201908,3406000001,"Candles, tapers and the like; not exceeding 7mm in diameter",,"12,048",,"3,496",,"15,544",,Final,,,,
201908,3406000009,"Candles, tapers and the like; exceeding 7mm in diameter but not exceeding 25mm in diameter",,150,,"2,084",,"2,234",,Final,,,,
201908,3406000019,"Candles, tapers and the like; exceeding 25mm in diameter",,"15,293",,"18,950",,"34,243",,Final,,,,
201908,3407000001,Modelling pastes; including those put up for children's amusement,,0,,108,,108,,Final,,,,
201908,3407000009,"Dental preparations; with a basis of plaster (of calcined gypsum or calcium sulphate); dental wax or impression compounds, packed for retail sale in any form",,"1,731",,85,,"1,816",,Final,,,,
201908,3501100001,Casein; acid,KGM,"13,687,990","1,348,275",0,0,"13,687,990","1,348,275",Final,,,,
201908,3501100011,"Casein; rennet, other than acid",KGM,"7,447,691","651,750",0,0,"7,447,691","651,750",Final,,,,
201908,3501100019,Casein; other than acid and rennet,KGM,"1,450,133","126,000",0,0,"1,450,133","126,000",Final,,,,
201908,3501900010,Caseinates,KGM,"16,484,946","1,312,800",0,0,"16,484,946","1,312,800",Final,,,,
201908,3501900029,Casein derivatives; n.e.c. in heading 3501,KGM,"2,125,637","227,655",0,0,"2,125,637","227,655",Final,,,,
201908,3502200000,"Albumins; milk albumin, including concentrates of two or more whey proteins",KGM,"10,616,045","668,250",0,0,"10,616,045","668,250",Final,,,,
201908,3503000901,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; not specially prepared for use as culture media, edible gelatin",KGM,"608,010","18,590",0,0,"608,010","18,590",Final,,,,
201908,3504000019,"Peptones and their derivatives; other protein substances and their derivatives, n.e.c. or included; hide powder, whether or not chromed",KGM,"3,298,414","103,896",464,16,"3,298,878","103,912",Final,,,,
201908,3505100001,Dextrins,KGM,"2,231","1,300","3,774","3,000","6,005","4,300",Final,,,,
201908,3505100009,"Starches; modified, except dextrins",KGM,"74,491","70,300",0,0,"74,491","70,300",Final,,,,
201908,3505200000,Glues; based on starches or on dextrins or other modified starches,KGM,233,1,100,1,333,3,Final,,,,
201908,3506100008,"Glues or adhesives; prepared, products put up for retail sale as glues or adhesives, weight not over 1kg, in aerosol containers, not containing chlorofluorocarbons",NMB,"5,186",547,501,46,"5,687",593,Final,,,,
201908,3506100019,"Glues or adhesives; prepared products suitable for use as glues or adhesives, put up for retail sale, not over 1kg net weight, not in aerosol containers",KGM,"90,647","13,728","43,145","3,325","133,792","17,053",Final,,,,
201908,3506911010,"Adhesives; prepared, based on polymers of 3901 to 3913 or on rubber, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, in aerosol containers, containing chlorofluorocarbons",NMB,"1,244",15,0,0,"1,244",15,Final,,,,
201908,3506911019,"Adhesives; prepared, based on polymers of 3901 to 3913 or on rubber, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, pastes",KGM,"6,195",424,0,0,"6,195",424,Final,,,,
201908,3506911021,"Adhesives; prepared, based on rubber, optically clear free-film or curable liquid adhesives used in flat panel displays or touch-sensitive screens, other than liquids and pastes",KGM,485,43,0,0,485,43,Final,,,,
201908,3506911915,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber, liquids, not in aerosol containers, n.e.c. in item no. 3506.91",KGM,"155,974","85,113","1,092",105,"157,066","85,218",Final,,,,
201908,3506911919,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber, pastes, n.e.c. in item no. 3506.91",KGM,"4,140",144,0,0,"4,140",144,Final,,,,
201908,3506911921,"Adhesives; prepared, based on rubber, other than liquids and pastes, n.e.c. in item no. 3506.91",KGM,"15,712","4,006","5,318",239,"21,030","4,245",Final,,,,
201908,3506911929,"Adhesives; prepared, based on polymers of heading 3901 to 3913, other than liquids and pastes, n.e.c. in item no. 3506.91",KGM,"8,648","3,139","5,593",210,"14,241","3,349",Final,,,,
201908,3506990008,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg, in aerosol containers, not containing chlorofluorocarbons",NMB,"4,657",324,0,0,"4,657",324,Final,,,,
201908,3506990019,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg, not in aerosol containers",KGM,"283,155","172,717",79,20,"283,234","172,737",Final,,,,
201908,3507100100,"Enzymes; rennet and concentrates thereof, flavoured, coloured or simply prepared",,"21,100",,0,,"21,100",,Final,,,,
201908,3507100900,"Enzymes; rennet and concentrates thereof, other than flavoured, coloured or simply prepared",,"65,364",,0,,"65,364",,Final,,,,
201908,3507900000,Enzymes and prepared enzymes; other than rennet and concentrates thereof,,"186,577",,190,,"186,767",,Final,,,,
201908,3604900100,"Pyrotechnic products; ships' rockets and other marine pyrotechnic signalling and similar articles, Very cartridges",,330,,"23,724",,"24,054",,Final,,,,
201908,3604900900,"Pyrotechnic products; signalling flares, rain rockets, fog signals and other pyrotechnic products n.e.c. in chapter 36",,189,,"2,380",,"2,569",,Final,,,,
201908,3606100900,"Fuels; liquid or liquefied-gas fuels, in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300cm3, motor spirit, other than for manufacture in a licensed area",LTR,750,2,0,0,750,2,Final,,,,
201908,3606900900,Combustible materials; n.e.c. in chapter 36,,0,,"5,927",,"5,927",,Final,,,,
201908,3701300900,"Photographic plates and film; in the flat, sensitised, unexposed, with any side exceeding 255mm, of any material other than paper, paperboard or textiles, n.e.c. in heading no. 3701",,0,,"4,072",,"4,072",,Final,,,,
201908,3701990900,"Photographic plates and film; (for other than colour photography), in the flat, sensitised, unexposed, with no side exceeding 255mm, n.e.c. in heading no. 3701",,"9,120",,0,,"9,120",,Final,,,,
201908,3702100000,"Photographic film; for x-rays, in rolls, sensitised and unexposed (other than of paper, paperboard or textiles)",,93,,0,,93,,Final,,,,
201908,3702310010,"Photographic film; for colour photography (polychrome), instant print film, in rolls, sensitised, unexposed, without perforations, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",,15,,0,,15,,Final,,,,
201908,3702430019,"Photographic film; in rolls, sensitised, unexposed, without perforations, of a width exceeding 610mm and of a length not exceeding 200m, n.e.c. in item no. 3702.43 (other than of paper, paperboard or textiles)",,0,,89,,89,,Final,,,,
201908,3702540029,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, width exceeding 16mm but not 35mm and length not exceeding 30m, excluding film for slides; n.e.c. in 3702.54 (other than of paper, paperboard or textiles)",NRL,"7,250",100,0,0,"7,250",100,Final,,,,
201908,3703100009,"Photographic paper, paperboard and textiles; in rolls, sensitised, unexposed, of a width exceeding 610mm (excluding dyeline, diazo and blueprint papers)",,0,,"19,246",,"19,246",,Final,,,,
201908,3703900001,"Photographic paper, paperboard and textiles; dyeline, diazo and blueprint papers, (other than in rolls exceeding 610mm, for other than colour photography), sensitised, unexposed",,238,,0,,238,,Final,,,,
201908,3707100000,"Photographic goods; sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use",,"8,621",,"4,914",,"13,535",,Final,,,,
201908,3707900110,"Photographic goods; flash light materials (chemical preparations or unmixed products), put up in measured portions or put up for retail sale in a form ready for use",,0,,"17,400",,"17,400",,Final,,,,
201908,3707909000,"Photographic goods; chemical preparations, unmixed products, put up in measured portions or put up for retail sale in a form ready for use, other than sensitising emulsions or flash light materials",,"344,981",,"55,111",,"400,092",,Final,,,,
201908,3802100000,Carbon; activated,KGM,208,18,0,0,208,18,Final,,,,
201908,3805100000,"Terpenic oils; gum, wood or sulphate turpentine oils",LTR,"1,274",320,0,0,"1,274",320,Final,,,,
201908,3806300119,"Ester gums; in blocks of irregular shape, lumps, powders (including moulding powders), granules, flakes and similar bulk forms, n.e.c. in item no. 3806.30.01",KGM,"201,745","198,295",0,0,"201,745","198,295",Final,,,,
201908,3806300909,"Ester gums; maleic modified, liquids and pastes, including dispersions (emulsions and suspensions) and solutions",KGM,"426,215","168,260",0,0,"426,215","168,260",Final,,,,
201908,3806300919,"Ester gums; liquids and pastes, including dispersions (emulsions and suspensions) and solutions, n.e.c. in item no. 3806.30.09",KGM,"348,601","157,580",0,0,"348,601","157,580",Final,,,,
201908,3807000000,"Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch, brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch",LTR,"97,661","84,450",0,0,"97,661","84,450",Final,,,,
201908,3808521019,"Insecticides and the like; containing goods from Subheading Note 1 to this Chapter; DDT (ISO) (clofenotane (INN)), in packings of a net weight content not exceeding 300g; not in aerosol containers; for retail sale or as preparations or articles",,"4,050",,0,,"4,050",,Final,,,,
201908,3808591015,"Insecticides; containing goods specified in Subheading Note 1 to this Chapter, not DDT (ISO) (clofenotane (INN)), in aerosol containers, not containing chlorofluorocarbons, for retail sale or as preparations or articles",NMB,"63,614","7,488",0,0,"63,614","7,488",Final,,,,
201908,3808591019,"Insecticides; containing goods specified in Subheading Note 1 to this Chapter, not DDT (ISO) (clofenotane (INN)), not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"123,151",,"25,978",,"149,129",,Final,,,,
201908,3808592039,"Fungicides; containing goods specified in Subheading Note 1 to this Chapter, other than tributyltin compounds, not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"4,008",,0,,"4,008",,Final,,,,
201908,3808593029,"Herbicides; containing goods specified in Subheading Note 1 to this Chapter, other than 2,4,5-trichlorophenoxyacetic acid (2,4,5-T); not in aerosol containers, put up in forms or packings for retail sale or as preparations or articles",,"17,459",,"26,835",,"44,294",,Final,,,,
