Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202203,2008190939,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground nuts, except in mixtures), unroasted, (excluding macadamia nuts)",KGM,"89,527","2,404",568,145,"90,095","2,549",Final,,,,
202203,2008200900,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,135",337,"1,442",365,"2,577",702,Final,,,,
202203,2008400900,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"2,425",568,0,0,"2,425",568,Final,,,,
202203,2008500900,"Fruit; apricots, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,295,4,0,0,295,4,Final,,,,
202203,2008600900,"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"1,864",126,0,0,"1,864",126,Final,,,,
202203,2008700900,"Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"7,446","1,742",0,0,"7,446","1,742",Final,,,,
202203,2008800900,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"34,697","5,942",0,0,"34,697","5,942",Final,,,,
202203,2008970010,"Fruit; mixtures (other than those of subheading no 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit, n.e.c.",KGM,"1,463,422","130,378","1,274",489,"1,464,696","130,867",Final,,,,
202203,2008970019,"Nuts and other edible parts of plants other than fruit; mixtures (other than those of subheading 2008.19), prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"432,806","40,468",0,0,"432,806","40,468",Final,,,,
202203,2008990129,"Stems and other edible parts of plants; prepared or preserved (other than in juice or syrup), whether or not containing added sugar, other sweetening matter or spirit (excluding fruit)",,"4,586",,0,,"4,586",,Final,,,,
202203,2008991131,"Fruit; kiwifruit, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,576,13,0,0,576,13,Final,,,,
202203,2008991149,"Fruit; n.e.c. in heading no. 2008, cooked and preserved by freezing, not containing added sugar, other sweetening matter or spirit",KGM,157,11,0,0,157,11,Final,,,,
202203,2008992100,"Fruit; prunes, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,80,6,0,0,80,6,Final,,,,
202203,2008992501,"Fruit; apples, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"54,158","25,007",0,0,"54,158","25,007",Final,,,,
202203,2008992509,"Fruit; plums, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,981,230,0,0,981,230,Final,,,,
202203,2008993101,"Fruit; blackcurrants, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008 whether or not containing added sugar, other sweetening matter or spirit",KGM,"125,474",970,0,0,"125,474",970,Final,,,,
202203,2008993111,"Fruit; boysenberries, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,97,10,0,0,97,10,Final,,,,
202203,2008993129,"Fruit; berryfruit n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"15,241","2,436",0,0,"15,241","2,436",Final,,,,
202203,2008993949,"Fruit; n.e.c. in heading no. 2008, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",KGM,"91,840","14,785",649,34,"92,489","14,819",Final,,,,
202203,2009111900,"Juice; orange, frozen, unfermented, (not containing added spirit or added sugar), in containers other than bulk containers",LTR,"16,032","6,533",0,0,"16,032","6,533",Final,,,,
202203,2009122100,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,209,156,0,0,209,156,Final,,,,
202203,2009122900,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"41,327","16,674",0,0,"41,327","16,674",Final,,,,
202203,2009192100,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar and not in bulk containers",LTR,"14,410","3,264",0,0,"14,410","3,264",Final,,,,
202203,2009192900,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, not containing added sugar and not in bulk containers",LTR,"58,755","10,716","11,243","3,240","69,998","13,956",Final,,,,
202203,2009292900,"Juice; grapefruit or pomelo, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,114,48,0,0,114,48,Final,,,,
202203,2009312100,"Juice; lime, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,54,6,0,0,54,6,Final,,,,
202203,2009313119,"Juice; of single citrus fruit (excluding orange, grapefruit, pomelo, lime and lemon), of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, in bulk containers",LTR,56,5,0,0,56,5,Final,,,,
202203,2009314911,"Juice; lemon, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"2,619",792,0,0,"2,619",792,Final,,,,
202203,2009392100,"Juice; lime, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,273,15,0,0,273,15,Final,,,,
202203,2009392900,"Juice; lime, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"2,172",672,0,0,"2,172",672,Final,,,,
202203,2009394111,"Juice; lemon, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,"1,440",720,0,0,"1,440",720,Final,,,,
202203,2009394911,"Juice; lemon, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"18,513","2,367",0,0,"18,513","2,367",Final,,,,
202203,2009394919,"Juice; of single citrus fruit, (excluding orange, grapefruit, pomelo, lime and lemon), of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"44,620","5,125",0,0,"44,620","5,125",Final,,,,
202203,2009410029,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,555,324,0,0,555,324,Final,,,,
202203,2009490029,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,856,184,0,0,856,184,Final,,,,
202203,2009501900,"Juice; tomato, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,362,123,0,0,362,123,Final,,,,
202203,2009612100,"Juice; grape, of a Brix value not exceeding 30, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,"3,360",72,0,0,"3,360",72,Final,,,,
202203,2009692900,"Juice; grape, of a Brix value exceeding 30, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,150,98,"2,588",404,"2,738",502,Final,,,,
202203,2009712100,"Juice; apple, of a Brix value not exceeding 20, unfermented, not containing added spirit, containing added sugar, not in bulk containers",LTR,831,540,0,0,831,540,Final,,,,
202203,2009712900,"Juice; apple, of a Brix value not exceeding 20, unfermented, not containing added spirit or added sugar, not in bulk containers",LTR,"221,350","79,170",0,0,"221,350","79,170",Final,,,,
202203,2009793900,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, in bulk containers",LTR,"189,302","46,911",0,0,"189,302","46,911",Final,,,,
202203,2009794100,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit, containing added sugar, in containers other than bulk containers",LTR,"30,489","12,960",0,0,"30,489","12,960",Final,,,,
202203,2009794900,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit or added sugar, in containers other than bulk containers",LTR,"273,928","61,174",0,0,"273,928","61,174",Final,,,,
202203,2009811000,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,237,144,0,0,237,144,Final,,,,
202203,2009812000,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,0,0,"31,036","3,520","31,036","3,520",Final,,,,
202203,2009819010,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,149,6,0,0,149,6,Final,,,,
202203,2009819019,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,942,396,0,0,942,396,Final,,,,
202203,2009891010,"Juice; passionfruit, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"10,560","1,200",0,0,"10,560","1,200",Final,,,,
202203,2009891025,"Juice; of single nuts n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"24,894","15,573",0,0,"24,894","15,573",Final,,,,
202203,2009892015,"Juice; blackcurrant concentrate, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"357,142","19,060",0,0,"357,142","19,060",Final,,,,
202203,2009892039,"Juice; of single vegetables n.e.c. in heading 2009, unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"1,839,816","432,000",0,0,"1,839,816","432,000",Final,,,,
202203,2009893020,"Juice; of single fruits n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"61,572","54,030",835,360,"62,407","54,390",Final,,,,
202203,2009893021,"Juice; passionfruit, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"390,207","347,172",0,0,"390,207","347,172",Final,,,,
202203,2009893040,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"513,400","76,733",0,0,"513,400","76,733",Final,,,,
202203,2009899000,"Juice; of single vegetables n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"785,759","202,168",0,0,"785,759","202,168",Final,,,,
202203,2009899210,"Juice; of single nuts n.e.c. in heading no. 2009, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,717,475,0,0,717,475,Final,,,,
202203,2009900102,"Juice; mixtures of fruit juices (but not nut juice), unfermented, not containing added spirit, in bulk containers, containing added sugar or other sweetening matter",LTR,"1,699","1,086",0,0,"1,699","1,086",Final,,,,
202203,2009900902,"Juice; mixtures of fruit juices (but not nut juice), unfermented, not containing added spirit, in bulk containers, not containing added sugar or other sweetening matter",LTR,"1,862",536,0,0,"1,862",536,Final,,,,
202203,2009901102,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, containing added sugar or other sweetening matter",LTR,"697,342","556,265",0,0,"697,342","556,265",Final,,,,
202203,2009902100,"Juice; mixtures of fruit juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"386,208","201,905",0,0,"386,208","201,905",Final,,,,
202203,2009902900,"Juice; mixtures of vegetable juices, unfermented, not containing added spirit, in containers other than bulk containers, not containing added sugar or other sweetening matter",LTR,"101,741","32,663",909,345,"102,650","33,008",Final,,,,
202203,2101110001,"Extracts, essences and concentrates; of coffee, soluble or instant coffee in dry form, in packs not exceeding 1kg",KGM,"703,661","25,933",0,0,"703,661","25,933",Final,,,,
